RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Mín2022-2023,Mn/PJ2022-2023,% min2022-2023,90 s2022-2023,Titular2022-2023,Mn/arranque2022-2023,Compl2022-2023,Sup2022-2023,Mn/Sust2022-2023,Partidos como sustituto2022-2023,PPP2022-2023,onG2022-2023,onGA2022-2023,+/-2022-2023,+/-902022-2023,Dentro-Fuera2022-2023,onxG2022-2023,onxGA2022-2023,xG+/-2022-2023,xG+/-902022-2023,Dentro-Fuera.12022-2023
1996,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,22,1857.0,84.0,54.3,20.6,22,84.0,18,0,0.0,1,1.77,29.0,17.0,12.0,0.58,-0.86,27.4,22.1,5.4,0.26,-0.64
1997,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,21,1461.0,70.0,42.7,16.2,16,86.0,13,5,16.0,17,1.95,34.0,17.0,17.0,1.05,0.96,31.8,23.6,8.2,0.51,0.37
1998,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,29,1950.0,67.0,57.0,21.7,22,82.0,11,7,22.0,5,1.55,29.0,22.0,7.0,0.32,0.14,32.8,23.3,9.5,0.44,0.31
1999,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,25,1425.0,57.0,46.6,15.8,18,72.0,4,7,18.0,1,2.2,43.0,19.0,24.0,1.52,-0.14,36.3,16.9,19.3,1.22,0.2
2000,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,27,1550.0,57.0,45.3,17.2,20,70.0,5,7,20.0,5,1.19,22.0,24.0,-2.0,-0.12,1.23,19.6,28.9,-9.3,-0.54,0.21
2001,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,26,1332.0,51.0,38.9,14.8,14,83.0,6,12,14.0,3,0.77,8.0,36.0,-28.0,-1.89,-0.9,12.1,24.1,-12.1,-0.82,-0.57
2002,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,18,1608.0,89.0,47.0,17.9,17,90.0,17,1,78.0,9,1.0,19.0,24.0,-5.0,-0.28,-0.48,17.6,28.7,-11.0,-0.62,-0.49
2003,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,4,37.0,9.0,1.1,0.4,0,0.0,0,4,9.0,24,3.0,2.0,1.0,1.0,2.43,1.53,1.0,0.9,0.1,0.18,-0.68
2004,Gor Manvelyan,am ARM,CC,Nantes,fr Ligue 1,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,Myziane Maolida,km COM,"CC,DL",Reims,fr Ligue 1,23,1999,12,327.0,58.0,9.9,3.7,3,121.0,0,9,34.0,8,1.78,6.0,4.0,2.0,-0.33999999999999986,0.52,7.0,4.5,2.4000000000000004,0.58,1.03
2007,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,33,1923.0,58.0,56.2,21.4,23,71.0,4,10,28.0,0,1.3,39.0,37.0,2.0,0.09,0.03,28.9,36.9,-8.0,-0.37,-0.26
2008,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,22,555.0,25.0,16.2,6.2,4,58.0,0,18,18.0,11,0.73,6.0,10.0,-4.0,-0.65,0.39,4.9,9.4,-4.5,-0.73,-0.14
2009,Wanya Marcal-Madivadua,pt POR,CC,Leicester City,eng Premier League,19,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,5,375.0,75.0,11.0,4.2,4,90.0,4,1,15.0,3,1.4,3.0,5.0,-2.0,-0.48,-0.33,2.9,6.1,-3.2,-0.78,-0.64
2011,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,33,2715.0,82.0,79.4,30.2,31,86.0,19,2,30.0,0,1.67,58.0,40.0,18.0,0.6,0.47,59.0,36.2,22.8,0.75,0.71
2012,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19,1710.0,90.0,50.0,19.0,19,90.0,19,0,0.0,0,1.05,18.0,29.0,-11.0,-0.58,-0.63,21.2,19.7,1.6,0.08,0.31
2013,Federico Marchetti,it ITA,PO,Spezia,it Serie A,39,1983,1,66.0,66.0,1.9,0.7,0,0.0,0,1,66.0,16,0.5,0.0,2.0,-2.0,-2.73,-1.95,1.2,0.9,0.3,0.38,0.87
2014,Vincent Marchetti,fr FRA,CC,Ajaccio,fr Ligue 1,25,1997,31,2452.0,79.0,71.7,27.2,29,83.0,17,2,23.0,0,0.84,18.0,46.0,-28.0,-1.03,1.11,29.6,36.6,-6.9,-0.25,0.76
2015,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,10,283.0,28.0,8.3,3.1,3,62.0,0,7,14.0,28,1.7,6.0,9.0,-3.0,-0.95,-0.64,3.4,4.1,-0.8,-0.24,-0.32
2016,Gian Marco Fantoni,it ITA,PO,Empoli,it Serie A,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,33,2223.0,67.0,65.0,24.7,24,88.0,21,9,13.0,4,1.09,27.0,40.0,-13.0,-0.53,-0.45,35.5,35.3,0.2,0.01,-0.12
2018,Emiliano Marcondes,dk DEN,CC,Bournemouth,eng Premier League,27,1995,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,9,0.0,0.0,1.0,-1.0,-10.0,-9.13,0.0,0.3,-0.3,-2.78,-2.12
2019,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,37,2819.0,76.0,82.4,31.3,32,84.0,22,5,25.0,0,1.3,41.0,34.0,7.0,0.22,0.67,45.1,27.9,17.2,0.55,0.52
2020,Davide Marfella,it ITA,PO,Napoli,it Serie A,22,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Lucas Margueron,fr FRA,PO,Clermont Foot,fr Ligue 1,21,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Alberto Marí,es ESP,"DL,CC",Valencia,es La Liga,21,2001,5,86.0,17.0,2.5,1.0,0,0.0,0,5,17.0,6,1.6,2.0,0.0,2.0,2.09,2.23,1.2,0.3,0.9,0.92,0.79
2023,José Mari,es ESP,CC,Cádiz,es La Liga,34,1987,18,397.0,22.0,11.6,4.4,2,55.0,0,16,18.0,10,1.1,8.0,9.0,-1.0,-0.23,0.43,4.8,9.1,-4.3,-0.98,-0.52
2024,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,30,2487.0,83.0,72.7,27.6,28,86.0,25,2,35.0,1,1.43,37.0,37.0,0.0,0.0,0.39,33.6,38.6,-5.0,-0.18,-0.14
2025,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,28,2423.0,87.0,70.8,26.9,26,90.0,26,2,42.0,3,2.21,52.0,21.0,31.0,1.15,0.61,46.5,28.1,18.4,0.68,0.45
2026,Mariano,do DOM,DL,Real Madrid,es La Liga,28,1993,9,157.0,17.0,4.6,1.7,1,58.0,0,8,12.0,20,1.22,3.0,1.0,2.0,1.15,0.13,4.9,2.0,2.8,1.61,0.68
2027,Mirko Marić,hr CRO,DL,Monza,it Serie A,27,1995,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Pablo Marín,es ESP,"CC,DL",Real Sociedad,es La Liga,19,2003,10,360.0,36.0,10.5,4.0,3,74.0,0,7,20.0,5,1.7,2.0,4.0,-2.0,-0.5,-1.03,6.6,3.4,3.2,0.8,0.33
2029,Răzvan Marin,ro ROU,CC,Empoli,it Serie A,26,1996,33,2538.0,77.0,74.2,28.2,28,86.0,21,5,25.0,1,1.09,25.0,39.0,-14.0,-0.5,-0.7,26.8,40.9,-14.1,-0.5,0.05
2030,Diego Mariño,es ESP,PO,Almería,es La Liga,32,1990,1,45.0,45.0,1.3,0.5,0,0.0,0,1,45.0,17,0.0,0.0,2.0,-2.0,-4.0,-3.63,0.3,1.2,-0.9,-1.87,-1.44
2031,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,26,2157.0,83.0,63.1,24.0,25,85.0,21,1,25.0,5,1.85,48.0,32.0,16.0,0.67,0.95,40.8,33.5,7.2,0.3,0.19
2032,Marlon,br BRA,DF,Monza,it Serie A,26,1995,28,1592.0,57.0,46.5,17.7,18,75.0,10,10,23.0,5,1.32,15.0,26.0,-11.0,-0.62,-0.97,20.2,25.1,-4.9,-0.28,-0.25
2033,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,23,1999,33,1476.0,45.0,48.2,16.4,15,69.0,1,18,24.0,1,1.45,24.0,24.0,0.0,0.0,-0.51,24.4,23.4,1.0,0.06,0.12
2034,Mario Maroto,es ESP,CC,Valladolid,es La Liga,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,Marquinhos,br BRA,CC,Arsenal,eng Premier League,19,2003,34,2718.0,83.0,79.4,30.2,30,89.0,26,4,17.0,14,5.27,71.0,28.0,43.0,1.42,-0.5199999999999999,62.7,36.1,26.6,0.88,-0.33
2037,Unai Marrero,es ESP,PO,Real Sociedad,es La Liga,20,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,2,135.0,68.0,3.9,1.5,2,68.0,1,0,0.0,6,0.0,1.0,4.0,-3.0,-2.0,-1.97,1.7,2.6,-0.9,-0.62,-0.5
2039,Filip Marshall,eng ENG,PO,Aston Villa,eng Premier League,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,Eric Martel,de GER,CC,Köln,de Bundesliga,20,2002,29,2019.0,70.0,66.0,22.4,23,81.0,14,6,25.0,4,1.21,29.0,33.0,-4.0,-0.18,-0.09,30.2,27.3,3.0,0.13,-0.07
4083,Roger Martí,es ESP,DL,Elche,es La Liga,31,1991,26,1294.0,101.0,37.9,14.399999999999999,16,141.0,1,10,34.0,7,1.8499999999999999,8.0,21.0,-13.0,-1.8,-0.28,12.9,23.7,-10.8,-1.48,-0.13999999999999996
2043,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,26,1995,21,978.0,47.0,28.6,10.9,11,64.0,0,10,28.0,0,2.19,16.0,8.0,8.0,0.74,0.48,21.5,13.7,7.8,0.72,0.37
2044,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,25,1997,28,1847.0,66.0,60.4,20.5,20,83.0,14,8,23.0,6,1.25,29.0,34.0,-5.0,-0.24,-0.54,26.9,34.5,-7.6,-0.37,-0.45
2045,Ander Martin,es ESP,"CC,DL",Real Sociedad,es La Liga,21,2000,3,41.0,14.0,1.2,0.5,0,0.0,0,3,14.0,7,3.0,0.0,0.0,0.0,0.0,-0.43,1.0,0.5,0.5,1.11,0.61
2046,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,23,1999,9,205.0,23.0,6.0,2.3,3,56.0,0,6,6.0,15,0.67,2.0,1.0,1.0,0.44,0.69,2.2,2.4,-0.3,-0.12,0.04
2047,Carlos Martín,es ESP,"DL,CC",Atlético Madrid,es La Liga,20,2002,4,28.0,7.0,0.8,0.3,0,0.0,0,4,7.0,8,1.75,1.0,1.0,0.0,0.0,-0.98,0.6,0.7,-0.1,-0.22,-0.78
2048,Daniel Martín,es ESP,PO,Betis,es La Liga,24,1998,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,Iván Martín,es ESP,CC,Girona,es La Liga,23,1999,24,1586.0,66.0,46.4,17.6,18,79.0,5,6,27.0,7,1.63,27.0,25.0,2.0,0.11,0.06,23.1,26.3,-3.2,-0.18,-0.12
2050,Jonas Martin,fr FRA,CC,Lille,fr Ligue 1,32,1990,12,277.0,23.0,8.1,3.1,2,63.0,0,10,15.0,23,2.08,2.0,5.0,-3.0,-0.97,-1.66,4.9,3.1,1.9,0.61,-0.14
2051,Mario Martín,es ESP,CC,Real Madrid,es La Liga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,21,2001,36,2789.0,77.0,81.5,31.0,34,80.0,16,2,28.0,0,2.25,72.0,33.0,39.0,1.26,0.4,59.9,35.7,24.3,0.78,-0.02
2053,Tommaso Martinelli,it ITA,PO,Fiorentina,it Serie A,16,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,33,2732.0,83.0,79.9,30.4,32,85.0,25,1,9.0,3,1.18,46.0,49.0,-3.0,-0.1,-0.88,40.4,45.9,-5.5,-0.18,-0.29
2055,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,29,1992,36,3139.0,87.0,91.8,34.9,36,87.0,34,0,0.0,1,1.61,47.0,38.0,9.0,0.26,1.54,46.5,43.9,2.6,0.08,1.64
2056,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,15,1338.0,89.0,39.1,14.9,15,89.0,14,0,0.0,4,1.8,25.0,16.0,9.0,0.61,0.82,22.7,12.6,10.1,0.68,0.37
2057,Javi Martínez,es ESP,CC,Osasuna,es La Liga,22,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,24,1997,38,2576.0,68.0,75.3,28.6,27,84.0,18,11,27.0,0,1.89,59.0,37.0,22.0,0.77,0.02,53.1,27.0,26.1,0.91,0.33
2059,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,27,2114.0,78.0,61.8,23.5,24,87.0,19,3,11.0,0,1.85,35.0,33.0,2.0,0.09,-0.81,36.3,32.3,4.0,0.17,-0.75
2060,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,27,2171.0,80.0,63.5,24.1,25,84.0,20,2,41.0,8,1.48,33.0,31.0,2.0,0.08,-0.49,33.4,28.3,5.1,0.21,-0.26
2061,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,5,1.0,0.0,1.0,-1.0,-12.86,-12.44,0.1,0.2,-0.1,-1.25,-0.95
2062,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,27,1995,11,345.0,31.0,10.1,3.8,3,74.0,0,8,15.0,8,2.18,9.0,6.0,3.0,0.78,0.52,6.7,6.7,-0.1,-0.02,-0.29
2063,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,33,2760.0,84.0,80.7,30.7,31,86.0,23,2,40.0,1,1.91,47.0,25.0,22.0,0.72,-0.37,39.6,33.8,5.8,0.19,-0.35
2064,Gabriel Marušić,hr CRO,DF,Bayern Munich,de Bundesliga,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,Omar Mascarell,es ESP,"CC,DF",Elche,es La Liga,29,1993,28,2447.0,87.0,71.5,27.2,28,87.0,25,0,0.0,0,0.46,18.0,52.0,-34.0,-1.25,-0.97,24.7,47.4,-22.7,-0.84,0.08
2066,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,14,789.0,56.0,23.1,8.8,8,82.0,5,6,22.0,6,1.07,12.0,14.0,-2.0,-0.23,-0.26,11.6,14.8,-3.1,-0.36,-0.3
2067,Jordi Masip,es ESP,PO,Valladolid,es La Liga,33,1989,28,2507.0,90.0,73.3,27.9,28,90.0,27,0,0.0,6,1.14,26.0,42.0,-16.0,-0.57,0.81,29.5,46.6,-17.1,-0.61,0.29
2068,Erhan Mašović,rs SRB,"DF,CC",Bochum,de Bundesliga,23,1998,29,2178.0,75.0,71.2,24.2,23,89.0,21,6,23.0,1,1.0,30.0,46.0,-16.0,-0.66,0.97,29.7,46.2,-16.5,-0.68,0.26
2069,Han-Noah Massengo,fr FRA,CC,Auxerre,fr Ligue 1,21,2001,14,1116.0,80.0,32.6,12.4,13,84.0,8,1,22.0,0,1.07,11.0,13.0,-2.0,-0.16,0.85,14.5,18.5,-4.0,-0.32,0.14
2070,Yanis Massolin,fr FRA,CC,Clermont Foot,fr Ligue 1,19,2002,6,60.0,10.0,1.8,0.7,0,0.0,0,6,10.0,13,1.33,1.0,0.0,1.0,1.5,1.63,1.9,1.6,0.4,0.56,0.86
2071,Jaime Mata,es ESP,"DL,CC",Getafe,es La Liga,33,1988,18,437.0,24.0,12.8,4.9,5,76.0,1,13,4.0,15,1.42,8.0,5.0,3.0,0.62,1.04,7.8,4.4,3.4,0.7,1.08
2072,Pape Matar Sarr,sn SEN,"CC,DL",Tottenham,eng Premier League,19,2002,11,218.0,20.0,6.4,2.4,2,49.0,0,9,13.0,15,1.45,6.0,11.0,-5.0,-2.06,-2.4,4.5,5.9,-1.5,-0.6,-0.85
2073,Matas,es ESP,PO,Girona,es La Liga,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,20,2002,23,1175.0,51.0,34.4,13.1,13,75.0,7,10,20.0,11,1.65,20.0,21.0,-1.0,-0.08,-0.6,19.6,19.5,0.1,0.01,-0.35
2075,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,25,1997,29,770.0,27.0,22.5,8.6,6,65.0,0,23,17.0,8,1.1,5.0,10.0,-5.0,-0.58,-0.45,10.6,13.5,-3.0,-0.35,-0.15
2076,Nemanja Matić,rs SRB,CC,Roma,it Serie A,33,1988,35,1852.0,53.0,54.2,20.6,16,85.0,11,19,26.0,1,1.69,34.0,23.0,11.0,0.53,0.48,33.8,20.2,13.7,0.67,0.0
2077,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,14,1092.0,78.0,31.9,12.1,12,86.0,10,2,28.0,15,1.29,21.0,20.0,1.0,0.08,-0.96,22.5,16.6,5.9,0.48,-0.13
2078,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,22,1863.0,85.0,60.9,20.7,22,85.0,17,0,0.0,10,1.09,27.0,42.0,-15.0,-0.72,0.85,23.8,32.5,-8.7,-0.42,0.24
4159,Chrislain Matsima,fr FRA,"DF,CC",Lorient,fr Ligue 1,20,2002,14,673.0,94.0,19.6,7.5,7,169.0,5,7,28.0,16,3.05,8.0,15.0,-7.0,-1.8,-2.34,8.8,12.2,-3.4,-1.52,-1.5
2081,Jean Mattéo Bahoya,fr FRA,"DL,CC",Angers,fr Ligue 1,17,2005,10,270.0,27.0,7.9,3.0,2,66.0,0,8,17.0,10,0.4,3.0,5.0,-2.0,-0.67,0.65,5.0,4.6,0.5,0.16,0.76
2082,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,24,1998,30,2484.0,83.0,72.6,27.6,29,85.0,19,1,28.0,0,1.47,34.0,29.0,5.0,0.18,0.66,48.3,36.7,11.6,0.42,0.69
4167,Neal Maupay,fr FRA,"DL,CC",Brighton,eng Premier League,25,1996,27,1118.0,41.0,32.7,12.4,11,78.0,1,16,16.0,8,1.0,12.0,19.0,-7.0,-0.56,0.06,14.2,21.2,-7.0,-0.56,-0.03
2085,Aïman Maurer,ma MAR,CC,Clermont Foot,fr Ligue 1,17,2004,10,501.0,50.0,14.6,5.6,6,74.0,0,4,14.0,9,1.5,4.0,10.0,-6.0,-1.08,-1.14,7.5,11.3,-3.8,-0.67,-0.46
2086,Stephy Mavididi,eng ENG,DL,Montpellier,fr Ligue 1,24,1998,26,1288.0,50.0,37.7,14.3,14,70.0,2,12,26.0,1,1.31,23.0,24.0,-1.0,-0.07,-0.24,20.5,25.0,-4.4,-0.31,-0.08
2087,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,28,2286.0,82.0,74.7,25.4,26,87.0,23,2,11.0,0,1.0,32.0,44.0,-12.0,-0.47,-0.47,35.8,33.3,2.5,0.1,0.11
2088,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,2,98.0,49.0,2.9,1.1,1,90.0,1,1,8.0,5,1.5,1.0,6.0,-5.0,-4.59,-4.56,1.8,2.6,-0.8,-0.72,-0.62
2089,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,28,1993,10,694.0,69.0,22.7,7.7,8,79.0,3,2,32.0,0,1.2,11.0,13.0,-2.0,-0.26,-0.56,11.7,10.0,1.7,0.23,-0.04
2090,Eric Maxim Choupo-Moting,cm CMR,DL,Bayern Munich,de Bundesliga,33,1989,19,1112.0,59.0,36.3,12.4,14,74.0,4,5,16.0,1,2.16,38.0,13.0,25.0,2.02,0.68,28.3,14.0,14.4,1.16,0.08
2091,Luís Maximiano,pt POR,PO,Lazio,it Serie A,23,1999,1,5.0,5.0,0.1,0.1,1,5.0,0,0,0.0,36,3.0,0.0,0.0,0.0,0.0,-0.79,0.1,0.0,0.1,0.99,0.73
2092,Keke Maximilian Topp,de GER,DL,Schalke 04,de Bundesliga,18,2004,1,20.0,20.0,0.7,0.2,0,0.0,0,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1.07,0.2,0.6,-0.4,-1.72,-1.21
2093,Fernand Mayembo,cg CGO,DF,Ajaccio,fr Ligue 1,26,1996,11,707.0,64.0,20.7,7.9,8,78.0,5,3,28.0,9,0.36,5.0,18.0,-13.0,-1.65,-0.39,6.9,13.8,-6.9,-0.88,-0.52
2094,Borja Mayoral,es ESP,DL,Getafe,es La Liga,25,1997,35,2759.0,79.0,80.7,30.7,33,82.0,14,2,19.0,3,1.0,26.0,40.0,-14.0,-0.46,-0.87,27.0,36.5,-9.5,-0.31,-0.33
2095,Ibrahim Maza,de GER,"CC,DL",Hertha BSC,de Bundesliga,16,2005,2,71.0,36.0,2.3,0.8,0,0.0,0,2,36.0,4,1.5,2.0,2.0,0.0,0.0,0.81,1.9,2.4,-0.5,-0.63,-0.02
2096,Derek Mazou-Sacko,fr FRA,CC,Troyes,fr Ligue 1,17,2004,1,16.0,16.0,0.5,0.2,0,0.0,0,1,16.0,7,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.5,-0.5,-2.64,-1.62
2097,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,24,1997,19,1075.0,57.0,35.1,11.9,11,81.0,5,8,23.0,7,2.32,37.0,18.0,19.0,1.59,0.0,28.2,16.1,12.1,1.02,-0.15
2098,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,27,1995,27,1958.0,73.0,57.3,21.8,23,80.0,10,4,31.0,1,1.3,28.0,34.0,-6.0,-0.28,0.22,21.9,34.7,-12.8,-0.59,0.5
2099,Kevin Mbabu,ch SUI,"DF,DL",Fulham,eng Premier League,27,1995,6,144.0,24.0,4.2,1.6,1,44.0,0,5,20.0,8,0.67,2.0,7.0,-5.0,-3.12,-3.32,1.4,6.8,-5.3,-3.34,-3.0
2100,Noah Mbamba,be BEL,CC,Leverkusen,de Bundesliga,17,2005,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,11,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.25
2101,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,23,1998,34,2818.0,83.0,82.4,31.3,32,86.0,26,2,34.0,0,2.24,73.0,33.0,40.0,1.28,-0.07,65.2,42.1,23.0,0.74,-0.29
2102,Ibrahima Mbaye,sn SEN,"DF,CC",Bologna,it Serie A,27,1994,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,24,1998,14,760.0,54.0,22.2,8.4,7,81.0,6,7,27.0,14,1.36,5.0,17.0,-12.0,-1.42,-1.05,8.6,15.1,-6.5,-0.77,-0.31
2104,Loïc Mbe Soh,fr FRA,DF,Nott'ham Forest,eng Premier League,21,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,27,1994,36,2849.0,79.0,83.3,31.7,32,86.0,27,4,26.0,1,1.94,55.0,33.0,22.0,0.69,-0.09,52.8,36.3,16.5,0.52,-0.46
2106,Luke Mbete-Tatu,eng ENG,DF,Manchester City,eng Premier League,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,22,1999,38,2906.0,76.0,85.0,32.3,36,79.0,10,2,24.0,0,1.55,50.0,39.0,11.0,0.34,0.17,45.6,41.4,4.3,0.13,-0.32
2108,Jason Mbock,fr FRA,"CC,DL",Angers,fr Ligue 1,22,1999,2,25.0,13.0,0.7,0.3,0,0.0,0,2,13.0,4,0.0,0.0,2.0,-2.0,-7.2,-5.98,0.3,0.6,-0.3,-1.11,-0.56
2109,Jean-Manuel Mbom,de GER,CC,Werder Bremen,de Bundesliga,22,2000,2,6.0,3.0,0.2,0.1,0,0.0,0,2,3.0,9,0.0,0.0,2.0,-2.0,-30.0,-29.68,0.0,1.1,-1.1,-16.22,-15.9
2110,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,22,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4223,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,20,2002,8,100.0,28.0,3.0,1.1,0,0.0,0,8,28.0,18,1.0,2.0,2.0,0.0,1.2899999999999998,1.91,2.8,1.9000000000000001,1.0,2.37,2.8800000000000003
2113,Sean McAllister,nir NIR,DF,Everton,eng Premier League,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,34,1987,4,54.0,14.0,1.6,0.6,0,0.0,0,4,14.0,8,1.75,0.0,0.0,0.0,0.0,0.24,0.7,0.4,0.2,0.41,0.65
