Fee,Market Value,npxG+xAG2020-2021,npxG2020-2021,PrgP2020-2021,G+A2020-2021,npxG+xAG2021-2022,Ass2020-2021,G-TP2020-2021,xAG2021-2022,xG2020-2021,PrgP2021-2022,PrgC2020-2021,G+A2021-2022,xG2021-2022,Gls.2020-2021,Titular2020-2021,PrgC2021-2022,npxG2021-2022,Mín2020-2021,90 s2020-2021,PrgR2021-2022,Gls.2021-2022,xAG2020-2021,G-TP2021-2022,TA2020-2021,Titular2021-2022,Mín2021-2022,90 s2021-2022,PrgR2020-2021,Ass2021-2022,TP2021-2022,npxG2019-2020,npxG+xAG2019-2020,TPint2021-2022,G-TP2019-2020,PJ2020-2021,G+A-TP2020-2021,G-TP.12020-2021,PrgP2019-2020,PrgC2019-2020,TA2021-2022,G+A.12020-2021,xG2019-2020,Gls..12020-2021,PJ2021-2022,Gls.2019-2020,PrgR2019-2020,G+A2019-2020,npxG.12020-2021,xG.12020-2021,Jugador
,2.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8,0.0,62.0,0.0,2.0,0.1,0.0,0.0,40.0,0.1,0.0,0.0,79.0,0.0,0.0,0.0,0.0,13.0,1208.0,13.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,Gideon Mensah
,,0.0,0.0,0.0,0.0,3.1,0.0,0.0,2.7,0.0,132.0,0.0,5.0,0.4,0.0,0.0,49.0,0.4,0.0,0.0,99.0,2.0,0.0,2.0,0.0,21.0,1926.0,21.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,Quentin Merlin
,,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.8,0.0,87.0,0.0,1.0,1.2,0.0,0.0,33.0,1.2,0.0,0.0,49.0,1.0,0.0,1.0,0.0,25.0,2280.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,Marco Meyerhöfer
2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Mikael
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hilmir Mikaelsson
7.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,21.0,0.0,1.0,0.2,0.0,0.0,12.0,0.2,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,610.0,6.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,William Mikelbrencis
,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,18.0,0.0,0.0,0.1,0.0,0.0,3.0,0.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Fabio Miretti
,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Marco Modolo
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Clinton Mola
1.2,3.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.8,0.0,33.0,0.0,0.0,0.4,0.0,0.0,8.0,0.4,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,668.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Monchu
,,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.9,0.0,43.0,0.0,3.0,0.3,0.0,0.0,29.0,0.3,0.0,0.0,78.0,1.0,0.0,1.0,0.0,15.0,1066.0,11.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,Gonzalo Montiel
,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Tyler Morton
,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.3,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Cristhian Mosquera
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrei Motoc
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Baptiste Mouazan
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bali Mumba
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Junior Mwanga
,,0.0,0.0,0.0,0.0,3.7,0.0,0.0,1.6,0.0,27.0,0.0,6.0,2.1,0.0,0.0,22.0,2.1,0.0,0.0,44.0,2.0,0.0,2.0,0.0,12.0,996.0,11.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,Enock Mwepu
,,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.8,0.0,27.0,0.0,1.0,0.5,0.0,0.0,8.0,0.5,0.0,0.0,27.0,1.0,0.0,1.0,0.0,12.0,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,Vitaliy Mykolenko
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,26.0,2312.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Mamadou N'Diaye
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Eric N'Jo
,,0.0,0.0,0.0,0.0,5.3,0.0,0.0,4.6,0.0,142.0,0.0,4.0,0.7,0.0,0.0,74.0,0.7,0.0,0.0,138.0,1.0,0.0,1.0,0.0,31.0,2789.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,Vital N'Simba
,,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.2,0.0,85.0,0.0,1.0,1.5,0.0,0.0,10.0,1.5,0.0,0.0,4.0,1.0,0.0,1.0,0.0,29.0,2563.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,Mickael Nade
1.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,David Nemeth
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Aurélien Nguiamba
,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Sikou Niakaté
,,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.1,0.0,43.0,0.0,2.0,2.0,0.0,0.0,21.0,2.0,0.0,0.0,76.0,2.0,0.0,2.0,0.0,14.0,1367.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,Håvard Nielsen
,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.8,0.0,0.0,11.0,0.8,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,Felix Nmecha
,10.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,1.8,0.0,75.0,0.0,3.0,0.9,0.0,0.0,16.0,0.9,0.0,0.0,8.0,1.0,0.0,1.0,0.0,20.0,1645.0,18.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,Mathias Normann
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Connor Noß
,5.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.2,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,1.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Hugo Novoa
,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.6,0.0,0.0,1.0,0.6,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Soma Novothny
,,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.7,0.0,8.0,0.0,1.0,0.7,0.0,0.0,4.0,0.7,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,245.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,Jean-Pierre Nsame
,,0.0,0.0,0.0,0.0,4.7,0.0,0.0,1.4,0.0,31.0,0.0,3.0,3.4,0.0,0.0,21.0,3.4,0.0,0.0,84.0,3.0,0.0,3.0,0.0,16.0,1462.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,Randy Ntekja
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Adam Obert
,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,80.0,0.0,1.0,0.7,0.0,0.0,2.0,0.7,0.0,0.0,2.0,1.0,0.0,1.0,0.0,29.0,2429.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,Florent Ogier
,4.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,43.0,0.0,7.0,5.0,0.0,0.0,60.0,5.0,0.0,0.0,137.0,7.0,0.0,7.0,0.0,24.0,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,David Okereke
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Mathias Olesen
,,0.0,0.0,0.0,0.0,5.6,0.0,0.0,3.9,0.0,63.0,0.0,7.0,1.7,0.0,0.0,55.0,1.7,0.0,0.0,110.0,2.0,0.0,2.0,0.0,12.0,1141.0,12.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,Michael Olise
,2.5,0.0,0.0,0.0,0.0,3.2,0.0,0.0,2.2,0.0,65.0,0.0,1.0,1.8,0.0,0.0,31.0,1.0,0.0,0.0,91.0,1.0,0.0,1.0,0.0,24.0,2189.0,24.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,Brian Oliván
3.0,12.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.7,0.0,41.0,0.0,2.0,1.3,0.0,0.0,10.0,0.5,0.0,0.0,16.0,2.0,0.0,1.0,0.0,13.0,892.0,9.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Sérgio Oliveira
,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,111.0,0.0,0.0,0.4,0.0,0.0,23.0,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,2796.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,Warmed Omari
,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.2,0.0,0.0,6.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Andrew Omobamidele
35.0,10.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,1.1,0.0,59.0,0.0,1.0,2.6,0.0,0.0,24.0,2.6,0.0,0.0,21.0,1.0,0.0,1.0,0.0,11.0,1359.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Amadou Onana
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Tyler Onyango
,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,35.0,0.0,0.0,0.8,0.0,0.0,18.0,0.8,0.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,1045.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,Frank Onyeka
,,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,5.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pedro Ortiz
,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.3,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Milutin Osmajić
,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,11.0,0.0,1.0,0.3,0.0,0.0,2.0,0.3,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,599.0,6.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,Patrick Osterhage
,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Tomáš Ostrák
22.5,10.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.4,0.0,23.0,0.0,3.0,2.1,0.0,0.0,18.0,2.1,0.0,0.0,76.0,1.0,0.0,1.0,0.0,7.0,812.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,Dango Ouattara
8.0,15.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.5,0.0,110.0,0.0,3.0,2.0,0.0,0.0,50.0,2.0,0.0,0.0,79.0,2.0,0.0,2.0,0.0,16.0,1633.0,18.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Azzedine Ounahi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jesús Owono
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,2.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Simone Pafundi
,,0.0,0.0,0.0,0.0,6.2,0.0,0.0,3.1,0.0,94.0,0.0,6.0,3.1,0.0,0.0,41.0,3.1,0.0,0.0,148.0,2.0,0.0,2.0,0.0,27.0,2288.0,25.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,Isaac Palazón Camacho
,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.4,0.0,0.0,3.0,0.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Cole Palmer
,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,36.0,0.0,0.0,0.9,0.0,0.0,4.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1734.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,Erik Palmer-Brown
,,0.0,0.0,0.0,0.0,9.1,0.0,0.0,3.9,0.0,45.0,0.0,7.0,6.0,0.0,0.0,21.0,5.2,0.0,0.0,82.0,4.0,0.0,3.0,0.0,18.0,1533.0,17.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,Miloš Pantović
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Antonios Papadopoulos
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Kevin Paredes
,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,74.0,0.0,1.0,0.7,0.0,0.0,58.0,0.7,0.0,0.0,49.0,0.0,0.0,0.0,0.0,16.0,1477.0,16.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,Fabiano Parisi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Raúl Parra
,9.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.6,0.0,4.0,0.0,0.0,0.8,0.0,0.0,1.0,0.8,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,Ricardo Pepi
,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Brayann Pereira
