RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
944,Bartol Franjić,hr CRO,CC,Wolfsburg,de Bundesliga,22,2000,2.5,3.0,1.19,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.79,1.0,0.0,1.0,0.0,0.0,0.0
945,Przemysław Frankowski,pl POL,"DF,CC",Lens,fr Ligue 1,27,1995,31.5,123.0,3.91,69.0,44.0,3.0,3.0,2.0,2.0,12.0,0.38,8.0,4.0,0.0,0.0,0.0,0.0
946,Ryan Fraser,sct SCO,DL,Newcastle Utd,eng Premier League,28,1994,3.5,8.0,2.3,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Davide Frattesi,it ITA,CC,Sassuolo,it Serie A,22,1999,31.9,79.0,2.47,60.0,0.0,7.0,5.0,5.0,2.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0
948,Oscar Fraulo,dk DEN,"DL,CC",M'Gladbach,de Bundesliga,18,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Fred,br BRA,CC,Manchester Utd,eng Premier League,29,1993,13.9,59.0,4.25,49.0,0.0,1.0,4.0,3.0,2.0,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0
950,Ryan Fredericks,eng ENG,DF,Bournemouth,eng Premier League,29,1992,5.9,5.0,0.84,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
951,Iván Fresneda,es ESP,DF,Valladolid,es La Liga,17,2004,19.4,39.0,1.98,33.0,4.0,0.0,0.0,1.0,1.0,3.0,0.15,1.0,1.0,0.0,0.0,1.0,0.0
952,Remo Freuler,ch SUI,CC,Nott'ham Forest,eng Premier League,30,1992,24.0,29.0,1.21,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,Michael Frey,ch SUI,DL,Schalke 04,de Bundesliga,28,1994,9.6,15.0,1.55,13.0,0.0,0.0,2.0,0.0,0.0,4.0,0.41,4.0,0.0,0.0,0.0,0.0,0.0
954,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,24,1998,28.8,24.0,0.83,20.0,3.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
955,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,26,1995,13.9,10.0,0.72,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Jeremie Frimpong,nl NED,"DF,CC",Leverkusen,de Bundesliga,21,2000,30.1,103.0,3.42,65.0,2.0,20.0,6.0,10.0,0.0,16.0,0.53,9.0,0.0,5.0,0.0,2.0,0.0
957,Chris Führich,de GER,"DL,CC",Stuttgart,de Bundesliga,24,1998,20.9,79.0,3.77,52.0,11.0,7.0,6.0,3.0,0.0,9.0,0.43,7.0,2.0,0.0,0.0,0.0,0.0
958,Angelo Fulgini,fr FRA,"CC,DL",Lens,fr Ligue 1,25,1996,9.5,45.0,4.72,23.0,17.0,2.0,2.0,1.0,0.0,4.0,0.42,3.0,1.0,0.0,0.0,0.0,0.0
959,Angelo Fulgini,fr FRA,CC,Mainz 05,de Bundesliga,25,1996,5.8,18.0,3.09,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
960,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,29,1993,27.5,74.0,2.69,54.0,0.0,3.0,8.0,9.0,0.0,10.0,0.36,8.0,0.0,0.0,1.0,1.0,0.0
961,Matteo Gabbia,it ITA,DF,Milan,it Serie A,22,1999,6.8,4.0,0.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,Manolo Gabbiadini,it ITA,"DL,CC",Sampdoria,it Serie A,30,1991,26.2,62.0,2.36,39.0,1.0,3.0,8.0,9.0,2.0,4.0,0.15,2.0,0.0,0.0,0.0,1.0,1.0
963,Gianluca Gaetano,it ITA,CC,Napoli,it Serie A,22,2000,0.8,5.0,6.62,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0
964,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,28,1994,8.7,19.0,2.18,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0
965,Adolfo Gaich,ar ARG,DL,Hellas Verona,it Serie A,23,1999,8.1,19.0,2.36,14.0,0.0,2.0,0.0,2.0,1.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0
966,Cody Gakpo,nl NED,"DL,CC",Liverpool,eng Premier League,23,1999,16.2,49.0,3.02,37.0,0.0,3.0,4.0,3.0,2.0,6.0,0.37,5.0,0.0,0.0,0.0,1.0,0.0
967,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,35.1,93.0,2.65,70.0,14.0,4.0,1.0,2.0,2.0,4.0,0.11,3.0,0.0,0.0,0.0,0.0,1.0
968,Iñigo Ruiz de Galarreta,es ESP,CC,Mallorca,es La Liga,28,1993,27.2,46.0,1.69,33.0,9.0,1.0,0.0,3.0,0.0,5.0,0.18,2.0,2.0,1.0,0.0,0.0,0.0
969,Pablo Galdames Millán,cl CHI,CC,Cremonese,it Serie A,25,1996,8.2,16.0,1.96,10.0,6.0,0.0,0.0,0.0,0.0,2.0,0.24,1.0,1.0,0.0,0.0,0.0,0.0
970,Conor Gallagher,eng ENG,CC,Chelsea,eng Premier League,22,2000,18.0,47.0,2.61,34.0,4.0,4.0,2.0,2.0,1.0,3.0,0.17,2.0,0.0,1.0,0.0,0.0,0.0
971,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,27.6,64.0,2.32,50.0,9.0,3.0,1.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
972,Gauthier Gallon,fr FRA,PO,Troyes,fr Ligue 1,29,1993,29.6,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,16.4,28.0,1.71,20.0,6.0,1.0,0.0,0.0,1.0,2.0,0.12,0.0,2.0,0.0,0.0,0.0,0.0
974,Kévin Gameiro,fr FRA,DL,Strasbourg,fr Ligue 1,35,1987,23.3,58.0,2.49,44.0,0.0,1.0,9.0,4.0,0.0,3.0,0.13,0.0,0.0,0.0,2.0,1.0,0.0
975,Idrissa Gana Gueye,sn SEN,CC,Everton,eng Premier League,32,1989,28.6,51.0,1.78,36.0,0.0,1.0,2.0,7.0,5.0,3.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0
976,Ignatius Ganago,cm CMR,"DL,CC",Nantes,fr Ligue 1,23,1999,16.9,29.0,1.72,17.0,0.0,0.0,5.0,6.0,1.0,7.0,0.41,4.0,0.0,0.0,1.0,1.0,1.0
977,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,23,1999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,Silvère Ganvoula M'Boussy,cg CGO,"DL,CC",Bochum,de Bundesliga,26,1996,2.7,11.0,3.99,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,Aleix García,es ESP,CC,Girona,es La Liga,25,1997,26.0,125.0,4.82,69.0,47.0,3.0,3.0,0.0,3.0,16.0,0.62,10.0,3.0,1.0,0.0,0.0,2.0
980,Álvaro García,es ESP,"DL,CC",Rayo Vallecano,es La Liga,29,1992,31.9,95.0,2.98,70.0,2.0,6.0,6.0,7.0,4.0,14.0,0.44,9.0,0.0,2.0,0.0,3.0,0.0
981,Borja García,es ESP,"CC,DL",Girona,es La Liga,31,1990,7.5,17.0,2.26,12.0,1.0,2.0,1.0,1.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
982,Carlos García,es ESP,DF,Cádiz,es La Liga,22,2000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,Dani García,es ESP,CC,Athletic Club,es La Liga,32,1990,16.5,23.0,1.39,20.0,0.0,0.0,0.0,1.0,2.0,4.0,0.24,4.0,0.0,0.0,0.0,0.0,0.0
984,David García,es ESP,DF,Osasuna,es La Liga,28,1994,29.8,19.0,0.64,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
985,Eric García,es ESP,"DF,CC",Barcelona,es La Liga,21,2001,15.7,10.0,0.63,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,37.9,71.0,1.88,55.0,6.0,3.0,1.0,2.0,4.0,9.0,0.24,6.0,1.0,1.0,0.0,1.0,0.0
987,Joan García,es ESP,PO,Espanyol,es La Liga,21,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,Raúl García,es ESP,"DL,CC",Athletic Club,es La Liga,36,1986,10.7,33.0,3.07,18.0,0.0,2.0,10.0,1.0,2.0,7.0,0.65,5.0,0.0,1.0,1.0,0.0,0.0
989,Rubén García,es ESP,"DL,CC",Osasuna,es La Liga,29,1993,12.9,54.0,4.2,29.0,20.0,1.0,2.0,2.0,0.0,4.0,0.31,2.0,2.0,0.0,0.0,0.0,0.0
990,Unai García,es ESP,DF,Osasuna,es La Liga,30,1992,19.0,6.0,0.32,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
991,Alejandro Garnacho,ar ARG,"DL,CC",Manchester Utd,eng Premier League,18,2004,6.3,22.0,3.48,17.0,0.0,3.0,1.0,1.0,0.0,6.0,0.95,5.0,0.0,1.0,0.0,0.0,0.0
992,James Garner,eng ENG,"CC,DF",Everton,eng Premier League,21,2001,8.9,19.0,2.13,13.0,3.0,1.0,1.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0
993,Felix Garreta,es ESP,DF,Betis,es La Liga,18,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,Aleix Garrido,es ESP,DL,Barcelona,es La Liga,18,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,Sékou Gassama,sn SEN,DL,Valladolid,es La Liga,27,1995,0.4,1.0,2.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,Johan Gastien,fr FRA,CC,Clermont Foot,fr Ligue 1,34,1988,28.9,69.0,2.39,44.0,21.0,0.0,2.0,1.0,1.0,9.0,0.31,5.0,4.0,0.0,0.0,0.0,0.0
997,Federico Gatti,it ITA,DF,Juventus,it Serie A,24,1998,16.1,19.0,1.18,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,Gavi,es ESP,"CC,DL",Barcelona,es La Liga,17,2004,28.1,72.0,2.56,59.0,0.0,3.0,4.0,3.0,3.0,7.0,0.25,6.0,0.0,1.0,0.0,0.0,0.0
999,Paulo Gazzaniga,ar ARG,PO,Girona,es La Liga,30,1992,28.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,31,1990,38.0,5.0,0.13,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Dario Gebuhr,de GER,DF,Eint Frankfurt,de Bundesliga,19,2003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,24,1998,21.7,57.0,2.63,38.0,14.0,2.0,1.0,0.0,2.0,7.0,0.32,6.0,1.0,0.0,0.0,0.0,0.0
1003,Joe Gelhardt,eng ENG,DL,Leeds United,eng Premier League,20,2002,2.4,4.0,1.7,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.85,2.0,0.0,0.0,0.0,0.0,0.0
1004,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,22,2000,34.5,49.0,1.42,37.0,5.0,1.0,0.0,4.0,2.0,4.0,0.12,2.0,0.0,0.0,0.0,2.0,0.0
1005,Denis Genreau,au AUS,CC,Toulouse,fr Ligue 1,23,1999,7.3,18.0,2.46,15.0,0.0,0.0,1.0,0.0,2.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
1006,Yannick Gerhardt,de GER,CC,Wolfsburg,de Bundesliga,28,1994,20.7,45.0,2.17,36.0,0.0,0.0,3.0,5.0,1.0,8.0,0.39,7.0,0.0,0.0,0.0,1.0,0.0
1007,Valère Germain,fr FRA,"DL,CC",Montpellier,fr Ligue 1,32,1990,7.6,14.0,1.83,11.0,0.0,0.0,2.0,1.0,0.0,3.0,0.39,1.0,0.0,0.0,1.0,1.0,0.0
1008,Gerson,br BRA,CC,Marseille,fr Ligue 1,25,1997,4.6,12.0,2.6,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0
1009,Ismaël Gharbi,es ESP,"CC,DL",Paris S-G,fr Ligue 1,18,2004,0.6,2.0,3.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Paolo Ghiglione,it ITA,DF,Cremonese,it Serie A,25,1997,7.9,19.0,2.41,16.0,3.0,0.0,0.0,0.0,0.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0
1011,Saman Ghoddos,ir IRN,"CC,DL",Brentford,eng Premier League,28,1993,1.5,4.0,2.57,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,Faouzi Ghoulam,dz ALG,DF,Angers,fr Ligue 1,31,1991,5.3,17.0,3.2,6.0,10.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
1013,Morgan Gibbs-White,eng ENG,"DL,CC",Wolves,eng Premier League,22,2000,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Morgan Gibbs-White,eng ENG,"CC,DL",Nott'ham Forest,eng Premier League,22,2000,33.0,119.0,3.6,72.0,27.0,9.0,6.0,2.0,3.0,12.0,0.36,6.0,3.0,1.0,2.0,0.0,0.0
1015,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,30,1991,14.5,47.0,3.25,22.0,19.0,2.0,2.0,2.0,0.0,7.0,0.48,3.0,2.0,1.0,1.0,0.0,0.0
1016,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,28,1993,20.9,19.0,0.91,15.0,0.0,0.0,4.0,0.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0
1017,Rafał Gikiewicz,pl POL,PO,Augsburg,de Bundesliga,34,1987,23.0,7.0,0.3,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0
1018,Bryan Gil,es ESP,"CC,DL",Tottenham,eng Premier League,21,2001,1.6,5.0,3.04,4.0,0.0,1.0,0.0,0.0,0.0,3.0,1.82,3.0,0.0,0.0,0.0,0.0,0.0
1019,Bryan Gil,es ESP,"DL,DF",Sevilla,es La Liga,21,2001,10.2,25.0,2.45,20.0,0.0,1.0,1.0,2.0,1.0,4.0,0.39,3.0,0.0,0.0,1.0,0.0,0.0
1020,David Gil,es ESP,PO,Cádiz,es La Liga,28,1994,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,Óscar Gil,es ESP,DF,Espanyol,es La Liga,25,1997,28.4,33.0,1.16,25.0,1.0,2.0,2.0,3.0,0.0,2.0,0.07,1.0,0.0,1.0,0.0,0.0,0.0
1022,Mario Gila,es ESP,DF,Lazio,it Serie A,21,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Billy Gilmour,sct SCO,CC,Brighton,eng Premier League,21,2001,5.6,14.0,2.48,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.53,3.0,0.0,0.0,0.0,0.0,0.0
1024,Álvaro Giménez,es ESP,DL,Cádiz,es La Liga,31,1991,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,Gvidas Gineitis,lt LTU,CC,Torino,it Serie A,18,2004,1.5,3.0,1.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,28,1994,34.0,32.0,0.94,27.0,0.0,0.0,4.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1027,Andrei Girotto,br BRA,"DF,CC",Nantes,fr Ligue 1,30,1992,35.0,32.0,0.91,27.0,1.0,0.0,3.0,0.0,1.0,5.0,0.14,3.0,1.0,0.0,1.0,0.0,0.0
1028,Olivier Giroud,fr FRA,DL,Milan,it Serie A,35,1986,23.8,50.0,2.1,39.0,0.0,0.0,8.0,3.0,0.0,6.0,0.25,3.0,0.0,0.0,3.0,0.0,0.0
1029,Serge Gnabry,de GER,"DL,CC",Bayern Munich,de Bundesliga,27,1995,21.6,88.0,4.08,59.0,3.0,10.0,10.0,3.0,3.0,14.0,0.65,9.0,0.0,3.0,0.0,2.0,0.0
1030,Degnand Gnonto,it ITA,"DL,CC",Leeds United,eng Premier League,18,2003,15.0,50.0,3.32,30.0,3.0,4.0,4.0,8.0,1.0,7.0,0.47,6.0,1.0,0.0,0.0,0.0,0.0
1031,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,24,1998,8.9,4.0,0.45,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0
1032,Pierluigi Gollini,it ITA,PO,Fiorentina,it Serie A,27,1995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Pierluigi Gollini,it ITA,PO,Napoli,it Serie A,27,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,Aleksandr Golovin,ru RUS,"CC,DL",Monaco,fr Ligue 1,26,1996,27.4,121.0,4.42,79.0,24.0,8.0,3.0,5.0,2.0,14.0,0.51,10.0,1.0,3.0,0.0,0.0,0.0
1035,André Gomes,pt POR,CC,Lille,fr Ligue 1,29,1993,18.1,40.0,2.21,36.0,1.0,1.0,2.0,0.0,0.0,5.0,0.28,4.0,0.0,0.0,1.0,0.0,0.0
1036,Angel Gomes,eng ENG,CC,Lille,fr Ligue 1,21,2000,31.3,89.0,2.84,62.0,9.0,7.0,2.0,8.0,1.0,15.0,0.48,12.0,1.0,1.0,0.0,1.0,0.0
1037,João Gomes,br BRA,CC,Wolves,eng Premier League,21,2001,7.3,14.0,1.93,9.0,0.0,1.0,2.0,2.0,0.0,2.0,0.28,1.0,0.0,0.0,1.0,0.0,0.0
1038,Toti Gomes,pt POR,DF,Wolves,eng Premier League,23,1999,10.9,9.0,0.82,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1039,Dani Gómez,es ESP,"CC,DL",Espanyol,es La Liga,24,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,25,1997,16.3,18.0,1.11,15.0,1.0,0.0,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1041,Maxi Gómez,uy URU,DL,Valencia,es La Liga,25,1996,1.2,2.0,1.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Moi Gómez,es ESP,"CC,DL",Osasuna,es La Liga,28,1994,27.3,94.0,3.45,67.0,21.0,1.0,4.0,1.0,0.0,6.0,0.22,5.0,1.0,0.0,0.0,0.0,0.0
1043,Papu Gómez,ar ARG,"DL,CC",Sevilla,es La Liga,34,1988,11.8,46.0,3.89,38.0,2.0,1.0,2.0,2.0,1.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
1044,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,30,1992,26.0,11.0,0.42,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
1045,Sergio Gómez,es ESP,"DF,CC",Manchester City,eng Premier League,21,2000,3.9,7.0,1.81,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
1046,Antonio Gomis,es ESP,PO,Atlético Madrid,es La Liga,19,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Maxime Gonalons,fr FRA,CC,Clermont Foot,fr Ligue 1,33,1989,16.1,21.0,1.31,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1048,Diego González,es ESP,DF,Elche,es La Liga,27,1995,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,Édgar González,es ESP,DF,Betis,es La Liga,25,1997,19.7,7.0,0.36,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
1050,Giovanni González,uy URU,DF,Mallorca,es La Liga,27,1994,10.3,12.0,1.17,10.0,1.0,0.0,1.0,0.0,0.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0
1051,Joan Gonzàlez,es ESP,CC,Lecce,it Serie A,20,2002,24.4,40.0,1.64,31.0,0.0,1.0,3.0,4.0,1.0,3.0,0.12,2.0,0.0,0.0,0.0,0.0,1.0
1052,Nicolás González,ar ARG,"DL,CC",Fiorentina,it Serie A,24,1998,15.0,62.0,4.12,40.0,0.0,4.0,6.0,11.0,1.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0
1053,Nicolás González,es ESP,CC,Valencia,es La Liga,20,2002,15.6,33.0,2.12,25.0,1.0,3.0,2.0,2.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
1054,Oumar Gonzalez,cm CMR,DF,Ajaccio,fr Ligue 1,24,1998,28.6,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Roberto González,es ESP,"DL,CC",Betis,es La Liga,21,2001,0.6,5.0,8.33,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,Jacek Góralski,pl POL,CC,Bochum,de Bundesliga,29,1992,1.6,3.0,1.85,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,Anthony Gordon,eng ENG,"DL,CC",Newcastle Utd,eng Premier League,21,2001,5.4,16.0,2.96,10.0,1.0,1.0,1.0,2.0,1.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
1058,Anthony Gordon,eng ENG,DL,Everton,eng Premier League,21,2001,12.2,23.0,1.89,13.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,Leon Goretzka,de GER,CC,Bayern Munich,de Bundesliga,27,1995,19.2,49.0,2.55,36.0,0.0,1.0,10.0,1.0,1.0,6.0,0.31,2.0,0.0,1.0,3.0,0.0,0.0
1060,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,25,1996,19.0,30.0,1.58,22.0,6.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1061,Robin Gosens,de GER,DF,Inter,it Serie A,28,1994,13.2,41.0,3.13,35.0,1.0,2.0,2.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
1062,Mario Götze,de GER,CC,Eint Frankfurt,de Bundesliga,30,1992,30.4,101.0,3.32,79.0,13.0,2.0,5.0,1.0,1.0,14.0,0.46,12.0,0.0,0.0,2.0,0.0,0.0
1063,Amine Gouiri,dz ALG,"DL,CC",Nice,fr Ligue 1,22,2000,2.5,7.0,2.79,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
1064,Amine Gouiri,dz ALG,"DL,CC",Rennes,fr Ligue 1,22,2000,28.0,93.0,3.32,72.0,0.0,9.0,9.0,2.0,1.0,11.0,0.39,8.0,0.0,3.0,0.0,0.0,0.0
1065,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,31,1991,31.1,35.0,1.13,24.0,3.0,3.0,4.0,0.0,1.0,3.0,0.1,1.0,0.0,0.0,2.0,0.0,0.0
1066,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,29,1992,31.4,49.0,1.56,40.0,1.0,1.0,0.0,4.0,3.0,8.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0
1067,José Gragera,es ESP,"CC,DF",Espanyol,es La Liga,21,2000,5.1,2.0,0.39,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0
1068,Alberto Grassi,it ITA,CC,Empoli,it Serie A,27,1995,13.3,13.0,0.98,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
1069,Ryan Gravenberch,nl NED,CC,Bayern Munich,de Bundesliga,20,2002,6.4,25.0,3.91,22.0,0.0,0.0,3.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
1070,Andrew Gravillon,gp GLP,DF,Torino,it Serie A,24,1998,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,24,1998,11.5,9.0,0.78,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1072,Demarai Gray,jm JAM,"DL,CC",Everton,eng Premier League,26,1996,27.9,94.0,3.37,41.0,25.0,4.0,11.0,10.0,3.0,5.0,0.18,3.0,2.0,0.0,0.0,0.0,0.0
