RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
1372,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,31,1987,20.8,0,9,0,0.0,0.43,0.0,0.0,,18.2,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6
1373,Diego Laxalt,uy URU,"DF,CC",Torino,it Serie A,26,1993,6.6,0,5,1,20.0,0.76,0.15,0.0,0.0,19.2,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,22.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0
1375,Valentino Lazaro,at AUT,"DF,CC",Newcastle Utd,eng Premier League,23,1996,5.3,1,4,1,25.0,0.75,0.19,0.25,1.0,21.9,0.0,0,0,0.4,0.4,0.1,0.6,0.6
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,0,3,0,0.0,0.84,0.0,0.0,,21.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,3,36,17,47.2,1.0,0.47,0.08,0.18,17.4,1.0,0,0,2.3,2.3,0.06,0.7,0.7
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,0,15,9,60.0,0.53,0.32,0.0,0.0,17.1,0.0,0,0,1.3,1.3,0.09,-1.3,-1.3
1379,Mickaël Le Bihan,fr FRA,"DL,DF",Nice,fr Ligue 1,29,1990,1.1,0,2,0,0.0,1.8,0.0,0.0,,13.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,1,13,2,15.4,0.49,0.08,0.08,0.5,11.6,0.0,0,0,1.5,1.5,0.11,-0.5,-0.5
1381,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1990,27.3,2,15,7,46.7,0.55,0.26,0.13,0.29,15.1,0.0,0,0,1.0,1.0,0.07,1.0,1.0
1382,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,23,1996,12.0,0,15,3,20.0,1.25,0.25,0.0,0.0,21.9,1.0,0,0,0.9,0.9,0.06,-0.9,-0.9
1383,Rafael Leão,pt POR,DL,Milan,it Serie A,20,1999,15.6,6,44,15,34.1,2.82,0.96,0.14,0.4,16.1,0.0,0,0,4.3,4.3,0.1,1.7,1.7
1384,Adrien Lebeau,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,20,1999,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1385,Mathew Leckie,au AUS,"DF,DL",Hertha BSC,de Bundesliga,28,1991,2.2,0,2,0,0.0,0.92,0.0,0.0,,14.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1386,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,28,1991,28.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1387,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,26,1993,25.0,5,54,21,38.9,2.16,0.84,0.09,0.24,21.4,0.0,0,0,4.2,4.2,0.08,0.8,0.8
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,0,3,1,33.3,0.32,0.11,0.0,0.0,23.6,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
1389,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,27,1991,19.1,4,45,15,33.3,2.36,0.79,0.09,0.27,13.6,0.0,0,0,6.8,6.8,0.15,-2.8,-2.8
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,0,3,1,33.3,0.27,0.09,0.0,0.0,10.5,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3
1391,Moritz Leitner,de GER,CC,Norwich City,eng Premier League,26,1992,7.6,0,8,0,0.0,1.05,0.0,0.0,,23.1,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
1392,Lucas Leiva,br BRA,CC,Lazio,it Serie A,32,1987,20.1,0,10,3,30.0,0.5,0.15,0.0,0.0,21.4,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,2,4,3,75.0,0.81,0.61,0.5,0.67,14.4,0.0,0,0,1.2,1.2,0.3,0.8,0.8
1394,Iñigo Lekue,es ESP,"DL,DF",Athletic Club,es La Liga,26,1993,6.9,0,3,0,0.0,0.43,0.0,0.0,,17.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1395,Nicolas Lemaître,fr FRA,PO,Reims,fr Ligue 1,22,1997,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1396,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,23,1995,10.3,0,11,3,27.3,1.07,0.29,0.0,0.0,23.8,3.0,0,0,0.5,0.5,0.04,-0.5,-0.5
1397,Tim Lemperle,de GER,CC,Köln,de Bundesliga,17,2002,0.2,0,1,0,0.0,5.63,0.0,0.0,,11.6,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,2,10,3,30.0,0.37,0.11,0.2,0.67,15.1,0.0,0,0,0.8,0.8,0.08,1.2,1.2
1399,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,32,1987,5.5,0,1,0,0.0,0.18,0.0,0.0,,14.7,0.0,0,0,0.0,0.0,0.04,0.0,0.0
1400,Bernd Leno,de GER,PO,Arsenal,eng Premier League,27,1992,29.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1401,Christopher Lenz,de GER,"DF,CC",Union Berlin,de Bundesliga,24,1994,25.2,0,14,2,14.3,0.56,0.08,0.0,0.0,25.2,1.0,0,0,0.7,0.7,0.05,-0.7,-0.7
1402,Donovan Léon,gf GUF,PO,Brest,fr Ligue 1,26,1992,1.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1403,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,32,1986,21.1,1,38,14,36.8,1.8,0.66,0.03,0.07,21.0,6.0,0,0,2.9,2.9,0.08,-1.9,-1.9
1404,Sergio León,es ESP,DL,Levante,es La Liga,30,1989,7.5,1,22,5,22.7,2.95,0.67,0.05,0.2,19.0,0.0,0,0,3.0,3.0,0.13,-2.0,-2.0
1405,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,26,1993,15.4,1,14,5,35.7,0.91,0.32,0.07,0.2,15.4,0.0,0,0,0.8,0.8,0.06,0.2,0.2
1406,Mehdi Léris,dz ALG,"CC,DL",Sampdoria,it Serie A,21,1998,5.7,1,12,4,33.3,2.12,0.71,0.08,0.25,21.1,1.0,0,0,0.6,0.5,0.04,0.4,0.5
1407,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,24,1994,30.0,1,30,2,6.7,1.0,0.07,0.03,0.5,24.3,0.0,0,0,1.2,1.2,0.04,-0.2,-0.2
1408,Karlo Letica,hr CRO,PO,SPAL,it Serie A,22,1997,10.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1409,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,30,1988,30.7,34,133,62,46.6,4.34,2.02,0.22,0.47,13.4,2.0,5,5,30.7,26.8,0.2,3.3,2.2
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,1,9,4,44.4,0.35,0.16,0.11,0.25,21.8,0.0,0,0,0.4,0.4,0.04,0.6,0.6
1411,Aaron Leya Iseka,be BEL,DL,Toulouse,fr Ligue 1,21,1997,8.6,2,24,9,37.5,2.78,1.04,0.04,0.11,14.9,0.0,1,2,5.0,3.5,0.15,-3.0,-2.5
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,0,2,0,0.0,0.13,0.0,0.0,,28.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0
1413,Dimitri Liénard,fr FRA,CC,Strasbourg,fr Ligue 1,31,1988,16.5,2,34,10,29.4,2.06,0.6,0.06,0.2,26.0,7.0,0,0,1.6,1.6,0.05,0.4,0.4
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,0,7,2,28.6,0.35,0.1,0.0,0.0,22.0,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,4,18,9,50.0,0.66,0.33,0.22,0.44,14.5,0.0,0,0,2.4,2.4,0.13,1.6,1.6
1416,Isaac Lihadji,fr FRA,CC,Marseille,fr Ligue 1,17,2002,0.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,0,1,0,0.0,0.46,0.0,0.0,,17.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0
1418,Anderson Lima,br BRA,"CC,DF",Lazio,it Serie A,19,1999,0.7,0,5,2,40.0,7.26,2.9,0.0,0.0,23.6,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
1419,Lucas Lima,br BRA,"DL,DF",Nantes,fr Ligue 1,27,1991,3.0,0,4,1,25.0,1.33,0.33,0.0,0.0,29.7,2.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1420,Anthony Limbombe,be BEL,"DL,CC",Nantes,fr Ligue 1,25,1994,1.7,1,2,1,50.0,1.19,0.6,0.5,1.0,11.2,0.0,0,0,0.4,0.4,0.22,0.6,0.6
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,1,6,1,16.7,0.17,0.03,0.17,1.0,11.4,0.0,0,0,0.3,0.3,0.06,0.7,0.7
1422,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,24,1995,22.4,4,32,9,28.1,1.43,0.4,0.13,0.44,21.3,0.0,0,0,1.8,1.8,0.06,2.2,2.2
1423,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,26,1992,10.4,1,22,6,27.3,2.12,0.58,0.05,0.17,18.7,0.0,0,0,1.9,1.9,0.09,-0.9,-0.9
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,0,24,8,33.3,0.82,0.27,0.0,0.0,18.4,0.0,0,0,1.5,1.5,0.06,-1.5,-1.5
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,1,10,4,40.0,0.39,0.15,0.1,0.25,13.5,0.0,0,0,1.1,1.1,0.11,-0.1,-0.1
1426,Fernando Llorente,es ESP,DL,Napoli,it Serie A,34,1985,5.6,3,33,11,33.3,5.93,1.98,0.09,0.27,10.5,0.0,0,0,4.8,4.8,0.14,-1.8,-1.8
1427,Marcos Llorente,es ESP,"CC,DL",Atlético Madrid,es La Liga,24,1995,15.2,3,14,5,35.7,0.92,0.33,0.21,0.6,18.3,0.0,0,0,1.5,1.5,0.1,1.5,1.5
1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1429,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,32,1986,20.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1430,Giovani Lo Celso,ar ARG,"CC,DL",Tottenham,eng Premier League,23,1996,16.6,0,18,3,16.7,1.09,0.18,0.0,0.0,22.0,1.0,0,0,1.3,1.3,0.07,-1.3,-1.3
1431,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,24,1994,8.4,0,2,0,0.0,0.24,0.0,0.0,,15.5,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
1432,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,24,1994,15.4,0,8,3,37.5,0.52,0.2,0.0,0.0,25.5,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6
1433,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,25,1993,1.0,0,2,1,50.0,2.09,1.05,0.0,0.0,9.9,0.0,0,0,0.3,0.3,0.13,-0.3,-0.3
1434,Jürgen Locadia,nl NED,DL,Hoffenheim,de Bundesliga,25,1993,5.9,4,19,10,52.6,3.23,1.7,0.16,0.3,14.2,0.0,1,1,3.8,3.0,0.16,0.2,0.0
1435,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,21,1998,28.7,0,32,5,15.6,1.11,0.17,0.0,0.0,25.1,5.0,0,0,1.5,1.5,0.05,-1.5,-1.5
1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,1,18,3,16.7,0.68,0.11,0.06,0.33,21.8,0.0,0,0,1.6,1.6,0.09,-0.6,-0.6
1437,Ruben Loftus-Cheek,eng ENG,"CC,DL",Chelsea,eng Premier League,23,1996,2.3,0,4,0,0.0,1.73,0.0,0.0,,9.6,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5
1438,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,18,2000,2.1,0,3,1,33.3,1.41,0.47,0.0,0.0,25.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1439,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,0,2,0,0.0,0.32,0.0,0.0,,11.9,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2
1440,Shane Long,ie IRL,DL,Southampton,eng Premier League,32,1987,15.5,2,33,13,39.4,2.13,0.84,0.06,0.15,11.3,0.0,0,0,4.8,4.8,0.15,-2.8,-2.8
1441,Matthew Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,19,2000,6.4,2,4,2,50.0,0.63,0.31,0.5,1.0,20.4,0.0,0,0,0.3,0.3,0.07,1.7,1.7
1442,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,21,1997,15.3,1,25,7,28.0,1.63,0.46,0.04,0.14,24.8,3.0,0,0,1.4,1.4,0.05,-0.4,-0.4
1443,Ademola Lookman,ng NGA,"DL,CC",RB Leipzig,de Bundesliga,21,1997,3.4,0,10,1,10.0,2.91,0.29,0.0,0.0,16.1,0.0,0,0,1.3,1.3,0.13,-1.3,-1.3
1444,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,28,1990,26.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1445,Rony Lopes,pt POR,DL,Sevilla,es La Liga,23,1995,1.5,0,2,1,50.0,1.34,0.67,0.0,0.0,24.4,1.0,0,0,0.1,0.1,0.07,-0.1,-0.1
1446,Rony Lopes,pt POR,DL,Monaco,fr Ligue 1,23,1995,0.9,0,2,0,0.0,2.25,0.0,0.0,,12.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
1447,Adrián López,es ESP,DL,Osasuna,es La Liga,31,1988,16.0,2,17,7,41.2,1.06,0.44,0.06,0.14,15.4,0.0,1,1,3.1,2.3,0.14,-1.1,-1.3
1448,David López,es ESP,"DF,CC",Espanyol,es La Liga,29,1989,27.3,4,16,11,68.8,0.59,0.4,0.25,0.36,13.7,0.0,0,0,1.3,1.3,0.08,2.7,2.7
1449,Diego López,es ESP,PO,Espanyol,es La Liga,37,1981,35.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1450,Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1451,Javi López,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,0,3,0,0.0,0.2,0.0,0.0,,25.7,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1452,Lluis López,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,0,2,0,0.0,0.6,0.0,0.0,,13.1,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
1453,Maxime Lopez,fr FRA,"CC,DL",Marseille,fr Ligue 1,21,1997,12.3,0,10,2,20.0,0.81,0.16,0.0,0.0,19.2,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6
1454,Pau López,es ESP,PO,Roma,it Serie A,24,1994,32.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1455,Roberto López,es ESP,"DL,CC",Real Sociedad,es La Liga,19,2000,0.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1456,Unai López,es ESP,CC,Athletic Club,es La Liga,23,1995,19.9,1,28,9,32.1,1.41,0.45,0.04,0.11,27.5,5.0,0,0,0.9,0.9,0.03,0.1,0.1
1457,Losada,es ESP,"CC,DL",Celta Vigo,es La Liga,17,2001,0.1,1,1,1,100.0,6.92,6.92,1.0,1.0,14.2,0.0,0,0,0.3,0.3,0.31,0.7,0.7
1458,Albert Lottin,fr FRA,CC,Bordeaux,fr Ligue 1,17,2001,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1459,Imran Louza,ma MAR,"CC,DL",Nantes,fr Ligue 1,20,1999,22.3,2,35,14,40.0,1.57,0.63,0.06,0.14,25.7,3.0,0,0,1.7,1.7,0.05,0.3,0.3
1460,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1461,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,0,5,1,20.0,0.58,0.12,0.0,0.0,8.6,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4
1462,Eduard Löwen,de GER,CC,Augsburg,de Bundesliga,22,1997,7.5,2,11,6,54.5,1.48,0.8,0.18,0.33,24.5,3.0,0,0,0.8,0.8,0.08,1.2,1.2
1463,Eduard Löwen,de GER,CC,Hertha BSC,de Bundesliga,22,1997,3.5,0,5,0,0.0,1.43,0.0,0.0,,29.7,2.0,0,0,0.2,0.2,0.04,-0.2,-0.2
1464,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17.0,0,1,0,0.0,0.06,0.0,0.0,,24.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0
1465,Hirving Lozano,mx MEX,"DL,CC",Napoli,it Serie A,24,1995,11.4,4,34,13,38.2,2.99,1.14,0.12,0.31,16.1,0.0,0,0,4.2,4.2,0.12,-0.2,-0.2
1466,Pol Lozano,es ESP,CC,Espanyol,es La Liga,19,1999,1.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1467,Jan Luca Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1.0,0,1,0,0.0,1.0,0.0,0.0,,15.4,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
1468,Jean Lucas,br BRA,CC,Lyon,fr Ligue 1,21,1998,2.2,1,6,2,33.3,2.7,0.9,0.17,0.5,26.4,0.0,0,0,0.4,0.4,0.07,0.6,0.6
1469,Fabio Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,34.8,3,14,4,28.6,0.4,0.11,0.21,0.75,13.0,0.0,0,0,1.7,1.7,0.12,1.3,1.3
1470,José Luis Gayà,es ESP,DF,Valencia,es La Liga,24,1995,22.1,0,9,2,22.2,0.41,0.09,0.0,0.0,18.3,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4
1471,José Luis Morales,es ESP,"DL,CC",Levante,es La Liga,32,1987,28.0,4,41,15,36.6,1.46,0.54,0.1,0.27,17.4,0.0,0,0,4.6,4.6,0.12,-0.6,-0.6
1472,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,2,16,3,18.8,0.58,0.11,0.13,0.67,10.9,0.0,0,0,3.2,3.2,0.2,-1.2,-1.2
1473,José Luis Rodríguez,pa PAN,DL,Alavés,es La Liga,21,1998,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,22.6,0.0,0,0,0.0,0.0,0.04,0.0,0.0
1474,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,2,23,8,34.8,0.74,0.26,0.09,0.25,20.4,7.0,0,0,1.6,1.6,0.07,0.4,0.4
1475,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,21,1998,29.0,3,38,12,31.6,1.31,0.41,0.08,0.25,24.0,3.0,0,0,2.6,2.6,0.07,0.4,0.4
1476,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,0,2,0,0.0,0.45,0.0,0.0,,17.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1477,Romelu Lukaku,be BEL,DL,Inter,it Serie A,26,1993,33.1,23,93,41,44.1,2.81,1.24,0.18,0.41,14.9,1.0,6,6,19.0,14.3,0.15,4.0,2.7
1478,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,21,1997,22.6,7,40,18,45.0,1.77,0.8,0.18,0.39,16.5,2.0,0,0,7.5,7.5,0.19,-0.5,-0.5
1479,Saša Lukić,rs SRB,CC,Torino,it Serie A,22,1996,20.7,1,17,4,23.5,0.82,0.19,0.06,0.25,19.7,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1
1480,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,0,15,3,20.0,0.86,0.17,0.0,0.0,16.1,0.0,0,0,1.2,1.2,0.08,-1.2,-1.2
1481,John Lundstram,eng ENG,CC,Sheffield Utd,eng Premier League,25,1994,27.3,5,43,10,23.3,1.57,0.37,0.12,0.5,17.6,0.0,0,0,5.3,5.3,0.12,-0.3,-0.3
1482,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,0,1,0,0.0,0.17,0.0,0.0,,29.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0
1483,Arnaud Lusamba,cd COD,"CC,DL",Nice,fr Ligue 1,22,1997,10.9,1,6,3,50.0,0.55,0.27,0.17,0.33,18.2,0.0,0,0,0.4,0.4,0.07,0.6,0.6
1484,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,32,1987,10.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1485,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,0,5,0,0.0,0.38,0.0,0.0,,33.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1486,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,0,14,3,21.4,0.94,0.2,0.0,0.0,27.4,4.0,0,0,0.6,0.6,0.04,-0.6,-0.6
1487,Yann M'Vila,fr FRA,"CC,DF",Saint-Étienne,fr Ligue 1,29,1990,21.6,0,9,3,33.3,0.42,0.14,0.0,0.0,23.0,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6
1488,Alexis Mac Allister,ar ARG,"CC,DL",Brighton,eng Premier League,20,1998,3.9,0,7,1,14.3,1.79,0.26,0.0,0.0,22.5,1.0,0,0,0.5,0.5,0.07,-0.5,-0.5
1489,Darwin Machís,ve VEN,"DL,CC",Granada,es La Liga,26,1993,23.7,7,71,26,36.6,3.0,1.1,0.08,0.23,20.6,2.0,1,1,6.7,5.9,0.08,0.3,0.1
1490,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,0,1,1,100.0,0.95,0.95,0.0,0.0,29.1,0.0,0,0,0.0,0.0,0.03,0.0,0.0
1491,James Maddison,eng ENG,CC,Leicester City,eng Premier League,22,1996,29.2,6,74,18,24.3,2.54,0.62,0.08,0.33,22.0,14.0,0,0,5.3,5.3,0.07,0.7,0.7
1492,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,1,6,2,33.3,0.45,0.15,0.17,0.5,10.1,0.0,0,0,0.8,0.8,0.13,0.2,0.2
1493,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,34,1984,15.5,0,9,0,0.0,0.58,0.0,0.0,,27.4,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
1494,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,0,2,1,50.0,1.57,0.78,0.0,0.0,11.1,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
1495,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,1,2,2,100.0,1.24,1.24,0.5,0.5,5.1,0.0,0,0,0.8,0.8,0.39,0.2,0.2
1496,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,21,1998,2.6,0,6,2,33.3,2.29,0.76,0.0,0.0,23.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
1497,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,1,31,8,25.8,0.82,0.21,0.03,0.13,12.7,0.0,0,0,2.1,2.1,0.07,-1.1,-1.1
1498,Abdallahi Mahmoud,mr MTN,CC,Alavés,es La Liga,19,2000,1.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1499,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,28,1991,21.6,11,73,30,41.1,3.38,1.39,0.14,0.33,17.0,6.0,1,1,7.8,7.0,0.1,3.2,3.0
1500,Thiago Maia,br BRA,CC,Lille,fr Ligue 1,22,1997,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1501,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,20,1999,5.9,0,6,3,50.0,1.01,0.5,0.0,0.0,25.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
1502,Habib Maïga,ci CIV,CC,Metz,fr Ligue 1,23,1996,25.2,1,29,9,31.0,1.15,0.36,0.03,0.11,22.5,0.0,0,0,1.6,1.6,0.05,-0.6,-0.6
1503,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,24,1995,28.0,0,1,0,0.0,0.04,0.0,0.0,,13.5,0.0,0,0,0.0,0.0,0.04,0.0,0.0
1504,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,0,4,1,25.0,0.26,0.06,0.0,0.0,18.0,0.0,0,0,0.4,0.4,0.11,-0.4,-0.4
1505,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,20,1998,8.2,6,18,12,66.7,2.2,1.47,0.33,0.5,16.4,0.0,0,0,3.6,3.6,0.2,2.4,2.4
1506,Abdul Majeed Waris,gh GHA,DL,Strasbourg,fr Ligue 1,27,1991,4.1,2,6,2,33.3,1.46,0.49,0.33,1.0,15.5,0.0,0,0,1.1,1.1,0.19,0.9,0.9
1507,Žan Majer,si SVN,CC,Lecce,it Serie A,27,1992,18.5,1,20,8,40.0,1.08,0.43,0.05,0.13,21.4,1.0,0,0,1.8,1.8,0.09,-0.8,-0.8
1508,Jean-Victor Makengo,fr FRA,CC,Toulouse,fr Ligue 1,21,1998,11.0,2,14,4,28.6,1.28,0.36,0.14,0.5,24.9,0.0,0,0,0.8,0.8,0.06,1.2,1.2
1509,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,24,1995,32.2,2,34,11,32.4,1.06,0.34,0.06,0.18,14.4,0.0,0,0,3.0,3.0,0.09,-1.0,-1.0
1510,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,1,4,1,25.0,0.2,0.05,0.25,1.0,11.3,0.0,0,0,0.4,0.4,0.1,0.6,0.6
