RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
2772,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19.0,2000.0,19,1503.0,79.0,61.9,16.7,17,88.0,15,2,7.0,3,1.32,18.0,21.0,-3.0,-0.18,-0.47,20.6,20.3,0.3,0.02,-0.15
2773,Giovanni Simeone,ar ARG,DL,Fiorentina,it Serie A,24.0,1995.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2774,Giovanni Simeone,ar ARG,DL,Cagliari,it Serie A,24.0,1995.0,37,2924.0,79.0,85.5,32.5,34,83.0,18,3,38.0,0,1.22,44.0,41.0,3.0,0.09,1.36,37.3,45.6,-8.3,-0.26,1.36
2775,Ellis Simms,eng ENG,DL,Everton,eng Premier League,18.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
2776,Moses Simon,ng NGA,"DL,CC",Nantes,fr Ligue 1,24.0,1995.0,26,2177.0,84.0,86.4,24.2,25,86.0,19,1,17.0,0,1.38,25.0,26.0,-1.0,-0.04,0.48,27.2,27.3,-0.1,0.0,0.29
2777,Unai Simón,es ESP,PO,Athletic Club,es La Liga,22.0,1997.0,34,2991.0,88.0,87.5,33.2,34,88.0,33,0,,1,1.41,38.0,29.0,9.0,0.27,1.53,34.6,43.6,-9.0,-0.27,-0.62
2778,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22.0,1996.0,4,241.0,60.0,7.0,2.7,1,90.0,1,3,50.0,17,0.25,1.0,6.0,-5.0,-1.87,-1.3,3.1,5.7,-2.6,-0.97,-0.55
2779,Sarpreet Singh,nz NZL,"DL,CC",Bayern Munich,de Bundesliga,20.0,1999.0,2,72.0,36.0,2.4,0.8,1,63.0,0,1,9.0,8,3.0,3.0,1.0,2.0,2.5,0.51,2.1,1.1,1.0,1.23,-0.29
2780,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18.0,2000.0,4,132.0,33.0,3.9,1.5,1,87.0,0,3,15.0,15,0.75,2.0,3.0,-1.0,-0.68,-0.11,1.6,3.2,-1.6,-1.11,-0.72
2781,Daley Sinkgraven,nl NED,"DF,CC",Leverkusen,de Bundesliga,24.0,1995.0,13,909.0,70.0,29.7,10.1,11,78.0,5,2,24.0,12,2.23,23.0,9.0,14.0,1.39,1.26,19.6,14.7,4.9,0.49,0.37
2782,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30.0,1988.0,24,1918.0,80.0,56.1,21.3,23,83.0,18,1,16.0,3,0.84,17.0,27.0,-10.0,-0.47,0.19,23.0,22.9,0.1,0.01,0.19
2783,Tobias Sippel,de GER,PO,M'Gladbach,de Bundesliga,31.0,1988.0,0,,,,,0,,0,0,,30,,,,,,,,,,,
2784,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,32.0,1987.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,2,1.08,43.0,64.0,-21.0,-0.58,-0.08,42.0,57.7,-15.7,-0.44,-0.31
2785,Ibrahima Sissoko,ml MLI,CC,Strasbourg,fr Ligue 1,21.0,1997.0,23,1598.0,69.0,65.8,17.8,18,86.0,14,5,10.0,1,1.57,22.0,20.0,2.0,0.11,0.33,20.8,21.4,-0.6,-0.03,-0.32
2786,Moussa Sissoko,fr FRA,CC,Tottenham,eng Premier League,29.0,1989.0,29,2452.0,85.0,71.7,27.2,28,87.0,23,1,9.0,0,1.62,44.0,31.0,13.0,0.48,0.38,30.7,34.9,-4.2,-0.15,0.05
2787,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,22.0,1997.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2788,Sambou Sissoko,fr FRA,"CC,DL",Reims,fr Ligue 1,20.0,1999.0,3,32.0,11.0,1.3,0.4,0,,0,3,10.0,10,2.33,1.0,0.0,1.0,2.81,2.67,0.4,0.2,0.2,0.42,0.35
2789,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,24.0,1995.0,21,891.0,42.0,26.1,9.9,8,76.0,2,13,22.0,7,0.76,13.0,14.0,-1.0,-0.1,0.29,10.6,11.6,-1.0,-0.1,0.08
2790,Antonio Sivera,es ESP,PO,Alavés,es La Liga,22.0,1996.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,16,1.33,4.0,3.0,1.0,0.33,1.08,4.8,2.5,2.3,0.78,1.37
2791,Ellyes Skhiri,tn TUN,CC,Köln,de Bundesliga,24.0,1995.0,32,2672.0,84.0,87.3,29.7,31,85.0,26,1,35.0,2,1.09,47.0,61.0,-14.0,-0.47,0.46,44.5,45.9,-1.4,-0.05,0.64
2792,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,18.0,2000.0,7,77.0,11.0,2.3,0.9,1,45.0,0,6,5.0,17,2.14,0.0,1.0,-1.0,-1.17,-1.57,0.3,2.2,-1.9,-2.2,-2.08
2793,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,28.0,1991.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,0,1.24,51.0,64.0,-13.0,-0.35,-0.35,55.6,54.2,1.4,0.04,-0.65
2794,Andreas Skov Olsen,dk DEN,"DL,CC",Bologna,it Serie A,19.0,1999.0,26,760.0,29.0,22.2,8.4,7,61.0,0,19,18.0,8,1.12,11.0,14.0,-3.0,-0.36,-0.02,10.6,13.4,-2.7,-0.33,-0.49
2795,Robert Skov,dk DEN,"DF,DL",Hoffenheim,de Bundesliga,23.0,1996.0,31,2608.0,84.0,85.2,29.0,29,88.0,23,2,33.0,1,1.55,48.0,45.0,3.0,0.1,0.7,50.3,52.9,-2.6,-0.09,0.09
2796,Simon Skrabb,fi FIN,"DL,CC",Brescia,it Serie A,24.0,1995.0,10,257.0,26.0,7.5,2.9,3,48.0,0,7,16.0,3,0.5,1.0,7.0,-6.0,-2.1,-1.02,3.3,6.6,-3.2,-1.14,-0.34
2797,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24.0,1995.0,32,2627.0,82.0,76.8,29.2,30,87.0,27,2,15.0,2,2.22,61.0,30.0,31.0,1.06,-0.53,52.4,30.9,21.5,0.74,-0.08
2798,Martin Škrtel,sk SVK,DF,Atalanta,it Serie A,34.0,1984.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2799,Steven Skrzybski,de GER,"DL,CC",Düsseldorf,de Bundesliga,26.0,1992.0,11,530.0,48.0,17.3,5.9,6,76.0,3,5,15.0,3,0.64,4.0,14.0,-10.0,-1.7,-0.95,5.3,9.6,-4.3,-0.73,0.0
2800,Steven Skrzybski,de GER,"DL,CC",Schalke 04,de Bundesliga,26.0,1992.0,0,,,,,0,,0,0,,8,,,,,,,,,,,
2801,Petar Škuletić,rs SRB,"DL,CC",Montpellier,fr Ligue 1,29.0,1990.0,5,106.0,21.0,4.2,1.2,1,64.0,0,4,11.0,12,0.2,1.0,2.0,-1.0,-0.85,-0.92,2.3,1.3,1.0,0.87,0.89
2802,Islam Slimani,dz ALG,DL,Monaco,fr Ligue 1,31.0,1988.0,18,1285.0,71.0,51.0,14.3,14,86.0,10,4,19.0,1,1.67,28.0,19.0,9.0,0.63,1.29,28.0,21.1,6.9,0.48,0.54
2803,William Smallbone,ie IRL,CC,Southampton,eng Premier League,19.0,2000.0,9,393.0,44.0,11.5,4.4,4,74.0,0,5,19.0,5,2.0,8.0,4.0,4.0,0.92,1.3,8.0,4.4,3.6,0.83,0.84
2804,Chris Smalling,eng ENG,DF,Roma,it Serie A,29.0,1989.0,30,2566.0,86.0,75.0,28.5,29,88.0,28,1,17.0,1,1.67,54.0,38.0,16.0,0.56,-0.49,52.0,36.4,15.6,0.55,-0.33
2805,Dennis Smarsch,de GER,PO,Hertha BSC,de Bundesliga,20.0,1999.0,2,151.0,76.0,4.9,1.7,1,90.0,1,1,61.0,11,0.0,1.0,4.0,-3.0,-1.79,-1.54,1.3,4.1,-2.8,-1.66,-1.4
2806,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28.0,1991.0,24,2055.0,86.0,60.1,22.8,24,86.0,19,0,,0,0.83,23.0,40.0,-17.0,-0.74,-0.22,27.6,36.7,-9.1,-0.4,0.15
2807,Matthew Smith,eng ENG,CC,Arsenal,eng Premier League,18.0,2000.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
2808,Emile Smith Rowe,eng ENG,CC,Arsenal,eng Premier League,19.0,2000.0,2,97.0,49.0,2.8,1.1,1,65.0,0,1,32.0,2,0.5,0.0,0.0,0.0,0.0,-0.22,0.6,0.9,-0.3,-0.31,-0.09
2809,Fyodor Smolov,ru RUS,DL,Celta Vigo,es La Liga,29.0,1990.0,14,743.0,53.0,21.7,8.3,10,67.0,1,4,19.0,0,1.36,13.0,8.0,5.0,0.61,1.18,8.1,9.4,-1.4,-0.16,0.0
2810,Robert Snodgrass,sct SCO,"CC,DL",West Ham,eng Premier League,31.0,1987.0,24,1509.0,63.0,44.1,16.8,17,82.0,7,7,17.0,4,0.92,20.0,33.0,-13.0,-0.78,-0.78,17.1,32.4,-15.2,-0.91,-0.91
2811,Cédric Soares,pt POR,"CC,DF",Arsenal,eng Premier League,27.0,1991.0,5,249.0,50.0,7.3,2.8,3,76.0,0,2,11.0,1,1.8,4.0,2.0,2.0,0.72,0.55,1.8,3.6,-1.9,-0.67,-0.49
2812,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27.0,1991.0,16,1306.0,82.0,38.2,14.5,16,82.0,12,0,,3,1.69,19.0,18.0,1.0,0.07,0.49,21.4,16.4,5.0,0.34,0.41
2813,Rafa Soares,pt POR,DF,Eibar,es La Liga,24.0,1995.0,6,435.0,73.0,12.7,4.8,6,73.0,3,0,,6,1.5,6.0,6.0,0.0,0.0,0.51,7.8,7.2,0.6,0.13,0.48
2814,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28.0,1991.0,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,8,0.0,0.0,2.0,-2.0,-2.0,-1.52,1.2,1.9,-0.7,-0.7,-0.59
2815,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,25.0,1994.0,18,701.0,39.0,22.9,7.8,8,71.0,2,10,13.0,9,1.11,4.0,15.0,-11.0,-1.41,-0.65,6.0,14.4,-8.4,-1.07,-0.44
2816,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,27.0,1992.0,13,170.0,13.0,5.0,1.9,1,59.0,0,12,9.0,12,1.62,4.0,2.0,2.0,1.06,1.31,3.2,1.8,1.3,0.71,1.1
2817,Dominic Solanke,eng ENG,DL,Bournemouth,eng Premier League,21.0,1997.0,32,1651.0,52.0,48.3,18.3,17,81.0,10,15,18.0,6,0.78,22.0,39.0,-17.0,-0.93,-0.52,21.8,29.2,-7.4,-0.41,0.11
2818,Roberto Soldado,es ESP,DL,Granada,es La Liga,34.0,1985.0,33,2347.0,71.0,68.6,26.1,30,76.0,13,3,26.0,3,1.58,34.0,33.0,1.0,0.04,-0.46,30.1,29.9,0.2,0.01,-0.17
2819,Carlos Soler,es ESP,CC,Valencia,es La Liga,22.0,1997.0,28,2066.0,74.0,60.4,23.0,24,81.0,12,4,34.0,1,1.29,26.0,31.0,-5.0,-0.22,-0.08,23.5,32.6,-9.1,-0.4,-0.16
2820,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19.0,2000.0,1,9.0,9.0,0.4,0.1,0,,0,1,8.0,0,1.0,0.0,1.0,-1.0,-10.0,-10.57,0.0,0.2,-0.2,-2.01,-2.4
2821,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,30.0,1988.0,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.91,66.0,40.0,26.0,0.76,,72.0,45.9,26.1,0.77,
2822,Matteo Soncin,it ITA,PO,Milan,it Serie A,18.0,2001.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
2823,Kévin Soni,cm CMR,DL,Espanyol,es La Liga,21.0,1998.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,-1.01,-0.69
2824,David Soria,es ESP,PO,Getafe,es La Liga,26.0,1993.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.42,43.0,37.0,6.0,0.16,,41.6,41.4,0.2,0.0,
2825,Bruno Soriano,es ESP,"CC,DL",Villarreal,es La Liga,35.0,1984.0,7,263.0,38.0,7.7,2.9,1,87.0,0,6,29.0,2,1.43,4.0,3.0,1.0,0.34,-0.03,5.0,3.7,1.2,0.43,-0.03
2826,Juan Soriano,es ESP,PO,Leganés,es La Liga,21.0,1997.0,11,990.0,90.0,28.9,11.0,11,90.0,11,0,,27,0.55,5.0,18.0,-13.0,-1.18,-0.89,10.2,14.6,-4.4,-0.4,-0.46
2827,Roberto Soriano,it ITA,CC,Bologna,it Serie A,28.0,1991.0,29,2469.0,85.0,72.2,27.4,29,85.0,18,0,,0,1.31,35.0,40.0,-5.0,-0.18,0.57,42.5,36.0,6.5,0.24,0.66
2828,Riccardo Sottil,it ITA,"DL,DF",Fiorentina,it Serie A,20.0,1999.0,18,514.0,29.0,15.0,5.7,4,63.0,0,14,19.0,20,1.0,9.0,16.0,-7.0,-1.23,-1.54,8.8,9.5,-0.7,-0.13,-0.29
2829,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,24.0,1995.0,13,1040.0,80.0,30.4,11.6,12,86.0,10,1,10.0,0,1.0,18.0,18.0,0.0,0.0,0.49,15.5,15.5,0.0,0.0,0.58
2830,Mazire Soula,fr FRA,DL,Angers,fr Ligue 1,21.0,1998.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2831,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27.0,1992.0,8,637.0,80.0,18.6,7.1,7,85.0,6,1,45.0,4,1.38,13.0,14.0,-1.0,-0.14,0.67,10.5,9.0,1.5,0.22,0.63
2832,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27.0,1992.0,6,415.0,69.0,16.5,4.6,4,90.0,4,2,27.0,7,1.67,7.0,5.0,2.0,0.43,0.18,7.8,4.5,3.3,0.72,0.48
2833,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,20.0,1999.0,20,1213.0,61.0,48.1,13.5,15,77.0,7,5,11.0,6,1.4,12.0,19.0,-7.0,-0.52,-1.55,16.1,17.0,-0.9,-0.07,-0.75
2834,Bryan Soumaré,fr FRA,"CC,DL",Dijon,fr Ligue 1,20.0,1999.0,12,384.0,32.0,15.2,4.3,4,69.0,1,8,13.0,9,0.58,3.0,3.0,0.0,0.0,0.42,5.9,3.6,2.2,0.52,0.95
2835,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,27.0,1992.0,24,2016.0,84.0,80.0,22.4,22,89.0,21,2,27.0,1,1.42,26.0,24.0,2.0,0.09,0.27,24.5,26.9,-2.3,-0.1,-0.61
2836,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,22.0,1997.0,29,1746.0,60.0,57.1,19.4,18,84.0,13,11,22.0,2,1.31,34.0,32.0,2.0,0.1,0.31,35.4,27.5,7.9,0.41,0.29
2837,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23.0,1996.0,34,3036.0,89.0,88.8,33.7,34,89.0,33,0,,1,1.65,63.0,33.0,30.0,0.89,1.83,54.6,40.3,14.2,0.42,-0.16
2838,Nikolas Špalek,sk SVK,"CC,DL",Brescia,it Serie A,22.0,1997.0,25,1579.0,63.0,46.2,17.5,20,71.0,3,5,33.0,11,0.84,18.0,32.0,-14.0,-0.8,0.67,20.1,33.8,-13.7,-0.78,0.07
2839,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26.0,1993.0,24,1548.0,65.0,45.3,17.2,18,78.0,12,6,23.0,10,1.83,26.0,22.0,4.0,0.23,-0.83,29.1,23.4,5.7,0.33,-0.54
2840,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,27.0,1992.0,6,525.0,88.0,15.4,5.8,5,88.0,4,1,86.0,31,2.0,17.0,5.0,12.0,2.06,0.88,13.0,3.7,9.3,1.59,0.57
2841,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,26.0,1993.0,20,590.0,30.0,17.3,6.6,4,70.0,1,16,20.0,18,0.9,8.0,9.0,-1.0,-0.15,-0.15,5.9,11.7,-5.8,-0.89,-0.57
2842,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,22.0,1997.0,3,133.0,44.0,5.3,1.5,1,76.0,0,2,29.0,5,2.0,2.0,2.0,0.0,0.0,-0.11,1.8,1.5,0.3,0.18,0.5
2843,Dennis Srbeny,de GER,"CC,DL",Norwich City,eng Premier League,25.0,1994.0,8,47.0,6.0,1.4,0.5,0,,0,8,6.0,10,0.88,2.0,2.0,0.0,0.0,1.31,1.6,1.3,0.3,0.61,1.4
2844,Dennis Srbeny,de GER,"DL,CC",Paderborn 07,de Bundesliga,25.0,1994.0,17,1119.0,66.0,36.6,12.4,14,73.0,3,3,30.0,0,0.47,12.0,26.0,-14.0,-1.13,-0.06,12.2,24.8,-12.6,-1.02,-0.3
2845,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22.0,1996.0,25,2113.0,85.0,69.1,23.5,24,88.0,20,1,8.0,1,1.16,30.0,43.0,-13.0,-0.55,0.21,32.7,41.1,-8.4,-0.36,-0.07
2846,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23.0,1996.0,19,1549.0,82.0,45.3,17.2,17,89.0,14,2,21.0,9,0.84,20.0,27.0,-7.0,-0.41,0.46,20.1,27.6,-7.5,-0.44,0.04
2847,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25.0,1993.0,7,398.0,57.0,13.0,4.4,4,85.0,3,3,20.0,14,1.43,7.0,10.0,-3.0,-0.68,-0.78,4.8,8.4,-3.6,-0.82,-0.83
2848,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28.0,1990.0,9,810.0,90.0,26.5,9.0,9,90.0,9,0,,0,1.67,14.0,9.0,5.0,0.56,1.56,12.8,9.0,3.8,0.43,1.13
2849,Jozo Stanić,hr CRO,DF,Augsburg,de Bundesliga,20.0,1999.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
2850,Adrian Stanilewicz,pl POL,"DF,CC",Leverkusen,de Bundesliga,19.0,2000.0,0,,,,,0,,0,0,,11,,,,,,,,,,,
2851,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,29.0,1989.0,15,712.0,47.0,20.8,7.9,7,69.0,1,8,28.0,4,0.53,9.0,17.0,-8.0,-1.01,-0.45,11.8,11.0,0.7,0.09,0.7
2852,Filip Stankovic,rs SRB,PO,Inter,it Serie A,17.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
2853,Leonardo Stanzani,it ITA,DL,Bologna,it Serie A,19.0,2000.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
2854,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24.0,1995.0,21,1731.0,82.0,56.6,19.2,20,84.0,15,1,45.0,6,1.0,26.0,40.0,-14.0,-0.73,-0.93,24.1,30.6,-6.4,-0.34,0.0
2855,Richard Stearman,eng ENG,DF,Sheffield Utd,eng Premier League,31.0,1987.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2856,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,26.0,1992.0,1,7.0,7.0,0.2,0.1,1,7.0,0,0,,12,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.1,-0.1,-0.72,-0.1
2857,Renato Steffen,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,27.0,1991.0,27,1585.0,59.0,51.8,17.6,19,76.0,6,8,18.0,5,1.37,31.0,25.0,6.0,0.34,0.58,28.9,22.4,6.5,0.37,0.16
2858,Zack Steffen,us USA,PO,Düsseldorf,de Bundesliga,24.0,1995.0,17,1530.0,90.0,50.0,17.0,17,90.0,17,0,,0,0.88,18.0,36.0,-18.0,-1.06,-0.29,18.5,34.7,-16.2,-0.95,-0.45
2859,Maarten Stekelenburg,nl NED,PO,Everton,eng Premier League,36.0,1982.0,0,,,,,0,,0,0,,24,,,,,,,,,,,
2860,Nils Stendera,de GER,CC,Eint Frankfurt,de Bundesliga,18.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2861,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,30.0,1989.0,33,2530.0,77.0,74.0,28.1,28,88.0,24,5,11.0,2,1.12,31.0,42.0,-11.0,-0.39,0.01,33.9,40.7,-6.9,-0.24,0.03
2862,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25.0,1994.0,28,2451.0,88.0,71.7,27.2,27,89.0,25,1,45.0,6,1.43,38.0,38.0,0.0,0.0,0.84,39.0,38.8,0.2,0.01,-0.28
2863,Mariusz Stępiński,pl POL,"DL,CC",Hellas Verona,it Serie A,24.0,1995.0,21,706.0,34.0,20.6,7.8,7,65.0,2,14,18.0,14,1.1,12.0,11.0,1.0,0.13,0.29,10.5,13.0,-2.5,-0.32,-0.3
2864,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,24.0,1994.0,33,2651.0,80.0,77.5,29.5,30,86.0,19,3,25.0,3,2.0,71.0,31.0,40.0,1.36,-1.8,70.1,30.0,40.0,1.36,-0.48
2865,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29.0,1990.0,38,3345.0,88.0,97.8,37.2,38,88.0,36,0,,0,1.42,39.0,39.0,0.0,0.0,0.0,41.7,48.7,-7.0,-0.19,0.89
2866,Marco Stiepermann,de GER,CC,Norwich City,eng Premier League,28.0,1991.0,24,1180.0,49.0,34.5,13.1,14,73.0,0,10,16.0,10,0.5,13.0,32.0,-19.0,-1.45,-0.24,13.5,26.4,-12.9,-0.99,-0.32
2867,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,30.0,1988.0,25,1432.0,57.0,46.8,15.9,14,82.0,2,11,26.0,2,1.8,30.0,21.0,9.0,0.57,-0.37,34.6,18.3,16.4,1.03,0.49
2868,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,25.0,1993.0,17,1268.0,75.0,41.4,14.1,14,87.0,11,3,19.0,0,0.88,18.0,24.0,-6.0,-0.43,0.83,15.3,21.2,-5.9,-0.42,0.53
2869,Vlatko Stojanovski,mk MKD,DL,Nîmes,fr Ligue 1,22.0,1997.0,6,123.0,21.0,4.9,1.4,1,63.0,0,5,12.0,11,0.17,0.0,1.0,-1.0,-0.73,-0.21,1.3,1.5,-0.2,-0.18,0.21
2870,John Stones,eng ENG,DF,Manchester City,eng Premier League,25.0,1994.0,16,1122.0,70.0,32.8,12.5,12,87.0,11,4,19.0,5,2.19,33.0,16.0,17.0,1.36,-0.59,28.4,11.9,16.5,1.32,-0.22
2871,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,24.0,1995.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,2.05,79.0,42.0,37.0,0.97,,68.0,51.1,16.9,0.44,
2872,Simon Straudi,it ITA,"DL,CC",Werder Bremen,de Bundesliga,20.0,1999.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
2873,Gabriel Strefezza,br BRA,"DF,CC",SPAL,it Serie A,22.0,1997.0,32,2110.0,66.0,61.7,23.4,24,79.0,11,8,27.0,3,0.53,16.0,53.0,-37.0,-1.58,-0.69,24.1,39.2,-15.1,-0.64,0.24
2874,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,29.0,1990.0,10,615.0,62.0,20.1,6.8,6,85.0,4,4,27.0,9,1.6,14.0,11.0,3.0,0.44,-0.41,12.0,10.2,1.8,0.26,-0.64
2875,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31.0,1988.0,16,1363.0,85.0,44.5,15.1,16,85.0,15,0,,16,0.38,18.0,40.0,-22.0,-1.45,-0.66,18.6,30.7,-12.1,-0.8,0.05
2876,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,29.0,1990.0,25,1416.0,57.0,56.2,15.7,15,88.0,13,10,9.0,0,2.0,21.0,17.0,4.0,0.25,-0.4,22.6,19.1,3.5,0.22,0.15
2877,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28.0,1991.0,33,2789.0,85.0,81.5,31.0,32,86.0,24,1,22.0,0,1.18,27.0,32.0,-5.0,-0.16,1.12,33.7,38.3,-4.7,-0.15,0.86
2878,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,26.0,1993.0,16,1252.0,78.0,36.6,13.9,15,81.0,9,1,34.0,2,1.31,18.0,24.0,-6.0,-0.43,0.4,20.5,21.4,-1.0,-0.07,0.36
2879,Damián Suárez,uy URU,DF,Getafe,es La Liga,31.0,1988.0,30,2592.0,86.0,75.8,28.8,30,86.0,24,0,,2,1.53,37.0,26.0,11.0,0.38,0.93,33.6,30.0,3.6,0.12,0.49
2880,Denis Suárez,es ESP,"CC,DL",Celta Vigo,es La Liga,25.0,1994.0,26,1630.0,63.0,47.7,18.1,20,77.0,7,6,17.0,3,1.04,18.0,21.0,-3.0,-0.17,0.29,20.9,20.6,0.3,0.02,0.34
2881,Luis Suárez,uy URU,DL,Barcelona,es La Liga,32.0,1987.0,28,1998.0,71.0,58.4,22.2,22,82.0,14,6,33.0,0,2.14,54.0,18.0,36.0,1.62,0.86,36.5,23.9,12.6,0.57,-0.41
2882,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23.0,1996.0,1,60.0,60.0,2.4,0.7,1,60.0,0,0,,9,0.0,0.0,1.0,-1.0,-1.5,-1.57,0.9,0.3,0.6,0.96,0.97
2883,Danijel Subašić,hr CRO,PO,Monaco,fr Ligue 1,34.0,1984.0,0,,,0.0,0.0,0,,0,0,,17,3.0,4.0,1.0,3.0,,,,,,,
2884,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30.0,1988.0,23,1965.0,85.0,64.2,21.8,23,85.0,16,0,,8,1.04,26.0,38.0,-12.0,-0.55,-0.14,24.3,36.4,-12.1,-0.55,-0.5
2885,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,23.0,1996.0,5,70.0,14.0,2.0,0.8,0,,0,5,14.0,7,0.8,0.0,3.0,-3.0,-3.86,-3.19,0.5,2.3,-1.7,-2.24,-2.04
2886,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31.0,1988.0,7,397.0,57.0,13.0,4.4,4,84.0,3,3,21.0,13,0.14,4.0,13.0,-9.0,-2.04,-1.74,5.1,9.3,-4.2,-0.95,-0.63
2887,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23.0,1995.0,8,641.0,80.0,20.9,7.1,8,80.0,7,0,,0,1.88,20.0,9.0,11.0,1.54,-0.58,16.4,7.0,9.3,1.31,-0.26
2888,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,30.0,1989.0,3,137.0,46.0,4.0,1.5,1,73.0,0,2,32.0,2,0.33,0.0,6.0,-6.0,-3.94,-3.56,0.9,2.6,-1.7,-1.09,-0.31
2889,Ki Sung-yueng,kr KOR,CC,Mallorca,es La Liga,30.0,1989.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,0,3.0,0.0,1.0,-1.0,-10.0,-9.37,0.0,0.3,-0.3,-3.21,-2.63
