RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,PJ2018-2019,Mín2018-2019,Mn/PJ2018-2019,% min2018-2019,90 s2018-2019,Titular2018-2019,Mn/arranque2018-2019,Compl2018-2019,Sup2018-2019,Mn/Sust2018-2019,Partidos como sustituto2018-2019,PPP2018-2019,onG2018-2019,onGA2018-2019,+/-2018-2019,+/-902018-2019,Dentro-Fuera2018-2019,onxG2018-2019,onxGA2018-2019,xG+/-2018-2019,xG+/-902018-2019,Dentro-Fuera.12018-2019
2269,Óscar Plano,es ESP,"CC,DL",Valladolid,es La Liga,27.0,1991.0,33,2693.0,82.0,78.7,29.9,30,87.0,23,3,25.0,1,0.97,29.0,46.0,-17.0,-0.57,-0.32,35.1,45.7,-10.6,-0.36,0.49
2270,Jaroslav Plašil,cz CZE,CC,Bordeaux,fr Ligue 1,36.0,1982.0,23,1443.0,63.0,42.2,16.0,16,83.0,11,7,18.0,9,0.91,10.0,20.0,-10.0,-0.62,-0.71,17.4,20.7,-3.4,-0.21,0.26
2271,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26.0,1992.0,22,1924.0,87.0,62.9,21.4,22,87.0,20,0,0.0,8,1.32,32.0,35.0,-3.0,-0.14,0.26,32.9,36.9,-4.0,-0.19,0.33
2272,Stiven Plaza,ec ECU,"DL,CC",Valladolid,es La Liga,19.0,1999.0,2,38.0,19.0,1.1,0.4,0,0.0,0,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0.51,0.1,1.8,-1.7,-3.94,-3.52
2273,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,25.0,1993.0,34,2503.0,74.0,81.8,27.8,28,84.0,17,6,24.0,0,1.62,44.0,33.0,11.0,0.4,0.07,41.9,43.8,-2.0,-0.07,-0.38
2274,Alessandro Plizzari,it ITA,PO,Milan,it Serie A,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Luca Plogmann,de GER,PO,Werder Bremen,de Bundesliga,18.0,2000.0,1,38.0,38.0,1.2,0.4,0,0.0,0,1,37.0,16,3.0,1.0,1.0,0.0,0.0,-0.27,0.6,1.0,-0.4,-0.94,-0.77
2276,Morgan Poaty,cg CGO,CC,Montpellier,fr Ligue 1,21.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,2,0.0,1.0,2.0,-1.0,-1.0,-1.32,1.3,2.0,-0.7,-0.72,-0.97
2277,Paul Pogba,fr FRA,CC,Manchester Utd,eng Premier League,25.0,1993.0,35,3006.0,86.0,87.9,33.4,34,88.0,28,1,15.0,2,1.8,56.0,43.0,13.0,0.39,0.82,55.4,40.8,14.6,0.44,1.26
2278,Denis-Will Poha,fr FRA,CC,Rennes,fr Ligue 1,21.0,1997.0,2,29.0,15.0,0.8,0.3,0,0.0,0,2,15.0,13,1.5,1.0,0.0,1.0,3.1,3.05,0.2,0.2,-0.1,-0.18,-0.39
2279,Andrea Poli,it ITA,CC,Bologna,it Serie A,28.0,1989.0,30,1932.0,64.0,56.5,21.5,23,76.0,4,7,25.0,1,0.93,22.0,27.0,-5.0,-0.23,-0.05,23.1,25.3,-2.1,-0.1,-0.1
2280,Matteo Politano,it ITA,DL,Inter,it Serie A,24.0,1993.0,36,2549.0,71.0,74.5,28.3,31,78.0,8,5,27.0,0,1.83,42.0,20.0,22.0,0.78,0.57,46.5,28.0,18.4,0.65,-0.09
2281,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24.0,1993.0,18,950.0,53.0,27.8,10.6,11,80.0,7,7,9.0,6,2.11,20.0,11.0,9.0,0.85,0.52,15.7,15.5,0.1,0.01,-0.21
2282,Giacomo Poluzzi,it ITA,PO,SPAL,it Serie A,30.0,1988.0,1,6.0,6.0,0.2,0.1,0,0.0,0,1,6.0,25,3.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.72,0.91
2283,Pere Pons,es ESP,CC,Girona,es La Liga,25.0,1993.0,34,2792.0,82.0,81.6,31.0,32,86.0,25,2,18.0,3,0.97,27.0,42.0,-15.0,-0.48,-0.34,33.1,42.0,-8.9,-0.29,-0.25
2284,Simone Pontisso,it ITA,CC,Udinese,it Serie A,21.0,1997.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,Pedro Porro,es ESP,DF,Girona,es La Liga,18.0,1999.0,32,2211.0,69.0,64.6,24.6,25,85.0,16,7,14.0,5,1.06,25.0,33.0,-8.0,-0.33,0.27,28.0,36.0,-8.0,-0.33,-0.24
2286,Jérémie Porsan-Clémenté,fr FRA,DL,Montpellier,fr Ligue 1,20.0,1997.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,Manolo Portanova,it ITA,CC,Juventus,it Serie A,18.0,2000.0,1,33.0,33.0,1.0,0.4,0,0.0,0,1,33.0,0,0.0,0.0,2.0,-2.0,-5.45,-6.57,0.1,0.5,-0.4,-1.22,-1.89
2288,Francisco Portillo,es ESP,CC,Getafe,es La Liga,28.0,1990.0,32,1994.0,62.0,58.3,22.2,19,85.0,10,13,29.0,3,1.56,31.0,23.0,8.0,0.36,0.05,29.0,26.5,2.4,0.11,0.1
2289,Portu,es ESP,"DL,CC",Girona,es La Liga,26.0,1992.0,34,2821.0,83.0,82.5,31.3,33,85.0,20,1,24.0,0,0.79,31.0,47.0,-16.0,-0.51,-0.51,35.6,39.1,-3.5,-0.11,0.75
2290,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21.0,1997.0,17,1402.0,82.0,45.8,15.6,16,86.0,13,1,26.0,8,1.06,21.0,22.0,-1.0,-0.06,-1.1,35.7,20.9,14.8,0.95,0.48
2291,Sergio Postigo,es ESP,DF,Levante,es La Liga,29.0,1988.0,21,1449.0,69.0,42.4,16.1,17,80.0,12,4,24.0,1,1.29,26.0,30.0,-4.0,-0.25,-0.11,22.6,29.4,-6.8,-0.43,0.28
2292,Andreas Poulsen,dk DEN,DF,M'Gladbach,de Bundesliga,18.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,24.0,1994.0,31,2451.0,79.0,80.1,27.2,27,88.0,21,4,20.0,0,1.9,52.0,24.0,28.0,1.03,0.14,50.8,31.2,19.6,0.72,-0.1
2294,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25.0,1992.0,30,2537.0,85.0,74.2,28.2,28,89.0,27,2,20.0,5,0.97,23.0,27.0,-4.0,-0.14,0.27,30.9,36.7,-5.8,-0.21,0.6
2295,Gaëtan Poussin,fr FRA,PO,Bordeaux,fr Ligue 1,19.0,1999.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,37,3.0,1.0,0.0,1.0,1.0,1.24,1.8,1.1,0.7,0.75,1.14
2296,Joe Powell,eng ENG,CC,West Ham,eng Premier League,19.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,José Pozo,es ESP,CC,Rayo Vallecano,es La Liga,22.0,1996.0,29,1617.0,56.0,47.3,18.0,16,82.0,8,13,23.0,8,0.66,18.0,34.0,-16.0,-0.89,-0.24,27.1,28.4,-1.3,-0.07,0.42
2298,Percy Prado,pe PER,CC,Nantes,fr Ligue 1,22.0,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,Dennis Praet,be BEL,CC,Sampdoria,it Serie A,24.0,1994.0,34,2890.0,85.0,84.5,32.1,33,86.0,27,1,36.0,0,1.38,50.0,39.0,11.0,0.34,0.68,43.0,43.8,-0.8,-0.03,0.6
4601,Sanjin Prcić,ba BIH,CC,Levante,es La Liga,24.0,1993.0,23,1585.0,134.0,46.4,17.6,18,159.0,12,5,27.0,7,1.89,24.0,36.0,-12.0,-1.45,-2.02,19.8,35.5,-15.7,-1.75,-1.23
2302,Nicolas de Préville,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,27.0,1991.0,23,1271.0,55.0,37.2,14.1,14,82.0,8,9,14.0,9,1.13,13.0,13.0,0.0,0.0,0.34,14.7,19.9,-5.2,-0.37,-0.01
2303,Edgar Prib,de GER,CC,Hannover 96,de Bundesliga,28.0,1989.0,4,202.0,51.0,6.6,2.2,2,78.0,0,2,24.0,0,1.5,4.0,2.0,2.0,0.89,2.21,3.6,2.5,1.2,0.52,1.52
2304,Andrés Prieto,es ESP,PO,Leganés,es La Liga,24.0,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,Alex Pritchard,eng ENG,"CC,DL",Huddersfield,eng Premier League,25.0,1993.0,30,2081.0,69.0,60.8,23.1,26,78.0,11,4,15.0,7,0.47,17.0,40.0,-23.0,-0.99,1.09,19.5,33.8,-14.3,-0.62,0.58
2306,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31.0,1987.0,1,13.0,13.0,0.4,0.1,0,0.0,0,1,13.0,3,3.0,0.0,0.0,0.0,0.0,0.18,0.0,0.2,-0.2,-1.61,-1.33
2307,Quincy Promes,nl NED,"DL,DF",Sevilla,es La Liga,26.0,1992.0,33,1583.0,48.0,46.3,17.6,15,81.0,11,18,20.0,2,1.55,28.0,28.0,0.0,0.0,-0.73,32.2,20.9,11.3,0.64,0.15
2308,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,26.0,1991.0,30,2546.0,85.0,74.4,28.3,30,85.0,25,0,0.0,0,0.93,27.0,45.0,-18.0,-0.64,0.08,26.9,41.4,-14.5,-0.51,0.45
2309,Silvio Proto,be BEL,PO,Lazio,it Serie A,35.0,1983.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,0.0,35,1.5,3.0,4.0,-1.0,-0.5,-0.81,2.8,3.7,-0.9,-0.45,-0.85
2310,Ivan Provedel,it ITA,PO,Empoli,it Serie A,24.0,1994.0,16,1440.0,90.0,42.1,16.0,16,90.0,16,0,0.0,22,1.0,24.0,36.0,-12.0,-0.75,-0.43,21.1,26.3,-5.3,-0.33,-0.06
2311,Javi Puado,es ESP,"DL,CC",Espanyol,es La Liga,20.0,1998.0,15,359.0,24.0,10.5,4.0,2,93.0,1,13,13.0,11,1.33,5.0,9.0,-4.0,-1.0,-1.06,8.0,6.6,1.4,0.35,0.53
2312,Manuel Pucciarelli,it ITA,DL,Chievo,it Serie A,27.0,1991.0,10,302.0,30.0,8.8,3.4,3,67.0,0,7,15.0,17,0.3,0.0,9.0,-9.0,-2.68,-1.5,0.9,4.8,-3.9,-1.15,-0.56
2313,Marc Pugh,eng ENG,"DL,CC",Bournemouth,eng Premier League,31.0,1987.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,Riqui Puig,es ESP,CC,Barcelona,es La Liga,18.0,1999.0,2,156.0,78.0,4.6,1.7,2,78.0,1,0,0.0,2,0.5,0.0,2.0,-2.0,-1.15,-2.7,1.5,2.1,-0.6,-0.37,-1.23
2315,Erick Pulgar,cl CHI,CC,Bologna,it Serie A,24.0,1994.0,28,2357.0,84.0,68.9,26.2,27,86.0,20,1,24.0,5,1.25,37.0,42.0,-5.0,-0.19,0.06,35.0,34.5,0.5,0.02,0.25
2316,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27.0,1991.0,32,2785.0,87.0,81.4,30.9,32,87.0,27,0,0.0,1,0.84,35.0,50.0,-15.0,-0.48,0.51,40.0,50.1,-10.1,-0.33,-0.43
2317,Christian Pulisic,us USA,DL,Dortmund,de Bundesliga,19.0,1998.0,20,932.0,47.0,30.5,10.4,9,87.0,6,11,14.0,4,2.3,28.0,13.0,15.0,1.45,0.52,19.9,11.8,8.1,0.78,0.22
4637,Jason Puncheon,eng ENG,CC,Crystal Palace,eng Premier League,32.0,1986.0,11,395.0,67.0,11.6,4.3,5,72.0,3,6,25.0,13,2.17,0.0,9.0,-9.0,-2.12,-0.74,3.3000000000000003,5.199999999999999,-1.9,-0.52,0.44
2320,Ignacio Pussetto,ar ARG,"DL,CC",Udinese,it Serie A,22.0,1995.0,35,2178.0,62.0,63.7,24.2,24,80.0,10,11,24.0,1,1.14,22.0,30.0,-8.0,-0.33,0.1,25.8,35.2,-9.4,-0.39,0.18
2321,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,35.0,1983.0,37,3199.0,86.0,93.5,35.5,37,86.0,25,0,0.0,1,1.43,55.0,45.0,10.0,0.28,0.69,45.8,50.8,-5.1,-0.14,-0.36
2322,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,24.0,1993.0,28,2194.0,78.0,71.7,24.4,25,84.0,14,3,33.0,1,1.18,35.0,34.0,1.0,0.04,1.29,37.6,39.6,-2.0,-0.08,0.54
2323,Collin Quaner,de GER,DL,Huddersfield,eng Premier League,27.0,1991.0,2,39.0,20.0,1.1,0.4,0,0.0,0,2,19.0,2,0.0,1.0,2.0,-1.0,-2.31,-0.9,0.7,0.6,0.1,0.23,1.08
2324,Domingos Quina,pt POR,CC,Watford,eng Premier League,18.0,1999.0,8,338.0,42.0,9.9,3.8,3,79.0,1,5,20.0,11,1.5,8.0,5.0,3.0,0.8,1.09,6.7,5.9,0.8,0.21,0.55
2325,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21.0,1996.0,7,627.0,90.0,18.3,7.0,7,90.0,6,0,0.0,5,1.57,11.0,10.0,1.0,0.14,0.27,8.2,11.4,-3.2,-0.45,-0.52
2326,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,22.0,1995.0,8,191.0,24.0,5.6,2.1,2,71.0,1,6,8.0,8,0.63,2.0,4.0,-2.0,-0.94,-0.91,2.8,4.0,-1.2,-0.58,-0.58
2327,Réda Rabeï,dz ALG,CC,Amiens,fr Ligue 1,24.0,1994.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,Adrien Rabiot,fr FRA,CC,Paris S-G,fr Ligue 1,23.0,1995.0,14,1063.0,76.0,31.1,11.8,12,88.0,10,2,7.0,0,2.86,38.0,8.0,30.0,2.54,1.01,29.1,11.7,17.5,1.48,0.19
2329,Uroš Račić,rs SRB,CC,Valencia,es La Liga,20.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Anthony Racioppi,ch SUI,PO,Lyon,fr Ligue 1,19.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,Nemanja Radonjić,rs SRB,"DL,CC",Marseille,fr Ligue 1,22.0,1996.0,17,681.0,40.0,19.9,7.6,7,80.0,5,10,12.0,10,1.41,5.0,11.0,-6.0,-0.79,-1.25,7.0,11.8,-4.7,-0.62,-1.01
4665,Ivan Radovanović,rs SRB,CC,Genoa,it Serie A,29.0,1988.0,35,2984.0,170.0,87.3,33.2,34,174.0,28,1,14.0,1,1.47,20.0,53.0,-33.0,-1.9,-0.16,36.599999999999994,46.2,-9.7,-0.43999999999999995,0.5599999999999999
2334,Ionuț Radu,ro ROU,PO,Genoa,it Serie A,21.0,1997.0,33,2970.0,90.0,86.8,33.0,33,90.0,33,0,0.0,4,0.97,32.0,46.0,-14.0,-0.42,0.38,41.7,44.7,-3.0,-0.09,0.59
2335,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31.0,1986.0,28,2243.0,80.0,65.6,24.9,28,80.0,17,0,0.0,2,1.54,36.0,26.0,10.0,0.4,0.4,42.3,26.4,15.8,0.64,0.82
4673,Rafael,br BRA,PO,Cagliari,it Serie A,36.0,1982.0,18,1023.0,57.0,29.9,11.4,11,84.0,9,7,15.0,39,1.83,19.0,13.0,6.0,0.53,-0.11,21.4,14.0,7.3,0.64,-0.2
2338,Raffael,br BRA,DL,M'Gladbach,de Bundesliga,33.0,1985.0,13,543.0,42.0,17.7,6.0,5,70.0,0,8,24.0,2,1.46,10.0,5.0,5.0,0.83,0.54,12.3,8.8,3.5,0.59,0.71
4679,Rafinha,br BRA,"DL,CC",Barcelona,es La Liga,25.0,1993.0,21,1124.0,101.0,35.9,12.5,12,147.0,7,9,39.0,16,4.51,30.0,13.0,17.0,1.7,-1.45,31.799999999999997,9.4,22.400000000000002,2.63,0.25000000000000006
2341,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34.0,1984.0,6,494.0,82.0,14.4,5.5,6,82.0,5,0,0.0,4,0.67,4.0,9.0,-5.0,-0.91,-0.48,6.6,7.2,-0.5,-0.09,-0.03
4685,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24.0,1994.0,13,1126.0,169.0,33.5,12.5,13,169.0,11,0,0.0,3,1.45,14.0,18.0,-4.0,-1.3,-0.76,14.1,16.5,-2.4000000000000004,0.34,0.63
2344,Ivan Rakitić,hr CRO,CC,Barcelona,es La Liga,30.0,1988.0,34,2643.0,78.0,77.3,29.4,29,88.0,24,5,20.0,0,2.41,76.0,25.0,51.0,1.74,1.39,59.9,36.3,23.7,0.81,0.02
2345,Joe Ralls,eng ENG,CC,Cardiff City,eng Premier League,24.0,1993.0,28,1959.0,70.0,57.3,21.8,22,85.0,16,6,16.0,3,0.89,14.0,40.0,-26.0,-1.19,-0.64,21.7,39.1,-17.4,-0.8,-0.7
2346,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25.0,1993.0,22,1619.0,74.0,47.3,18.0,18,87.0,13,4,16.0,5,1.09,15.0,21.0,-6.0,-0.33,0.17,19.4,25.4,-6.0,-0.33,-0.17
2347,Benito Raman,be BEL,"CC,DL",Düsseldorf,de Bundesliga,23.0,1994.0,30,1681.0,56.0,54.9,18.7,19,79.0,10,11,17.0,1,1.33,29.0,41.0,-12.0,-0.64,-0.38,27.7,34.9,-7.1,-0.38,0.15
2348,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32.0,1985.0,16,1412.0,88.0,41.3,15.7,16,88.0,14,0,0.0,8,1.63,26.0,22.0,4.0,0.25,0.08,22.7,19.9,2.8,0.18,-0.01
2349,Gastón Ramírez,uy URU,CC,Sampdoria,it Serie A,27.0,1990.0,27,1578.0,58.0,46.1,17.5,19,69.0,3,8,35.0,5,1.33,23.0,21.0,2.0,0.11,-0.23,20.8,24.2,-3.4,-0.19,-0.14
4701,Sandro Ramírez,es ESP,DL,Everton,eng Premier League,23.0,1995.0,24,1055.0,44.0,30.8,11.7,10,75.0,4,14,22.0,6,1.13,7.0,17.0,-10.0,-0.85,-1.2,15.0,16.0,-1.0,-0.08,-0.16
2352,Iván Ramis,es ESP,DF,Eibar,es La Liga,33.0,1984.0,21,1677.0,80.0,49.0,18.6,20,83.0,13,1,20.0,5,1.33,25.0,18.0,7.0,0.38,0.94,31.8,23.7,8.1,0.43,0.39
2353,Chris Ramos,es ESP,DL,Valladolid,es La Liga,21.0,1997.0,1,63.0,63.0,1.8,0.7,1,63.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.51,0.0,0.2,-0.2,-0.25,0.21
2354,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32.0,1986.0,28,2474.0,88.0,72.3,27.5,28,88.0,26,0,0.0,0,1.82,46.0,33.0,13.0,0.47,0.09,48.1,34.4,13.7,0.5,-0.06
2355,Aaron Ramsey,wls WAL,CC,Arsenal,eng Premier League,27.0,1990.0,28,1331.0,48.0,38.9,14.8,14,73.0,4,14,22.0,3,1.93,32.0,13.0,19.0,1.28,1.16,20.7,20.1,0.6,0.04,-0.18
2356,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17.0,2000.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,10,0.0,1.0,3.0,-2.0,-2.0,-1.51,0.2,2.5,-2.2,-2.21,-2.05
2357,Andrea Ranocchia,it ITA,"DF,DL",Inter,it Serie A,30.0,1988.0,4,62.0,16.0,1.8,0.7,0,0.0,0,4,16.0,34,1.5,2.0,0.0,2.0,2.9,2.31,0.7,0.9,-0.2,-0.3,-0.99
2358,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,20.0,1997.0,33,2334.0,71.0,68.2,25.9,26,82.0,11,7,28.0,2,1.79,45.0,35.0,10.0,0.39,0.3,43.0,28.6,14.4,0.56,0.85
2359,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,22.0,1996.0,26,1550.0,60.0,50.7,17.2,19,74.0,4,7,21.0,4,1.54,28.0,22.0,6.0,0.35,0.17,25.4,28.0,-2.6,-0.15,0.07
2360,Jacob Rasmussen,dk DEN,"DF,CC",Empoli,it Serie A,21.0,1997.0,14,1016.0,73.0,29.7,11.3,10,88.0,8,4,35.0,22,0.5,12.0,21.0,-9.0,-0.8,-0.42,14.5,16.4,-1.8,-0.16,0.19
2361,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18.0,2000.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.23
2362,Andrei Ratiu,ro ROU,DF,Villarreal,es La Liga,20.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,Yoric Ravet,fr FRA,"DL,CC",Freiburg,de Bundesliga,28.0,1989.0,4,75.0,19.0,2.5,0.8,0,0.0,0,4,18.0,8,0.75,1.0,3.0,-2.0,-2.4,-2.01,0.9,3.3,-2.4,-2.82,-2.28
2364,Tim Ream,us USA,DF,Fulham,eng Premier League,30.0,1987.0,26,2047.0,79.0,59.9,22.7,25,82.0,20,1,6.0,5,0.69,18.0,49.0,-31.0,-1.36,-0.31,24.6,39.4,-14.8,-0.65,0.14
2365,Ante Rebić,hr CRO,"DL,CC",Eint Frankfurt,de Bundesliga,24.0,1993.0,28,1978.0,71.0,64.6,22.0,23,82.0,11,5,20.0,0,1.61,37.0,29.0,8.0,0.36,0.03,37.4,32.6,4.8,0.22,0.07
2366,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23.0,1995.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,2,0.75,28.0,59.0,-31.0,-0.86,3.64,40.1,48.8,-8.7,-0.24,1.88
2367,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23.0,1995.0,3,49.0,16.0,1.4,0.5,0,0.0,0,3,16.0,27,2.0,2.0,0.0,2.0,3.67,2.9,2.2,0.2,2.0,3.75,2.97
2368,Recio,es ESP,CC,Leganés,es La Liga,27.0,1991.0,18,1285.0,71.0,37.6,14.3,15,84.0,10,3,10.0,5,1.44,14.0,16.0,-2.0,-0.14,0.03,15.8,14.3,1.5,0.1,0.19
2369,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,24.0,1994.0,38,3270.0,86.0,95.6,36.3,36,88.0,28,2,45.0,0,1.03,43.0,58.0,-15.0,-0.41,2.59,45.5,50.5,-5.0,-0.14,1.78
4741,Vasco Regini,it ITA,"DF,DL",SPAL,it Serie A,27.0,1990.0,4,81.0,20.0,2.4,0.9,1,30.0,0,3,17.0,14,2.5,0.0,0.0,0.0,0.0,0.32,0.8,0.6,0.2,0.24,0.45
2372,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21.0,1996.0,14,1119.0,80.0,32.7,12.4,13,85.0,10,1,13.0,10,2.43,26.0,9.0,17.0,1.37,1.37,22.7,12.9,9.8,0.79,0.41
2373,Bobby Reid,jm JAM,"DL,CC",Cardiff City,eng Premier League,25.0,1993.0,27,1424.0,53.0,41.6,15.8,16,81.0,7,11,12.0,11,0.89,19.0,30.0,-11.0,-0.7,0.39,17.6,25.9,-8.3,-0.53,-0.04
2374,Pepe Reina,es ESP,PO,Milan,it Serie A,35.0,1982.0,4,330.0,83.0,9.6,3.7,2,90.0,2,2,75.0,29,1.75,5.0,5.0,0.0,0.0,-0.55,6.2,4.7,1.5,0.42,0.24
2375,Jeff Reine-Adélaïde,fr FRA,"DL,CC",Angers,fr Ligue 1,20.0,1998.0,35,2556.0,73.0,74.7,28.4,29,82.0,14,6,28.0,0,1.14,31.0,39.0,-8.0,-0.28,-0.59,37.7,39.3,-1.6,-0.06,-0.51
2376,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23.0,1994.0,24,2068.0,86.0,67.6,23.0,24,86.0,22,0,0.0,0,1.13,28.0,41.0,-13.0,-0.57,-1.02,33.5,45.5,-12.1,-0.52,-0.67
2377,Loïc Rémy,fr FRA,DL,Lille,fr Ligue 1,31.0,1987.0,26,1204.0,46.0,35.2,13.4,14,76.0,2,12,12.0,3,2.12,33.0,14.0,19.0,1.42,0.77,23.6,17.1,6.6,0.49,0.05
2378,Michael Rensing,de GER,PO,Düsseldorf,de Bundesliga,34.0,1984.0,32,2880.0,90.0,94.1,32.0,32,90.0,32,0,0.0,0,1.28,47.0,62.0,-15.0,-0.47,0.03,45.7,60.4,-14.7,-0.46,-0.17
2379,Jan Repas,si SVN,CC,Caen,fr Ligue 1,21.0,1997.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,29.0,1989.0,27,2316.0,86.0,75.7,25.7,27,86.0,21,0,0.0,0,2.26,60.0,32.0,28.0,1.09,0.0,48.4,33.5,14.8,0.58,-0.23
2381,Elvis Rexhbeçaj,de GER,CC,Wolfsburg,de Bundesliga,20.0,1997.0,24,1144.0,48.0,37.4,12.7,13,77.0,2,11,13.0,8,1.67,21.0,16.0,5.0,0.39,0.06,17.0,17.9,-0.9,-0.07,-0.08
2382,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25.0,1992.0,6,320.0,53.0,9.4,3.6,4,74.0,2,2,12.0,6,1.5,3.0,6.0,-3.0,-0.84,-0.76,2.5,5.6,-3.1,-0.89,-0.96
2383,Baptiste Reynet,fr FRA,PO,Toulouse,fr Ligue 1,27.0,1990.0,31,2704.0,87.0,79.1,30.0,31,87.0,30,0,0.0,2,0.94,25.0,45.0,-20.0,-0.67,-0.41,35.7,45.8,-10.1,-0.34,-0.26
2384,Simon Rhein,de GER,CC,Nürnberg,de Bundesliga,20.0,1998.0,8,494.0,62.0,16.1,5.5,7,68.0,3,1,17.0,7,0.25,4.0,14.0,-10.0,-1.82,-0.7,5.7,8.7,-3.0,-0.55,-0.06
2385,Franck Ribéry,fr FRA,"CC,DL",Bayern Munich,de Bundesliga,35.0,1983.0,25,1174.0,47.0,38.4,13.0,10,75.0,2,15,28.0,2,2.24,31.0,13.0,18.0,1.38,-0.43,33.1,11.0,22.0,1.69,-0.05
