RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
853,Jay Fulton,sct SCO,CC,Swansea City,eng Premier League,23.0,1994.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
854,Ramiro Funes Mori,ar ARG,DF,Everton,eng Premier League,26.0,1991.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,3.0,3.0,14.0,0.0
855,Manolo Gabbiadini,it ITA,DL,Southampton,eng Premier League,25.0,1991.0,12.0,3.0,2.0,0.0,2.0,1.0,1.0,15.0,6.7,14.0,3.0,0.0,3.0,4.0,7.0,6.0,0.0
856,Gabi,es ESP,CC,Atlético Madrid,es La Liga,34.0,1983.0,26.1,80.0,49.0,39.0,37.0,4.0,38.0,104.0,36.5,66.0,28.0,10.0,18.0,44.0,124.0,38.0,0.0
857,Gabriel,br BRA,CC,Leganés,es La Liga,23.0,1993.0,26.4,90.0,69.0,28.0,54.0,8.0,29.0,74.0,39.2,45.0,38.0,4.0,34.0,38.0,128.0,27.0,0.0
858,Mijat Gaćinović,rs SRB,"CC,DL",Eint Frankfurt,de Bundesliga,22.0,1995.0,20.2,56.0,44.0,21.0,27.0,8.0,20.0,52.0,38.5,32.0,38.0,1.0,37.0,39.0,95.0,22.0,1.0
859,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,23.0,1994.0,22.1,63.0,45.0,28.0,29.0,6.0,20.0,54.0,37.0,34.0,18.0,3.0,15.0,45.0,108.0,32.0,2.0
860,Nicolás Gaitán,ar ARG,"CC,DL",Atlético Madrid,es La Liga,29.0,1988.0,2.4,9.0,6.0,3.0,5.0,1.0,3.0,9.0,33.3,6.0,2.0,0.0,2.0,1.0,10.0,3.0,0.0
861,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,21.0,1996.0,4.0,6.0,3.0,4.0,2.0,0.0,2.0,4.0,50.0,2.0,7.0,0.0,7.0,4.0,10.0,14.0,0.0
862,Serge Gakpé,tg TOG,"DL,CC",Amiens,fr Ligue 1,30.0,1987.0,20.3,16.0,11.0,9.0,7.0,0.0,6.0,27.0,22.2,21.0,18.0,1.0,17.0,10.0,26.0,15.0,0.0
863,Andrey Galabinov,bg BUL,DL,Genoa,it Serie A,28.0,1988.0,12.5,7.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,5.0,17.0,1.0,16.0,2.0,9.0,11.0,0.0
864,Álex Gálvez,es ESP,DF,Las Palmas,es La Liga,28.0,1989.0,18.0,50.0,36.0,26.0,24.0,0.0,22.0,41.0,53.7,19.0,20.0,11.0,9.0,43.0,93.0,74.0,2.0
865,Álex Gálvez,es ESP,DF,Eibar,es La Liga,28.0,1989.0,4.0,11.0,4.0,5.0,6.0,0.0,7.0,12.0,58.3,5.0,5.0,1.0,4.0,13.0,24.0,17.0,0.0
866,Bruno Gama,pt POR,"DL,CC",La Coruña,es La Liga,29.0,1987.0,1.3,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
867,Alessandro Gamberini,it ITA,DF,Chievo,it Serie A,35.0,1981.0,20.2,13.0,8.0,11.0,2.0,0.0,8.0,12.0,66.7,4.0,32.0,25.0,7.0,16.0,29.0,117.0,1.0
868,Kévin Gameiro,fr FRA,DL,Atlético Madrid,es La Liga,30.0,1987.0,12.5,11.0,9.0,3.0,4.0,4.0,1.0,10.0,10.0,9.0,6.0,0.0,6.0,4.0,15.0,11.0,0.0
869,Jesús Gámez,es ESP,DF,Newcastle Utd,eng Premier League,32.0,1985.0,1.1,4.0,2.0,1.0,0.0,3.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,2.0,6.0,5.0,0.0
870,Idrissa Gana Gueye,sn SEN,CC,Everton,eng Premier League,27.0,1989.0,30.6,117.0,93.0,65.0,41.0,11.0,35.0,86.0,40.7,51.0,59.0,9.0,50.0,62.0,179.0,48.0,1.0
871,Ignatius Ganago,cm CMR,"DL,CC",Nice,fr Ligue 1,18.0,1999.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
872,Najib Gandi,fr FRA,"DL,CC",Nantes,fr Ligue 1,23.0,1994.0,1.1,6.0,5.0,3.0,2.0,1.0,4.0,6.0,66.7,2.0,4.0,1.0,3.0,4.0,10.0,3.0,0.0
873,Ganso,br BRA,CC,Sevilla,es La Liga,27.0,1989.0,5.8,15.0,11.0,3.0,12.0,0.0,3.0,11.0,27.3,8.0,7.0,0.0,7.0,2.0,17.0,4.0,0.0
874,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,30.0,1986.0,22.5,18.0,12.0,15.0,3.0,0.0,10.0,14.0,71.4,4.0,22.0,11.0,11.0,24.0,42.0,139.0,0.0
875,Aleix García,es ESP,CC,Girona,es La Liga,20.0,1997.0,9.5,24.0,14.0,13.0,9.0,2.0,12.0,22.0,54.5,10.0,9.0,1.0,8.0,17.0,41.0,12.0,0.0
876,Borja García,es ESP,CC,Girona,es La Liga,26.0,1990.0,31.1,39.0,18.0,15.0,18.0,6.0,13.0,39.0,33.3,26.0,31.0,2.0,29.0,30.0,69.0,15.0,0.0
877,Dani García,es ESP,CC,Eibar,es La Liga,27.0,1990.0,30.8,80.0,59.0,23.0,47.0,10.0,31.0,80.0,38.8,49.0,28.0,4.0,24.0,70.0,150.0,25.0,0.0
878,David García,es ESP,DF,Las Palmas,es La Liga,35.0,1982.0,9.6,16.0,10.0,10.0,4.0,2.0,8.0,12.0,66.7,4.0,15.0,8.0,7.0,19.0,35.0,33.0,1.0
879,Javi García,es ESP,"CC,DF",Betis,es La Liga,30.0,1987.0,26.8,34.0,22.0,18.0,16.0,0.0,13.0,40.0,32.5,27.0,19.0,12.0,7.0,25.0,59.0,78.0,1.0
880,Manu García,es ESP,CC,Alavés,es La Liga,31.0,1986.0,27.1,95.0,65.0,38.0,51.0,6.0,24.0,89.0,27.0,65.0,34.0,11.0,23.0,35.0,130.0,67.0,0.0
881,Raúl García,es ESP,"CC,DL",Athletic Club,es La Liga,31.0,1986.0,29.2,82.0,51.0,28.0,36.0,18.0,26.0,71.0,36.6,45.0,55.0,3.0,52.0,30.0,112.0,23.0,0.0
882,Raúl García,es ESP,DF,Leganés,es La Liga,28.0,1989.0,15.5,34.0,25.0,24.0,9.0,1.0,18.0,30.0,60.0,12.0,18.0,3.0,15.0,19.0,53.0,50.0,1.0
883,Samu García,es ESP,CC,Málaga,es La Liga,27.0,1990.0,2.0,8.0,6.0,4.0,3.0,1.0,3.0,10.0,30.0,7.0,4.0,0.0,4.0,6.0,14.0,3.0,0.0
884,Samu García,es ESP,"DL,CC",Levante,es La Liga,27.0,1990.0,2.1,9.0,7.0,1.0,6.0,2.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0
885,Sergio García,es ESP,"DL,CC",Espanyol,es La Liga,34.0,1983.0,18.2,15.0,12.0,1.0,10.0,4.0,3.0,22.0,13.6,19.0,6.0,3.0,3.0,10.0,25.0,12.0,0.0
886,Ulisses Garcia,ch SUI,DL,Werder Bremen,de Bundesliga,21.0,1996.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
887,Luca Garritano,it ITA,"CC,DL",Chievo,it Serie A,23.0,1994.0,2.1,4.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,5.0,6.0,0.0
888,Bruno Gaspar,ao ANG,DF,Fiorentina,it Serie A,24.0,1993.0,8.7,20.0,11.0,13.0,6.0,1.0,9.0,15.0,60.0,6.0,8.0,1.0,7.0,9.0,29.0,25.0,0.0
889,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,26.0,1990.0,31.2,110.0,66.0,63.0,37.0,10.0,58.0,87.0,66.7,29.0,58.0,11.0,47.0,58.0,168.0,114.0,0.0
890,Gianluca Gaudino,de GER,CC,Chievo,it Serie A,20.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
891,Dwight Gayle,eng ENG,DL,Newcastle Utd,eng Premier League,26.0,1990.0,21.8,12.0,10.0,2.0,8.0,2.0,1.0,21.0,4.8,20.0,16.0,2.0,14.0,6.0,18.0,17.0,0.0
892,Paulo Gazzaniga,ar ARG,PO,Tottenham,eng Premier League,25.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Marcello Gazzola,it ITA,DF,Sassuolo,it Serie A,32.0,1985.0,8.2,10.0,9.0,3.0,6.0,1.0,8.0,12.0,66.7,4.0,10.0,2.0,8.0,8.0,18.0,25.0,0.0
894,Jean-Philippe Gbamin,ci CIV,"CC,DF",Mainz 05,de Bundesliga,21.0,1995.0,28.8,78.0,63.0,48.0,26.0,4.0,43.0,65.0,66.2,22.0,50.0,10.0,40.0,50.0,128.0,80.0,0.0
895,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,26.0,1990.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0
896,Theodor Gebre Selassie,cz CZE,"DF,DL",Werder Bremen,de Bundesliga,30.0,1986.0,31.4,67.0,41.0,36.0,25.0,6.0,36.0,57.0,63.2,21.0,34.0,2.0,32.0,51.0,118.0,83.0,1.0
897,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,19.0,1998.0,17.6,52.0,36.0,19.0,31.0,2.0,16.0,40.0,40.0,24.0,38.0,2.0,36.0,15.0,67.0,7.0,0.0
898,Johannes Geis,de GER,"DF,CC",Sevilla,es La Liga,23.0,1993.0,7.5,20.0,15.0,12.0,7.0,1.0,11.0,21.0,52.4,10.0,13.0,5.0,8.0,10.0,30.0,27.0,1.0
899,Jérémy Gélin,fr FRA,"DF,CC",Rennes,fr Ligue 1,20.0,1997.0,25.7,37.0,18.0,22.0,14.0,1.0,20.0,53.0,37.7,33.0,22.0,12.0,10.0,37.0,74.0,92.0,3.0
900,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,29.0,1987.0,20.1,48.0,28.0,27.0,13.0,8.0,21.0,39.0,53.8,18.0,25.0,11.0,14.0,31.0,79.0,76.0,0.0
901,Santiago Gentiletti,ar ARG,DF,Genoa,it Serie A,32.0,1985.0,3.2,4.0,3.0,4.0,0.0,0.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,3.0,7.0,11.0,1.0
902,Christian Gentner,de GER,CC,Stuttgart,de Bundesliga,31.0,1985.0,26.8,91.0,67.0,35.0,44.0,12.0,44.0,84.0,52.4,40.0,41.0,5.0,36.0,35.0,126.0,52.0,0.0
903,Yannick Gerhardt,de GER,"DF,CC",Wolfsburg,de Bundesliga,23.0,1994.0,13.6,37.0,28.0,18.0,14.0,5.0,22.0,34.0,64.7,12.0,25.0,5.0,20.0,15.0,52.0,31.0,0.0
904,Valère Germain,fr FRA,DL,Marseille,fr Ligue 1,27.0,1990.0,24.1,16.0,11.0,5.0,7.0,4.0,3.0,18.0,16.7,15.0,11.0,0.0,11.0,6.0,22.0,19.0,0.0
905,Gerson,br BRA,"CC,DL",Roma,it Serie A,20.0,1997.0,10.1,20.0,12.0,10.0,8.0,2.0,2.0,7.0,28.6,5.0,15.0,2.0,13.0,11.0,31.0,11.0,1.0
906,Willem Geubbels,fr FRA,"DL,CC",Lyon,fr Ligue 1,15.0,2001.0,0.4,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
907,Yassine El Ghanassy,be BEL,"CC,DL",Nantes,fr Ligue 1,27.0,1990.0,7.2,7.0,4.0,1.0,3.0,3.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,4.0,11.0,4.0,0.0
908,Anwar El Ghazi,nl NED,"DL,CC",Lille,fr Ligue 1,22.0,1995.0,18.3,23.0,18.0,7.0,13.0,3.0,9.0,29.0,31.0,20.0,11.0,1.0,10.0,7.0,30.0,7.0,1.0
909,Rachid Ghezzal,dz ALG,"DL,CC",Monaco,fr Ligue 1,25.0,1992.0,11.2,31.0,24.0,6.0,22.0,3.0,7.0,34.0,20.6,27.0,17.0,0.0,17.0,11.0,42.0,2.0,1.0
910,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,26.0,1991.0,10.9,8.0,4.0,3.0,5.0,0.0,4.0,6.0,66.7,2.0,10.0,2.0,8.0,15.0,23.0,19.0,0.0
911,Emanuele Giaccherini,it ITA,"CC,DL",Chievo,it Serie A,32.0,1985.0,10.0,7.0,4.0,4.0,2.0,1.0,5.0,25.0,20.0,20.0,9.0,3.0,6.0,5.0,12.0,6.0,0.0
912,Emanuele Giaccherini,it ITA,"DL,CC",Napoli,it Serie A,32.0,1985.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
913,Niccolò Giannetti,it ITA,"DL,DF",Cagliari,it Serie A,26.0,1991.0,3.3,5.0,4.0,2.0,3.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0
914,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,27.0,1989.0,31.4,41.0,24.0,27.0,10.0,4.0,16.0,30.0,53.3,14.0,32.0,12.0,20.0,48.0,89.0,102.0,0.0
915,Rafał Gikiewicz,pl POL,PO,Freiburg,de Bundesliga,29.0,1987.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,Carles Gil,es ESP,"DL,CC",La Coruña,es La Liga,24.0,1992.0,5.3,6.0,4.0,1.0,4.0,1.0,1.0,5.0,20.0,4.0,5.0,0.0,5.0,4.0,10.0,0.0,0.0
917,Nacho Gil,es ESP,"DL,CC",Las Palmas,es La Liga,21.0,1995.0,8.1,10.0,6.0,6.0,2.0,2.0,5.0,21.0,23.8,16.0,9.0,0.0,9.0,6.0,16.0,2.0,0.0
918,Nacho Gil,es ESP,CC,Valencia,es La Liga,21.0,1995.0,2.5,6.0,1.0,2.0,4.0,0.0,1.0,8.0,12.5,7.0,6.0,0.0,6.0,2.0,8.0,2.0,0.0
919,Guillaume Gillet,be BEL,CC,Nantes,fr Ligue 1,33.0,1984.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920,Dani Giménez,es ESP,PO,Betis,es La Liga,34.0,1983.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,Daniel Ginczek,de GER,DL,Stuttgart,de Bundesliga,26.0,1991.0,16.9,8.0,4.0,3.0,5.0,0.0,2.0,12.0,16.7,10.0,16.0,1.0,15.0,5.0,13.0,13.0,0.0
922,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,23.0,1994.0,34.0,48.0,37.0,27.0,20.0,1.0,35.0,45.0,77.8,10.0,40.0,17.0,23.0,40.0,88.0,114.0,1.0
923,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25.0,1992.0,23.2,26.0,16.0,20.0,6.0,0.0,10.0,16.0,62.5,6.0,30.0,22.0,8.0,31.0,57.0,128.0,2.0
924,Thibault Giresse,fr FRA,"DL,CC",Guingamp,fr Ligue 1,36.0,1981.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
925,Andrei Girotto,br BRA,CC,Nantes,fr Ligue 1,25.0,1992.0,16.9,57.0,38.0,15.0,37.0,5.0,21.0,52.0,40.4,31.0,32.0,7.0,25.0,15.0,72.0,45.0,1.0
926,Olivier Giroud,fr FRA,DL,Arsenal,eng Premier League,30.0,1986.0,4.3,5.0,4.0,1.0,2.0,2.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,1.0,6.0,4.0,0.0
927,Olivier Giroud,fr FRA,DL,Chelsea,eng Premier League,30.0,1986.0,6.8,4.0,3.0,1.0,2.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
928,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,29.0,1988.0,36.0,36.0,23.0,22.0,12.0,2.0,15.0,29.0,51.7,14.0,28.0,18.0,10.0,54.0,90.0,279.0,2.0
929,Serge Gnabry,de GER,DL,Hoffenheim,de Bundesliga,22.0,1995.0,16.7,32.0,22.0,10.0,18.0,4.0,13.0,24.0,54.2,11.0,15.0,1.0,14.0,8.0,40.0,9.0,2.0
930,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20.0,1997.0,32.4,42.0,29.0,29.0,9.0,4.0,21.0,31.0,67.7,10.0,22.0,16.0,6.0,29.0,71.0,154.0,2.0
931,Massimo Gobbi,it ITA,DF,Chievo,it Serie A,36.0,1980.0,22.8,24.0,18.0,13.0,9.0,2.0,11.0,26.0,42.3,15.0,20.0,5.0,15.0,22.0,46.0,90.0,1.0
932,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,31.0,1986.0,28.4,50.0,33.0,37.0,11.0,2.0,26.0,47.0,55.3,21.0,33.0,20.0,13.0,59.0,109.0,145.0,1.0
933,Edoardo Goldaniga,it ITA,DF,Sassuolo,it Serie A,23.0,1993.0,12.8,14.0,8.0,10.0,4.0,0.0,5.0,9.0,55.6,4.0,10.0,5.0,5.0,19.0,33.0,56.0,0.0
934,Connor Goldson,eng ENG,DF,Brighton,eng Premier League,24.0,1992.0,2.2,2.0,2.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,3.0,3.0,0.0,1.0,3.0,9.0,0.0
935,Pierluigi Gollini,it ITA,PO,Atalanta,it Serie A,22.0,1995.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
936,André Gomes,pt POR,CC,Barcelona,es La Liga,24.0,1993.0,7.1,19.0,12.0,8.0,10.0,1.0,5.0,13.0,38.5,8.0,7.0,1.0,6.0,4.0,23.0,6.0,0.0
937,Heurelho Gomes,br BRA,PO,Watford,eng Premier League,36.0,1981.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,15.0,3.0
938,Ibai Gómez,es ESP,"CC,DL",Alavés,es La Liga,27.0,1989.0,25.8,19.0,15.0,11.0,4.0,4.0,6.0,30.0,20.0,24.0,16.0,1.0,15.0,15.0,34.0,20.0,1.0
939,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,20.0,1997.0,21.1,58.0,45.0,32.0,23.0,3.0,21.0,40.0,52.5,19.0,19.0,8.0,11.0,34.0,92.0,57.0,1.0
940,Mario Gómez,de GER,DL,Wolfsburg,de Bundesliga,32.0,1985.0,10.4,6.0,6.0,2.0,3.0,1.0,2.0,6.0,33.3,4.0,10.0,1.0,9.0,0.0,6.0,16.0,0.0
941,Mario Gómez,de GER,DL,Stuttgart,de Bundesliga,32.0,1985.0,15.4,13.0,11.0,0.0,8.0,5.0,2.0,10.0,20.0,8.0,6.0,0.0,6.0,4.0,17.0,17.0,0.0
942,Maxi Gómez,uy URU,DL,Celta Vigo,es La Liga,20.0,1996.0,34.1,7.0,4.0,1.0,4.0,2.0,0.0,18.0,0.0,18.0,9.0,4.0,5.0,3.0,10.0,34.0,0.0
943,Papu Gómez,ar ARG,"CC,DL",Atalanta,it Serie A,29.0,1988.0,30.6,14.0,9.0,6.0,5.0,3.0,5.0,26.0,19.2,21.0,16.0,1.0,15.0,22.0,36.0,7.0,0.0
944,Sergi Gómez,es ESP,DF,Celta Vigo,es La Liga,25.0,1992.0,29.8,52.0,37.0,38.0,13.0,1.0,20.0,34.0,58.8,14.0,32.0,22.0,10.0,56.0,108.0,118.0,1.0
945,Sergio Gómez,es ESP,CC,Dortmund,de Bundesliga,16.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,Vicente Gómez,es ESP,CC,Las Palmas,es La Liga,28.0,1988.0,16.9,21.0,13.0,6.0,11.0,4.0,10.0,29.0,34.5,19.0,18.0,4.0,14.0,17.0,38.0,14.0,1.0
947,Alfred Gomis,sn SEN,PO,SPAL,it Serie A,23.0,1993.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0
948,Maxime Gonalons,fr FRA,CC,Roma,it Serie A,28.0,1989.0,12.2,26.0,18.0,7.0,12.0,7.0,9.0,23.0,39.1,14.0,15.0,4.0,11.0,23.0,49.0,19.0,1.0
949,Anthony Gonçalves,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,31.0,1986.0,19.5,50.0,31.0,14.0,32.0,4.0,15.0,50.0,30.0,35.0,27.0,0.0,27.0,25.0,75.0,27.0,0.0
950,Vagner Gonçalves,cv CPV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
951,Jérôme Gondorf,de GER,"CC,DL",Werder Bremen,de Bundesliga,29.0,1988.0,8.9,12.0,9.0,3.0,9.0,0.0,4.0,18.0,22.2,14.0,11.0,2.0,9.0,6.0,18.0,12.0,0.0
952,Adrián González,es ESP,"CC,DL",Málaga,es La Liga,29.0,1988.0,26.0,40.0,25.0,14.0,22.0,4.0,12.0,50.0,24.0,38.0,25.0,8.0,17.0,38.0,78.0,34.0,0.0
953,Álvaro González,es ESP,DF,Villarreal,es La Liga,27.0,1990.0,32.2,38.0,26.0,30.0,7.0,1.0,22.0,41.0,53.7,19.0,34.0,23.0,11.0,53.0,91.0,188.0,0.0
954,Bruno González,es ESP,DF,Getafe,es La Liga,27.0,1990.0,17.1,25.0,18.0,18.0,7.0,0.0,13.0,26.0,50.0,13.0,11.0,3.0,8.0,31.0,56.0,107.0,0.0
955,Diego González,es ESP,DF,Málaga,es La Liga,22.0,1995.0,15.9,27.0,19.0,20.0,7.0,0.0,18.0,26.0,69.2,8.0,25.0,10.0,15.0,19.0,46.0,69.0,0.0
956,Fabio González,es ESP,CC,Las Palmas,es La Liga,20.0,1997.0,0.7,2.0,1.0,2.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0
957,Giancarlo González,cr CRC,DF,Bologna,it Serie A,29.0,1988.0,20.6,20.0,15.0,14.0,5.0,1.0,9.0,13.0,69.2,4.0,26.0,18.0,8.0,33.0,53.0,152.0,1.0
958,Mario González,es ESP,DL,Villarreal,es La Liga,21.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
959,Georges Gope-Fenepej,nc NCL,DL,Amiens,fr Ligue 1,28.0,1988.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,Leon Goretzka,de GER,CC,Schalke 04,de Bundesliga,22.0,1995.0,22.0,50.0,34.0,22.0,22.0,6.0,14.0,50.0,28.0,36.0,45.0,4.0,41.0,41.0,91.0,35.0,0.0
961,Mathieu Gorgelin,fr FRA,PO,Lyon,fr Ligue 1,26.0,1990.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,20.0,1996.0,0.8,3.0,2.0,1.0,2.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,4.0,7.0,1.0,0.0
963,Robin Gosens,de GER,DF,Atalanta,it Serie A,23.0,1994.0,16.1,61.0,46.0,35.0,22.0,4.0,27.0,46.0,58.7,19.0,17.0,2.0,15.0,22.0,83.0,40.0,0.0
964,Dan Gosling,eng ENG,CC,Bournemouth,eng Premier League,27.0,1990.0,21.6,50.0,25.0,19.0,26.0,5.0,19.0,68.0,27.9,49.0,36.0,8.0,28.0,25.0,75.0,35.0,0.0
965,Mario Götze,de GER,CC,Dortmund,de Bundesliga,25.0,1992.0,17.8,50.0,43.0,19.0,24.0,7.0,14.0,34.0,41.2,20.0,17.0,1.0,16.0,8.0,58.0,9.0,0.0
966,Mohamed Gouaida,tn TUN,CC,Hamburger SV,de Bundesliga,24.0,1993.0,0.6,3.0,3.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
967,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,23.0,1993.0,30.5,42.0,29.0,32.0,8.0,2.0,22.0,31.0,71.0,9.0,58.0,47.0,11.0,49.0,91.0,191.0,6.0
968,Lemouya Goudiaby,sn SEN,DF,Metz,fr Ligue 1,20.0,1997.0,0.9,2.0,1.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0
969,Amine Gouiri,dz ALG,"DL,CC",Lyon,fr Ligue 1,17.0,2000.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
970,Yoann Gourcuff,fr FRA,"CC,DL",Rennes,fr Ligue 1,31.0,1986.0,4.7,7.0,5.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,2.0,9.0,2.0,0.0
971,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26.0,1991.0,26.5,57.0,44.0,36.0,18.0,3.0,27.0,41.0,65.9,14.0,36.0,10.0,26.0,54.0,111.0,128.0,0.0
972,Julio Gracia,es ESP,"DF,DL",Betis,es La Liga,19.0,1998.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
973,Max Gradel,ci CIV,"DL,CC",Toulouse,fr Ligue 1,29.0,1987.0,26.8,63.0,36.0,28.0,21.0,14.0,24.0,72.0,33.3,48.0,39.0,2.0,37.0,14.0,77.0,30.0,0.0
974,Samuel Grandsir,fr FRA,"DL,CC",Troyes,fr Ligue 1,20.0,1996.0,28.9,69.0,43.0,39.0,18.0,12.0,21.0,73.0,28.8,52.0,31.0,3.0,28.0,23.0,92.0,19.0,1.0
975,Álex Granell,es ESP,CC,Girona,es La Liga,28.0,1988.0,31.6,78.0,53.0,31.0,39.0,8.0,38.0,114.0,33.3,76.0,46.0,3.0,43.0,47.0,125.0,29.0,0.0
976,Esteban Granero,es ESP,CC,Espanyol,es La Liga,30.0,1987.0,13.7,32.0,22.0,15.0,13.0,4.0,9.0,27.0,33.3,18.0,19.0,0.0,19.0,19.0,51.0,21.0,0.0
977,Lee Grant,eng ENG,PO,Stoke City,eng Premier League,34.0,1983.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
978,Alberto Grassi,it ITA,CC,SPAL,it Serie A,22.0,1995.0,25.0,44.0,33.0,22.0,12.0,10.0,16.0,35.0,45.7,19.0,27.0,8.0,19.0,47.0,91.0,55.0,0.0
