RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
2533,Rubén,es ESP,PO,La Coruña,es La Liga,33.0,1984.0,28,2478.0,89.0,72.5,27.5,27,90.0,27.0,1,48.0,0,0.68,25.0,58.0,-33.0,-1.2,-0.72,36.0,43.3,-7.3,-0.26,-0.28
2534,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24.0,1993.0,27,2338.0,87.0,68.4,26.0,25,,25.0,2,,9,2.04,46.0,22.0,24.0,0.92,0.92,37.8,19.5,18.3,0.7,0.51
2535,Artjoms Rudņevs,lv LVA,DL,Köln,de Bundesliga,29.0,1988.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
2536,Sebastian Rudy,de GER,CC,Bayern Munich,de Bundesliga,27.0,1990.0,25,1515.0,61.0,49.5,16.8,16,,13.0,9,,8,2.44,46.0,17.0,29.0,1.72,-0.32,39.9,17.8,22.1,1.32,0.04
2537,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,30.0,1986.0,35,3112.0,89.0,91.0,34.6,35,89.0,34.0,0,,0,1.49,44.0,44.0,0.0,0.0,0.88,47.3,47.3,0.0,0.0,0.91
2538,Vincent Rüfli,ch SUI,"DF,DL",Dijon,fr Ligue 1,29.0,1988.0,3,25.0,8.0,0.7,0.3,0,,0.0,3,8.0,5,0.33,0.0,0.0,0.0,0.0,0.48,0.1,0.4,-0.3,-1.06,-0.48
2539,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23.0,1994.0,22,1935.0,88.0,56.6,21.5,22,,21.0,0,,15,2.59,54.0,17.0,37.0,1.72,0.21,32.0,16.6,15.4,0.72,-0.04
2540,Mário Rui,pt POR,DF,Napoli,it Serie A,26.0,1991.0,25,2087.0,83.0,61.0,23.2,24,,20.0,1,,11,2.24,42.0,20.0,22.0,0.95,-0.81,39.5,19.0,20.5,0.88,-0.44
2541,Aitor Ruibal,es ESP,CC,Betis,es La Liga,21.0,1996.0,2,9.0,5.0,0.3,0.1,0,,0.0,2,5.0,2,1.5,0.0,0.0,0.0,0.0,0.03,0.0,0.1,0.0,-0.3,-0.22
2542,Fabián Ruiz Peña,es ESP,CC,Betis,es La Liga,21.0,1996.0,34,2659.0,78.0,77.7,29.5,30,87.0,23.0,4,13.0,2,1.59,48.0,45.0,3.0,0.1,0.57,35.9,39.1,-3.1,-0.11,-0.11
2543,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28.0,1989.0,27,2416.0,89.0,70.6,26.8,27,89.0,26.0,0,,8,1.78,46.0,29.0,17.0,0.63,1.53,40.3,34.9,5.4,0.2,0.7
2544,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33.0,1984.0,17,1272.0,75.0,37.2,14.1,14,87.0,13.0,3,19.0,18,1.76,22.0,17.0,5.0,0.35,0.27,20.3,22.4,-2.1,-0.15,-0.23
2545,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,25.0,1992.0,26,2340.0,90.0,68.4,26.0,26,90.0,26.0,0,,4,1.35,50.0,45.0,5.0,0.19,0.03,38.2,36.5,1.7,0.06,-0.06
2546,Lukas Rupp,de GER,"CC,DL",Hoffenheim,de Bundesliga,26.0,1991.0,21,1160.0,55.0,37.9,12.9,15,,4.0,6,,7,1.52,25.0,19.0,6.0,0.47,-0.1,17.6,18.7,-1.0,-0.08,-0.29
2547,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31.0,1985.0,19,1145.0,60.0,37.4,12.7,12,,6.0,7,,10,1.53,20.0,21.0,-1.0,-0.08,-0.13,18.3,16.9,1.4,0.11,0.15
2548,Oliva Rutjens,es ESP,DF,Benevento,it Serie A,19.0,1998.0,0,,,,,0,,0.0,0,,8,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.92
2549,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,25.0,1992.0,38,3420.0,90.0,100.0,38.0,38,,38.0,0,,0,1.05,34.0,54.0,-20.0,-0.53,,37.0,50.8,-13.8,-0.36,
2550,Idriss Saadi,dz ALG,DL,Strasbourg,fr Ligue 1,25.0,1992.0,26,941.0,36.0,27.5,10.5,10,77.0,5.0,16,11.0,8,0.69,8.0,26.0,-18.0,-1.72,-1.54,10.5,21.1,-10.6,-1.02,-0.93
2551,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24.0,1993.0,35,3093.0,88.0,90.4,34.4,35,88.0,34.0,0,,0,1.46,50.0,43.0,7.0,0.2,0.75,46.3,38.4,7.8,0.23,0.33
2552,Abdelhamid Sabiri,ma MAR,CC,Huddersfield,eng Premier League,20.0,1996.0,5,220.0,44.0,6.4,2.4,2,,0.0,3,,8,0.4,1.0,5.0,-4.0,-1.64,-0.91,1.6,3.0,-1.4,-0.58,-0.14
2553,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,23.0,1994.0,22,1790.0,81.0,58.5,19.9,21,,18.0,1,,0,1.68,29.0,28.0,1.0,0.05,-0.16,31.2,25.3,5.9,0.3,0.35
2554,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25.0,1992.0,19,1428.0,75.0,41.8,15.9,16,86.0,12.0,3,15.0,3,1.42,12.0,15.0,-3.0,-0.19,0.04,18.5,18.0,0.5,0.03,0.08
2555,Ihsan Sacko,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,8,257.0,32.0,7.5,2.9,3,77.0,1.0,5,5.0,1,1.13,3.0,3.0,0.0,0.0,-0.03,1.9,4.6,-2.7,-0.95,-1.02
2556,Ihsan Sacko,fr FRA,"DL,CC",Strasbourg,fr Ligue 1,20.0,1997.0,17,709.0,42.0,20.7,7.9,8,72.0,3.0,9,15.0,3,1.0,7.0,15.0,-8.0,-1.02,-0.52,8.7,14.3,-5.6,-0.71,-0.47
2557,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17.0,2000.0,2,106.0,53.0,3.1,1.2,1,90.0,1.0,1,16.0,0,0.0,2.0,3.0,-1.0,-0.85,0.16,2.5,2.9,-0.3,-0.27,-0.08
2558,Armando Sadiku,al ALB,DL,Levante,es La Liga,26.0,1991.0,6,267.0,45.0,7.8,3.0,4,53.0,0.0,2,28.0,3,0.83,3.0,5.0,-2.0,-0.67,-0.33,3.4,6.4,-3.0,-1.01,-0.56
2559,Umar Sadiq,ng NGA,DL,Torino,it Serie A,20.0,1997.0,3,225.0,75.0,6.6,2.5,3,,2.0,0,,11,0.33,2.0,4.0,-2.0,-0.8,-1.08,2.8,1.3,1.5,0.61,0.68
2560,Scotty Sadzoute,fr FRA,DF,Lille,fr Ligue 1,19.0,1998.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
2561,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34.0,1983.0,13,957.0,74.0,28.0,10.6,10,,9.0,3,,1,0.85,12.0,19.0,-7.0,-0.66,0.95,11.6,17.6,-6.0,-0.56,0.5
2562,Adrián Sahibeddine,fr FRA,"DL,CC",Dijon,fr Ligue 1,22.0,1994.0,3,32.0,11.0,0.9,0.4,0,,0.0,3,11.0,1,1.0,0.0,0.0,0.0,0.0,0.48,0.6,0.5,0.1,0.31,0.9
2563,Nuri Şahin,tr TUR,CC,Dortmund,de Bundesliga,28.0,1988.0,18,1225.0,68.0,40.0,13.6,14,,10.0,4,,16,1.33,28.0,21.0,7.0,0.51,0.02,25.3,15.9,9.4,0.69,-0.02
2564,Samuel Şahin-Radlinger,at AUT,PO,Hannover 96,de Bundesliga,24.0,1992.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
2565,Wesley Saïd,fr FRA,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,29,1839.0,63.0,53.8,20.4,20,81.0,10.0,9,24.0,1,1.28,32.0,43.0,-11.0,-0.54,-0.14,22.1,33.5,-11.4,-0.56,0.05
2566,Allan Saint-Maximin,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,30,2246.0,75.0,65.7,25.0,26,82.0,6.0,4,28.0,2,1.53,43.0,33.0,10.0,0.4,1.09,37.2,31.3,5.9,0.24,0.71
2567,Allan Saint-Maximin,fr FRA,CC,Monaco,fr Ligue 1,20.0,1997.0,1,16.0,16.0,0.5,0.2,0,,0.0,1,16.0,0,3.0,0.0,0.0,0.0,0.0,-1.06,0.4,0.1,0.3,1.7,1.34
2568,Henri Saivet,sn SEN,CC,Newcastle Utd,eng Premier League,26.0,1990.0,1,83.0,83.0,2.4,0.9,1,,0.0,0,,3,3.0,3.0,2.0,1.0,1.08,1.33,1.7,1.9,-0.3,-0.28,0.0
2569,Gōtoku Sakai,jp JPN,"DF,CC",Hamburger SV,de Bundesliga,26.0,1991.0,28,2289.0,82.0,74.8,25.4,26,,23.0,2,,6,0.86,24.0,40.0,-16.0,-0.63,0.3,30.1,43.4,-13.3,-0.52,0.06
2570,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,27.0,1990.0,33,2520.0,76.0,73.7,28.0,30,82.0,24.0,3,16.0,2,2.0,60.0,36.0,24.0,0.86,-0.04,57.6,33.5,24.1,0.86,-0.37
2571,Diafra Sakho,sn SEN,DL,West Ham,eng Premier League,27.0,1989.0,14,306.0,22.0,8.9,3.4,0,,0.0,14,,4,1.07,5.0,11.0,-6.0,-1.76,-1.36,4.5,7.8,-3.3,-0.96,-0.52
2572,Diafra Sakho,sn SEN,DL,Rennes,fr Ligue 1,27.0,1989.0,13,778.0,60.0,22.7,8.6,7,82.0,3.0,6,34.0,0,1.62,10.0,6.0,4.0,0.46,0.39,11.8,11.4,0.4,0.05,0.05
2573,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27.0,1990.0,19,1600.0,84.0,46.8,17.8,18,,17.0,1,,2,1.47,24.0,23.0,1.0,0.06,0.6,26.0,22.0,4.1,0.23,0.17
2574,Bakary Sako,ml MLI,"DL,CC",Crystal Palace,eng Premier League,29.0,1988.0,16,478.0,30.0,14.0,5.3,4,,2.0,12,,4,1.06,10.0,10.0,0.0,0.0,0.31,8.0,7.4,0.7,0.13,-0.01
2575,Emiliano Sala,ar ARG,DL,Nantes,fr Ligue 1,26.0,1990.0,36,3031.0,84.0,88.6,33.7,34,87.0,29.0,2,31.0,0,1.42,33.0,35.0,-2.0,-0.06,0.63,38.9,31.7,7.2,0.21,1.01
2576,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,25.0,1991.0,13,992.0,76.0,29.0,11.0,12,,7.0,1,,20,1.54,21.0,16.0,5.0,0.45,0.79,18.0,12.9,5.1,0.47,0.91
2577,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,25.0,1992.0,36,2907.0,81.0,85.0,32.3,34,,17.0,2,,0,1.97,77.0,30.0,47.0,1.46,1.63,64.3,27.0,37.3,1.16,0.84
2578,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,26.0,1991.0,22,1725.0,78.0,50.4,19.2,20,,18.0,2,,9,0.95,21.0,39.0,-18.0,-0.94,-0.83,18.7,29.8,-11.1,-0.58,0.0
2579,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23.0,1993.0,20,1607.0,80.0,52.5,17.9,17,,14.0,3,,2,1.6,25.0,20.0,5.0,0.28,0.59,19.9,21.3,-1.4,-0.08,-0.19
2580,Eddie Salcedo,it ITA,DL,Genoa,it Serie A,15.0,2001.0,2,34.0,17.0,1.0,0.4,0,,0.0,2,,7,0.5,0.0,1.0,-1.0,-2.65,-2.41,0.9,1.3,-0.4,-1.04,-1.07
2581,Yannis Salibur,fr FRA,"DL,CC",Guingamp,fr Ligue 1,26.0,1991.0,22,1521.0,69.0,44.5,16.9,19,78.0,8.0,3,12.0,3,1.41,20.0,18.0,2.0,0.12,0.73,19.3,18.7,0.6,0.04,0.23
2582,Sejad Salihović,ba BIH,CC,Hamburger SV,de Bundesliga,32.0,1984.0,10,370.0,37.0,12.1,4.1,4,,0.0,6,,12,0.2,3.0,9.0,-6.0,-1.46,-0.86,3.9,10.2,-6.2,-1.52,-1.12
2583,Sebastien Salles-Lamonge,fr FRA,CC,Rennes,fr Ligue 1,21.0,1996.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
2584,Yoann Salmier,gf GUF,DF,Strasbourg,fr Ligue 1,24.0,1992.0,14,1107.0,79.0,32.4,12.3,12,87.0,10.0,2,32.0,19,1.21,14.0,23.0,-9.0,-0.73,-0.19,14.4,19.4,-5.0,-0.41,-0.1
2585,Mamadou Samassa,ml MLI,PO,Troyes,fr Ligue 1,27.0,1990.0,21,1890.0,90.0,55.3,21.0,21,90.0,21.0,0,,12,1.0,21.0,31.0,-10.0,-0.48,0.52,23.1,26.9,-3.8,-0.18,0.42
2586,Brice Samba,fr FRA,PO,Caen,fr Ligue 1,23.0,1994.0,4,316.0,79.0,9.2,3.5,3,90.0,3.0,1,46.0,33,1.0,3.0,4.0,-1.0,-0.28,0.41,3.9,4.6,-0.7,-0.21,-0.08
2587,Junior Sambia,fr FRA,CC,Montpellier,fr Ligue 1,20.0,1996.0,28,1543.0,55.0,45.1,17.1,16,81.0,8.0,12,21.0,7,1.43,16.0,13.0,3.0,0.17,0.17,17.3,19.4,-2.1,-0.12,-0.4
2588,Frédéric Sammaritano,fr FRA,"DL,CC",Dijon,fr Ligue 1,31.0,1986.0,26,1429.0,55.0,41.8,15.9,16,79.0,4.0,10,17.0,4,1.08,23.0,28.0,-5.0,-0.31,0.27,14.9,23.3,-8.3,-0.53,0.1
2589,Sergi Samper,es ESP,CC,Las Palmas,es La Liga,22.0,1995.0,2,143.0,72.0,4.2,1.6,2,72.0,0.0,0,,4,0.0,2.0,3.0,-1.0,-0.63,0.72,1.3,2.1,-0.8,-0.49,0.37
2590,Jairo Samperio,es ESP,"DL,CC",Las Palmas,es La Liga,24.0,1993.0,11,556.0,51.0,16.3,6.2,6,67.0,0.0,5,30.0,4,0.45,3.0,18.0,-15.0,-2.43,-1.33,7.2,16.6,-9.4,-1.52,-0.81
2591,Jairo Samperio,es ESP,"CC,DL",Mainz 05,de Bundesliga,24.0,1993.0,2,36.0,18.0,1.2,0.4,0,,0.0,2,,5,0.5,1.0,1.0,0.0,0.0,0.42,0.5,0.5,0.0,-0.12,0.25
2592,Mario Sampirisi,it ITA,DF,Crotone,it Serie A,24.0,1992.0,31,2194.0,71.0,64.2,24.4,24,,19.0,7,,5,1.06,24.0,43.0,-19.0,-0.78,-0.27,21.4,41.1,-19.6,-0.81,-0.49
2593,Víctor San Bartolomé,es ESP,CC,Athletic Club,es La Liga,17.0,1999.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
2594,Mikel San José,es ESP,CC,Athletic Club,es La Liga,28.0,1989.0,26,2155.0,83.0,63.0,23.9,24,86.0,20.0,2,51.0,7,1.0,24.0,36.0,-12.0,-0.5,-0.79,29.2,33.0,-3.9,-0.16,-0.39
2595,Antonio Sanabria,py PAR,DL,Betis,es La Liga,21.0,1996.0,17,853.0,50.0,24.9,9.5,8,81.0,5.0,9,23.0,2,1.59,22.0,17.0,5.0,0.53,0.74,12.9,12.6,0.3,0.03,0.15
2596,Renato Sanches,pt POR,CC,Swansea City,eng Premier League,19.0,1997.0,12,702.0,59.0,20.5,7.8,9,,4.0,3,,5,0.42,3.0,10.0,-7.0,-0.9,-0.2,4.8,10.1,-5.3,-0.69,0.03
2597,Renato Sanches,pt POR,CC,Bayern Munich,de Bundesliga,19.0,1997.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
2598,Alexis Sánchez,cl CHI,"CC,DL",Arsenal,eng Premier League,28.0,1988.0,19,1503.0,79.0,43.9,16.7,17,,11.0,2,,0,1.89,31.0,21.0,10.0,0.6,-0.01,30.8,20.9,10.0,0.6,0.1
2599,Alexis Sánchez,cl CHI,"DL,CC",Manchester Utd,eng Premier League,28.0,1988.0,12,1043.0,87.0,30.5,11.6,12,,7.0,0,,1,2.08,17.0,11.0,6.0,0.52,-0.77,13.8,9.6,4.2,0.36,-0.05
2600,Carlos Sánchez,co COL,"CC,DF",Fiorentina,it Serie A,31.0,1986.0,9,368.0,41.0,10.8,4.1,3,,3.0,6,,13,1.0,3.0,6.0,-3.0,-0.73,-1.06,3.5,8.0,-4.4,-1.09,-1.62
2601,Carlos Sánchez,co COL,CC,Espanyol,es La Liga,31.0,1986.0,14,1122.0,80.0,32.8,12.5,13,86.0,11.0,1,5.0,2,1.43,14.0,11.0,3.0,0.24,0.59,13.7,15.7,-2.0,-0.16,0.2
2602,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,21.0,1996.0,31,2534.0,82.0,74.1,28.2,29,,26.0,2,,1,2.16,53.0,21.0,32.0,1.14,0.53,46.8,23.2,23.6,0.84,0.11
2603,Sergio Sánchez,es ESP,DF,Espanyol,es La Liga,31.0,1986.0,2,101.0,51.0,3.0,1.1,1,68.0,0.0,1,33.0,10,0.5,0.0,1.0,-1.0,-0.89,-0.76,1.8,1.9,-0.1,-0.08,0.22
2604,Víctor Sánchez,es ESP,"CC,DF",Espanyol,es La Liga,29.0,1987.0,30,2457.0,82.0,71.8,27.3,29,83.0,22.0,1,45.0,2,1.37,28.0,31.0,-3.0,-0.11,0.17,25.6,35.8,-10.2,-0.37,-0.28
2605,Jadon Sancho,eng ENG,DL,Dortmund,de Bundesliga,17.0,2000.0,12,690.0,58.0,22.5,7.7,7,,7.0,5,,3,1.17,12.0,10.0,2.0,0.26,-0.31,15.0,7.5,7.5,0.99,0.37
2606,Sandro,br BRA,CC,Benevento,it Serie A,28.0,1989.0,14,1153.0,82.0,33.7,12.8,13,,9.0,1,,3,0.79,17.0,28.0,-11.0,-0.86,0.73,13.3,23.7,-10.4,-0.81,0.16
2607,Alex Sandro,br BRA,DF,Juventus,it Serie A,26.0,1991.0,26,2117.0,81.0,61.9,23.5,23,,21.0,3,,9,2.77,63.0,15.0,48.0,2.04,1.07,36.6,16.2,20.5,0.87,0.36
2608,Arona Sané,sn SEN,"CC,DL",Atlético Madrid,es La Liga,22.0,1995.0,1,65.0,65.0,1.9,0.7,0,,0.0,1,65.0,1,0.0,0.0,2.0,-2.0,-2.77,-3.79,0.6,0.9,-0.2,-0.31,-0.71
2609,Lamine Sané,sn SEN,DF,Werder Bremen,de Bundesliga,30.0,1987.0,11,786.0,71.0,25.7,8.7,9,,7.0,2,,5,0.55,2.0,14.0,-12.0,-1.37,-1.73,6.9,13.3,-6.4,-0.73,-0.74
2610,Leroy Sané,de GER,DL,Manchester City,eng Premier League,21.0,1996.0,32,2419.0,76.0,70.7,26.9,27,,18.0,5,,2,2.63,72.0,22.0,50.0,1.86,-0.75,53.2,17.5,35.6,1.33,-0.4
2611,Salif Sané,sn SEN,DF,Hannover 96,de Bundesliga,26.0,1990.0,32,2879.0,90.0,94.1,32.0,32,,31.0,0,,0,1.13,43.0,53.0,-10.0,-0.31,-0.31,43.2,53.1,-9.9,-0.31,0.23
2612,Ibrahim Sangaré,ci CIV,CC,Toulouse,fr Ligue 1,19.0,1997.0,20,1588.0,79.0,46.4,17.6,18,87.0,15.0,2,14.0,8,1.15,21.0,25.0,-4.0,-0.23,0.36,21.6,25.1,-3.5,-0.2,-0.05
2613,Younousse Sankharé,sn SEN,CC,Bordeaux,fr Ligue 1,27.0,1989.0,29,1881.0,65.0,55.0,20.9,20,79.0,11.0,9,34.0,4,1.52,32.0,28.0,4.0,0.19,0.13,29.9,22.8,7.0,0.34,0.31
2614,Baissama Sankoh,gn GUI,"CC,DF",Caen,fr Ligue 1,25.0,1992.0,26,1540.0,59.0,45.0,17.1,15,85.0,12.0,11,24.0,7,1.04,13.0,31.0,-18.0,-1.05,-0.72,18.9,25.2,-6.3,-0.37,-0.42
2615,Siriki Sanogo,ci CIV,CC,Benevento,it Serie A,15.0,2001.0,2,39.0,20.0,1.1,0.4,0,,0.0,2,,6,1.5,0.0,0.0,0.0,0.0,1.36,0.6,0.2,0.3,0.77,1.71
2616,Yaya Sanogo,fr FRA,DL,Toulouse,fr Ligue 1,24.0,1993.0,27,1513.0,56.0,44.2,16.8,17,78.0,8.0,10,19.0,2,0.96,19.0,24.0,-5.0,-0.3,0.22,20.9,23.1,-2.2,-0.13,0.08
2617,Killian Sanson,fr FRA,CC,Montpellier,fr Ligue 1,20.0,1997.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
2618,Morgan Sanson,fr FRA,CC,Marseille,fr Ligue 1,22.0,1994.0,33,2165.0,66.0,63.3,24.1,25,80.0,9.0,8,22.0,3,1.94,43.0,31.0,12.0,0.5,-1.01,42.1,28.3,13.7,0.57,-1.05
2619,Nicola Sansone,it ITA,"DL,CC",Villarreal,es La Liga,25.0,1991.0,18,635.0,35.0,18.6,7.1,5,68.0,1.0,13,23.0,6,1.78,17.0,11.0,6.0,0.85,0.82,11.7,9.0,2.7,0.38,0.47
2620,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,22.0,1995.0,31,2591.0,84.0,75.8,28.8,30,85.0,22.0,1,40.0,2,1.06,28.0,43.0,-15.0,-0.52,-1.06,33.2,35.0,-1.8,-0.06,-0.45
2621,Ivan Santini,hr CRO,DL,Caen,fr Ligue 1,28.0,1989.0,32,2777.0,87.0,81.2,30.9,31,89.0,30.0,1,16.0,1,1.0,22.0,45.0,-23.0,-0.75,-0.47,34.5,39.3,-4.8,-0.16,-0.1
2622,Davide Santon,it ITA,DF,Inter,it Serie A,26.0,1991.0,15,836.0,56.0,24.4,9.3,9,,5.0,6,,19,1.93,13.0,9.0,4.0,0.43,-0.68,11.8,11.9,-0.1,-0.01,-0.69
2623,Christian Santos,ve VEN,DL,Alavés,es La Liga,29.0,1988.0,10,436.0,44.0,12.7,4.8,5,79.0,3.0,5,8.0,3,1.2,3.0,8.0,-5.0,-1.03,-0.88,4.1,6.9,-2.8,-0.57,-0.13
2624,Douglas Santos,br BRA,DF,Hamburger SV,de Bundesliga,23.0,1994.0,27,2378.0,88.0,77.7,26.4,26,,25.0,1,,3,0.78,22.0,43.0,-21.0,-0.79,-0.4,28.5,44.7,-16.1,-0.61,-0.34
2625,Samir Santos,br BRA,DF,Udinese,it Serie A,22.0,1994.0,31,2569.0,83.0,75.1,28.5,30,,24.0,1,,2,0.87,29.0,49.0,-20.0,-0.7,-1.23,28.6,36.0,-7.4,-0.26,-0.4
2626,Antonio Santurro,do DOM,PO,Bologna,it Serie A,25.0,1992.0,1,90.0,90.0,2.6,1.0,1,,1.0,0,,13,1.0,1.0,1.0,0.0,0.0,0.32,0.3,1.9,-1.6,-1.64,-1.28
2627,Riccardo Saponara,it ITA,"CC,DL",Fiorentina,it Serie A,25.0,1991.0,18,900.0,50.0,26.3,10.0,10,,2.0,8,,11,1.5,15.0,11.0,4.0,0.4,0.26,17.2,9.8,7.4,0.74,0.52
2628,Pablo Sarabia,es ESP,"DL,CC",Sevilla,es La Liga,25.0,1992.0,34,2395.0,70.0,70.0,26.6,27,82.0,15.0,7,24.0,1,1.5,36.0,35.0,1.0,0.04,0.92,42.2,35.3,6.9,0.26,0.41
2629,Yusuf Sari,tr TUR,DL,Marseille,fr Ligue 1,18.0,1998.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,7,3.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,0.0,-0.96
2630,Bouna Sarr,sn SEN,"DF,DL",Marseille,fr Ligue 1,25.0,1992.0,29,1789.0,62.0,52.3,19.9,18,86.0,15.0,11,22.0,6,1.93,43.0,20.0,23.0,1.16,0.61,45.4,18.9,26.5,1.33,0.79
2631,Ismaila Sarr,sn SEN,"DL,CC",Rennes,fr Ligue 1,19.0,1998.0,24,1858.0,77.0,54.3,20.6,22,83.0,12.0,2,19.0,0,1.54,29.0,24.0,5.0,0.24,0.18,31.4,24.6,6.8,0.33,0.7
2632,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,18.0,1999.0,21,1322.0,63.0,38.7,14.7,13,87.0,11.0,8,24.0,11,1.38,19.0,18.0,1.0,0.07,0.07,17.7,19.1,-1.3,-0.09,-0.14
2633,Imanol Sarriegi,es ESP,"CC,DL",Eibar,es La Liga,22.0,1995.0,3,41.0,14.0,1.2,0.5,0,,0.0,3,14.0,2,2.0,1.0,1.0,0.0,0.0,0.16,0.1,0.2,-0.1,-0.32,-0.24
2634,Marco Sau,it ITA,"DL,CC",Cagliari,it Serie A,29.0,1987.0,29,1311.0,45.0,38.3,14.6,16,,4.0,13,,7,1.0,15.0,24.0,-9.0,-0.62,0.19,18.7,24.4,-5.8,-0.39,0.19
2635,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,26.0,1991.0,27,2299.0,85.0,67.2,25.5,26,88.0,25.0,1,21.0,4,1.93,31.0,15.0,16.0,0.63,-0.98,30.7,25.2,5.5,0.22,-0.5
2636,Gianluca Scamacca,it ITA,"DL,CC",Sassuolo,it Serie A,18.0,1999.0,3,23.0,8.0,0.7,0.3,0,,0.0,3,,15,0.0,0.0,0.0,0.0,0.0,0.79,0.9,0.3,0.6,2.3,2.39
2637,Micheal Scarf,gh GHA,DF,Napoli,it Serie A,18.0,1999.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
2638,Fabian Schär,ch SUI,DF,La Coruña,es La Liga,25.0,1991.0,25,2219.0,89.0,64.9,24.7,25,89.0,24.0,0,,8,0.88,27.0,56.0,-29.0,-1.18,-0.5,31.3,42.8,-11.6,-0.47,-0.8
2639,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,28.0,1989.0,20,1318.0,66.0,38.5,14.6,15,,12.0,5,,14,0.9,16.0,30.0,-14.0,-0.96,-0.7,17.3,21.2,-4.0,-0.27,0.15
2640,Pasquale Schiattarella,it ITA,CC,SPAL,it Serie A,30.0,1987.0,31,1990.0,64.0,58.2,22.1,22,,14.0,9,,3,0.94,22.0,37.0,-15.0,-0.68,-0.36,21.9,35.9,-14.0,-0.63,-0.13
2641,Eros Schiavon,it ITA,"CC,DF",SPAL,it Serie A,34.0,1983.0,12,390.0,33.0,11.4,4.3,3,,2.0,9,,20,1.08,4.0,7.0,-3.0,-0.69,-0.19,2.7,6.6,-3.9,-0.93,-0.4
2642,Patrik Schick,cz CZE,"DL,CC",Roma,it Serie A,21.0,1996.0,22,992.0,45.0,29.0,11.0,10,,5.0,12,,6,1.73,14.0,4.0,10.0,0.91,0.05,19.1,8.1,11.0,1.0,0.44
2643,Julian Schieber,de GER,"CC,DL",Hertha BSC,de Bundesliga,28.0,1989.0,3,56.0,19.0,1.8,0.6,0,,0.0,3,,0,1.33,1.0,1.0,0.0,0.0,0.09,1.3,1.3,0.0,0.0,0.16
2644,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27.0,1990.0,37,3265.0,88.0,95.5,36.3,37,,35.0,0,,0,1.0,28.0,53.0,-25.0,-0.69,2.21,30.1,46.6,-16.5,-0.45,-0.03
2645,Sven Schipplock,de GER,"DL,CC",Hamburger SV,de Bundesliga,28.0,1988.0,9,338.0,38.0,11.0,3.8,3,,3.0,6,,7,0.8,2.0,9.0,-7.0,-1.86,-1.3,4.8,8.6,-3.8,-1.0,-0.53
2646,Jeffrey Schlupp,gh GHA,"DF,CC",Crystal Palace,eng Premier League,24.0,1992.0,24,1745.0,73.0,51.0,19.4,21,,15.0,3,,3,1.25,22.0,30.0,-8.0,-0.41,-0.31,26.6,24.7,1.9,0.1,-0.08
