RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,Toques2020-2021,Def. pen.2020-2021,3.º def.2020-2021,3.º cent.2020-2021,3.º ataq.2020-2021,Ataq. pen.2020-2021,Balón vivo2020-2021,Att2020-2021,Succ2020-2021,Exitosa%2020-2021,Tkld2020-2021,Tkld%2020-2021,Transportes2020-2021,Dist. tot.2020-2021,Dist. prg.2020-2021,PrgC2020-2021,1/32020-2021,TAP2020-2021,Errores de control2020-2021,Des2020-2021,Rec2020-2021,PrgR2020-2021
2181,Harrison Reed,eng ENG,CC,Fulham,eng Premier League,25,1995,25.0,1756.0,66.0,475.0,986.0,311.0,10.0,1756.0,24.0,15.0,62.5,9.0,37.5,896.0,3892.0,1689.0,24.0,21.0,2.0,20.0,10.0,1061.0,16.0
2182,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,52.0,5.0,21.0,19.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,28.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0
2183,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,1731.0,88.0,515.0,760.0,476.0,48.0,1731.0,49.0,22.0,44.9,27.0,55.1,916.0,4829.0,2641.0,52.0,54.0,7.0,34.0,15.0,1083.0,152.0
2184,Bobby Reid,jm JAM,"CC,DL",Fulham,eng Premier League,27,1993,26.4,1095.0,49.0,212.0,466.0,429.0,81.0,1095.0,52.0,27.0,51.9,25.0,48.1,585.0,2918.0,1384.0,44.0,32.0,17.0,50.0,24.0,726.0,138.0
2185,Pepe Reina,es ESP,PO,Lazio,it Serie A,37,1982,29.0,1182.0,974.0,1174.0,9.0,0.0,0.0,1182.0,1.0,1.0,100.0,0.0,0.0,740.0,4476.0,2861.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0
4373,Jeff Reine-Adélaïde,fr FRA,"CC,DL",Nice,fr Ligue 1,22,1998,12.100000000000001,756.0,11.0,88.0,444.0,241.0,28.0,756.0,72.0,45.0,122.7,27.0,77.3,529.0,3262.0,1404.0,39.0,40.0,6.0,34.0,40.0,628.0,68.0
2188,Reinier,br BRA,"CC,DL",Dortmund,de Bundesliga,18,2002,2.9,153.0,3.0,24.0,70.0,60.0,11.0,153.0,4.0,2.0,50.0,2.0,50.0,74.0,351.0,154.0,7.0,4.0,2.0,5.0,2.0,107.0,11.0
2189,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2.0,87.0,8.0,48.0,39.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,56.0,132.0,47.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0
2190,Rocco Reitz,de GER,CC,M'Gladbach,de Bundesliga,18,2002,0.7,58.0,2.0,20.0,29.0,9.0,0.0,58.0,2.0,2.0,100.0,0.0,0.0,19.0,40.0,16.0,0.0,0.0,0.0,4.0,1.0,34.0,0.0
2191,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,556.0,31.0,187.0,276.0,95.0,10.0,556.0,6.0,4.0,66.7,2.0,33.3,324.0,1493.0,851.0,16.0,4.0,1.0,6.0,4.0,396.0,16.0
2192,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,25,1995,38.0,1273.0,1119.0,1262.0,11.0,0.0,0.0,1273.0,1.0,1.0,100.0,0.0,0.0,679.0,3731.0,2011.0,0.0,1.0,0.0,0.0,0.0,589.0,0.0
2193,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,3.0,214.0,19.0,109.0,101.0,8.0,3.0,214.0,4.0,4.0,100.0,0.0,0.0,123.0,822.0,578.0,4.0,2.0,0.0,2.0,0.0,133.0,2.0
2194,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,31,1989,25.3,1389.0,20.0,117.0,575.0,709.0,147.0,1387.0,65.0,42.0,64.6,23.0,35.4,812.0,4637.0,1947.0,61.0,39.0,23.0,47.0,24.0,1042.0,208.0
2195,Elvis Rexhbeçaj,de GER,"CC,DL",Köln,de Bundesliga,22,1997,20.4,910.0,25.0,199.0,442.0,278.0,25.0,910.0,26.0,13.0,50.0,13.0,50.0,470.0,2225.0,941.0,27.0,20.0,5.0,47.0,24.0,513.0,73.0
2196,Oriol Rey,es ESP,CC,Valladolid,es La Liga,22,1998,0.2,14.0,1.0,3.0,9.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2197,Gio Reyna,us USA,"CC,DL",Dortmund,de Bundesliga,17,2002,22.0,1193.0,13.0,103.0,532.0,568.0,96.0,1193.0,74.0,44.0,59.5,30.0,40.5,725.0,4684.0,2298.0,65.0,51.0,33.0,54.0,44.0,946.0,215.0
2198,Baptiste Reynet,fr FRA,PO,Nîmes,fr Ligue 1,29,1990,38.0,1702.0,1348.0,1686.0,14.0,4.0,2.0,1702.0,1.0,1.0,100.0,0.0,0.0,926.0,4632.0,3024.0,1.0,0.0,0.0,1.0,0.0,797.0,0.0
2199,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,3.1,175.0,2.0,37.0,93.0,45.0,1.0,175.0,4.0,2.0,50.0,2.0,50.0,99.0,534.0,295.0,8.0,7.0,0.0,5.0,6.0,114.0,16.0
2200,Franck Ribéry,fr FRA,DL,Fiorentina,it Serie A,37,1983,23.9,1138.0,5.0,72.0,559.0,522.0,81.0,1138.0,109.0,64.0,58.7,45.0,41.3,809.0,5367.0,2508.0,96.0,69.0,32.0,73.0,84.0,955.0,138.0
2201,Federico Ricci,it ITA,DL,Sassuolo,it Serie A,26,1994,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,100.0,0.0,0.0,3.0,17.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
2202,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,0.7,42.0,5.0,11.0,19.0,12.0,1.0,42.0,2.0,0.0,0.0,2.0,100.0,22.0,126.0,60.0,2.0,1.0,0.0,1.0,1.0,23.0,1.0
2203,Matteo Ricci,it ITA,CC,Spezia,it Serie A,26,1994,24.8,1841.0,45.0,379.0,1175.0,309.0,12.0,1841.0,18.0,11.0,61.1,7.0,38.9,1048.0,4197.0,1918.0,26.0,28.0,3.0,19.0,12.0,1288.0,21.0
2204,Declan Rice,eng ENG,CC,West Ham,eng Premier League,21,1999,32.0,1850.0,82.0,465.0,1110.0,305.0,41.0,1848.0,34.0,29.0,85.3,5.0,14.7,1066.0,7330.0,3950.0,74.0,58.0,8.0,34.0,19.0,1209.0,37.0
4411,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,11.5,899.0,92.0,444.0,423.0,38.0,6.0,899.0,3.0,2.0,66.7,1.0,33.3,558.0,2740.0,1248.0,5.0,5.0,0.0,5.0,3.0,615.0,12.0
2207,Lewis Richardson,eng ENG,"DL,CC",Burnley,eng Premier League,17,2003,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,100.0,2.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2208,Richarlison,br BRA,DL,Everton,eng Premier League,23,1997,31.8,1179.0,54.0,187.0,457.0,562.0,145.0,1178.0,102.0,61.0,59.8,41.0,40.2,752.0,5540.0,2840.0,113.0,72.0,40.0,70.0,56.0,846.0,195.0
2209,Marco Richter,de GER,"DL,CC",Augsburg,de Bundesliga,22,1997,15.7,724.0,13.0,82.0,345.0,309.0,55.0,724.0,60.0,34.0,56.7,26.0,43.3,428.0,2541.0,1068.0,32.0,22.0,12.0,60.0,31.0,469.0,107.0
2210,Mikel Rico,es ESP,CC,Huesca,es La Liga,35,1984,24.3,1109.0,39.0,289.0,578.0,264.0,34.0,1109.0,39.0,22.0,56.4,17.0,43.6,640.0,3077.0,1350.0,21.0,24.0,1.0,41.0,21.0,732.0,72.0
2211,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,26,1993,9.0,230.0,203.0,227.0,3.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,118.0,513.0,338.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0
2212,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,23,1996,20.2,818.0,39.0,211.0,471.0,148.0,15.0,818.0,19.0,13.0,68.4,6.0,31.6,438.0,2276.0,1074.0,15.0,13.0,2.0,28.0,9.0,482.0,23.0
2213,Emiliano Rigoni,ar ARG,CC,Elche,es La Liga,27,1993,12.7,542.0,9.0,86.0,243.0,223.0,20.0,542.0,31.0,14.0,45.2,17.0,54.8,310.0,1879.0,844.0,25.0,17.0,6.0,36.0,14.0,354.0,64.0
2214,Tomás Rincón,ve VEN,CC,Torino,it Serie A,32,1988,31.6,1666.0,75.0,415.0,989.0,281.0,26.0,1666.0,50.0,36.0,72.0,14.0,28.0,876.0,3840.0,1779.0,30.0,29.0,7.0,41.0,26.0,1100.0,52.0
2215,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,26,1993,23.2,904.0,30.0,172.0,362.0,387.0,57.0,904.0,72.0,40.0,55.6,32.0,44.4,490.0,3526.0,1989.0,71.0,44.0,30.0,49.0,24.0,533.0,130.0
2216,Renaud Ripart,fr FRA,"CC,DL",Nîmes,fr Ligue 1,27,1993,33.9,1664.0,66.0,329.0,821.0,540.0,79.0,1657.0,72.0,28.0,38.9,44.0,61.1,868.0,3975.0,1704.0,40.0,32.0,9.0,72.0,51.0,1036.0,152.0
2217,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,7.2,393.0,29.0,119.0,140.0,139.0,10.0,393.0,7.0,2.0,28.6,5.0,71.4,179.0,1121.0,627.0,15.0,11.0,1.0,7.0,3.0,222.0,46.0
2218,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,24.8,1554.0,96.0,445.0,705.0,420.0,13.0,1554.0,45.0,22.0,48.9,23.0,51.1,801.0,4718.0,2403.0,66.0,50.0,4.0,32.0,20.0,878.0,113.0
2219,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,30,1989,15.0,751.0,55.0,222.0,296.0,241.0,10.0,751.0,15.0,8.0,53.3,7.0,46.7,341.0,1687.0,933.0,23.0,32.0,2.0,12.0,5.0,380.0,42.0
2220,Maxence Rivera,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2002,2.7,162.0,3.0,28.0,82.0,57.0,2.0,162.0,14.0,5.0,35.7,9.0,64.3,103.0,531.0,287.0,6.0,4.0,2.0,14.0,4.0,105.0,18.0
2221,Emmanuel Rivière,fr FRA,DL,Crotone,it Serie A,30,1990,7.1,211.0,1.0,15.0,116.0,84.0,24.0,211.0,9.0,5.0,55.6,4.0,44.4,116.0,428.0,167.0,7.0,5.0,3.0,19.0,8.0,172.0,43.0
2222,Rober,es ESP,"DF,CC",Levante,es La Liga,25,1995,15.8,1046.0,119.0,519.0,491.0,43.0,13.0,1046.0,8.0,7.0,87.5,1.0,12.5,615.0,3339.0,2053.0,12.0,8.0,1.0,10.0,5.0,661.0,1.0
2223,Roberto,es ESP,PO,Valladolid,es La Liga,34,1986,13.0,445.0,363.0,445.0,1.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,178.0,833.0,516.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0
2224,Sergi Roberto,es ESP,"DF,DL",Barcelona,es La Liga,28,1992,10.5,965.0,35.0,211.0,445.0,311.0,23.0,965.0,9.0,8.0,88.9,1.0,11.1,545.0,2234.0,1141.0,23.0,15.0,2.0,4.0,5.0,719.0,91.0
2225,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,21,1999,14.9,625.0,16.0,74.0,310.0,249.0,36.0,625.0,25.0,17.0,68.0,8.0,32.0,368.0,2360.0,1061.0,33.0,34.0,6.0,32.0,15.0,476.0,89.0
2226,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,37.6,3588.0,103.0,756.0,1647.0,1226.0,97.0,3588.0,53.0,28.0,52.8,25.0,47.2,2146.0,10868.0,6389.0,119.0,101.0,10.0,42.0,11.0,2425.0,289.0
2227,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,24.0,1670.0,83.0,465.0,689.0,541.0,32.0,1670.0,73.0,51.0,69.9,22.0,30.1,827.0,5886.0,3401.0,98.0,78.0,11.0,44.0,22.0,939.0,145.0
2228,Callum Robinson,ie IRL,"DL,CC",West Brom,eng Premier League,25,1995,17.3,592.0,16.0,78.0,202.0,318.0,46.0,592.0,29.0,15.0,51.7,14.0,48.3,323.0,1789.0,866.0,36.0,11.0,11.0,39.0,24.0,423.0,119.0
2229,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,9.7,568.0,51.0,217.0,273.0,82.0,6.0,568.0,4.0,3.0,75.0,1.0,25.0,246.0,1158.0,494.0,3.0,6.0,1.0,5.0,2.0,309.0,6.0
2230,Joel Robles,es ESP,PO,Betis,es La Liga,30,1990,18.0,597.0,488.0,592.0,5.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,277.0,1539.0,914.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0
2231,Hal Robson-Kanu,wls WAL,DL,West Brom,eng Premier League,31,1989,6.2,178.0,7.0,15.0,65.0,101.0,17.0,178.0,14.0,6.0,42.9,8.0,57.1,111.0,546.0,225.0,8.0,3.0,5.0,30.0,16.0,130.0,33.0
2232,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,23,1996,2.0,143.0,4.0,31.0,78.0,34.0,4.0,143.0,3.0,2.0,66.7,1.0,33.3,96.0,338.0,168.0,1.0,3.0,1.0,3.0,2.0,109.0,1.0
2233,Christopher Rocchia,fr FRA,"DF,DL",Marseille,fr Ligue 1,22,1998,0.2,21.0,1.0,3.0,8.0,11.0,0.0,21.0,1.0,0.0,0.0,1.0,100.0,13.0,114.0,77.0,2.0,3.0,0.0,0.0,1.0,12.0,1.0
2234,Rubén Rochina,es ESP,CC,Levante,es La Liga,29,1991,15.6,1055.0,20.0,213.0,533.0,327.0,16.0,1055.0,39.0,30.0,76.9,9.0,23.1,652.0,3288.0,1355.0,26.0,23.0,1.0,36.0,34.0,730.0,59.0
2235,Marek Rodák,sk SVK,PO,Fulham,eng Premier League,23,1996,2.0,50.0,45.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,29.0,120.0,69.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2236,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,29,1990,18.1,1234.0,42.0,242.0,749.0,253.0,11.0,1234.0,9.0,5.0,55.6,4.0,44.4,604.0,3456.0,1928.0,36.0,31.0,2.0,17.0,6.0,805.0,34.0
2237,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,1997,8.1,517.0,85.0,294.0,219.0,5.0,2.0,517.0,0.0,0.0,0.0,0.0,0.0,269.0,1097.0,408.0,2.0,0.0,0.0,2.0,0.0,338.0,0.0
4477,Rodri,es ESP,CC,Manchester City,eng Premier League,24,1996,36.5,3387.0,96.0,593.0,2182.0,647.0,61.0,3386.0,49.0,37.0,141.1,12.0,59.0,2157.0,9380.0,4747.0,55.0,56.0,13.0,40.0,29.0,2590.0,62.0
2240,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,29,1991,14.3,738.0,18.0,115.0,313.0,317.0,68.0,738.0,25.0,16.0,64.0,9.0,36.0,470.0,2212.0,970.0,30.0,19.0,11.0,39.0,21.0,587.0,118.0
2241,Kévin Rodrigues,pt POR,"DF,CC",Eibar,es La Liga,26,1994,12.2,683.0,20.0,134.0,313.0,239.0,13.0,683.0,21.0,11.0,52.4,10.0,47.6,354.0,1676.0,686.0,14.0,13.0,0.0,27.0,27.0,396.0,56.0
2242,Ángel Rodríguez,es ESP,"DL,CC",Getafe,es La Liga,33,1987,15.3,478.0,8.0,21.0,200.0,260.0,57.0,476.0,26.0,11.0,42.3,15.0,57.7,278.0,1389.0,433.0,23.0,14.0,10.0,54.0,25.0,364.0,94.0
2243,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Sevilla,es La Liga,22,1998,5.7,399.0,3.0,45.0,192.0,168.0,23.0,399.0,22.0,12.0,54.5,10.0,45.5,251.0,1371.0,606.0,16.0,19.0,7.0,13.0,7.0,292.0,48.0
2244,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,26,1994,31.8,2017.0,104.0,527.0,1302.0,201.0,25.0,2017.0,43.0,35.0,81.4,8.0,18.6,1064.0,4061.0,1848.0,14.0,17.0,4.0,25.0,22.0,1234.0,12.0
2245,James Rodríguez,co COL,"DL,CC",Everton,eng Premier League,29,1991,19.6,1313.0,7.0,172.0,757.0,396.0,32.0,1313.0,48.0,34.0,70.8,14.0,29.2,827.0,4149.0,1573.0,36.0,28.0,7.0,33.0,38.0,959.0,89.0
2246,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,31,1989,14.1,459.0,10.0,39.0,195.0,230.0,55.0,459.0,28.0,12.0,42.9,16.0,57.1,249.0,1186.0,449.0,16.0,15.0,6.0,49.0,22.0,314.0,79.0
2247,Miguel Rodríguez,es ESP,"DL,DF",Celta Vigo,es La Liga,17,2003,0.3,19.0,0.0,2.0,11.0,6.0,1.0,19.0,1.0,1.0,100.0,0.0,0.0,16.0,89.0,52.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0
2248,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,1992,13.8,855.0,49.0,264.0,451.0,150.0,4.0,855.0,7.0,4.0,57.1,3.0,42.9,486.0,2269.0,1281.0,19.0,14.0,0.0,5.0,4.0,556.0,32.0
2249,Víctor Rodríguez,es ESP,CC,Elche,es La Liga,31,1989,4.7,360.0,8.0,92.0,222.0,48.0,2.0,360.0,2.0,1.0,50.0,1.0,50.0,249.0,1321.0,672.0,9.0,6.0,0.0,4.0,4.0,286.0,7.0
2250,Rodrygo,br BRA,DL,Real Madrid,es La Liga,19,2001,10.9,566.0,3.0,67.0,220.0,286.0,60.0,566.0,40.0,18.0,45.0,22.0,55.0,393.0,2508.0,1490.0,45.0,34.0,19.0,30.0,16.0,453.0,99.0
2251,Marko Rog,hr CRO,CC,Cagliari,it Serie A,25,1995,12.9,760.0,29.0,177.0,461.0,138.0,8.0,760.0,31.0,20.0,64.5,11.0,35.5,410.0,2396.0,1409.0,30.0,26.0,6.0,20.0,12.0,493.0,14.0
2252,Rogério,br BRA,DF,Sassuolo,it Serie A,22,1998,20.9,1514.0,79.0,426.0,644.0,455.0,35.0,1514.0,48.0,24.0,50.0,24.0,50.0,902.0,4858.0,2363.0,59.0,49.0,9.0,30.0,13.0,1024.0,135.0
2253,Luis Rojas,cl CHI,"CC,DL",Crotone,it Serie A,18,2002,1.2,68.0,1.0,6.0,45.0,19.0,1.0,68.0,8.0,6.0,75.0,2.0,25.0,34.0,217.0,45.0,1.0,3.0,0.0,9.0,6.0,46.0,4.0
2254,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,1995,21.2,1221.0,153.0,602.0,595.0,33.0,20.0,1221.0,0.0,0.0,0.0,0.0,0.0,688.0,3246.0,1770.0,7.0,7.0,0.0,6.0,1.0,824.0,0.0
2255,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,1998,28.3,1662.0,153.0,764.0,817.0,100.0,29.0,1662.0,14.0,7.0,50.0,7.0,50.0,863.0,4722.0,1995.0,26.0,18.0,0.0,16.0,7.0,818.0,8.0
2256,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,28,1991,19.6,1492.0,44.0,311.0,993.0,198.0,8.0,1492.0,17.0,14.0,82.4,3.0,17.6,773.0,3642.0,1884.0,25.0,31.0,2.0,23.0,18.0,1007.0,15.0
2257,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,35,1985,31.1,1442.0,20.0,61.0,589.0,805.0,197.0,1434.0,95.0,58.0,61.1,37.0,38.9,831.0,6215.0,3604.0,154.0,124.0,67.0,62.0,32.0,1167.0,277.0
2258,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,1987,13.7,681.0,45.0,275.0,314.0,102.0,8.0,681.0,8.0,6.0,75.0,2.0,25.0,280.0,1432.0,656.0,12.0,11.0,0.0,13.0,5.0,267.0,24.0
2259,Valentin Rongier,fr FRA,CC,Marseille,fr Ligue 1,25,1994,21.0,1643.0,40.0,341.0,1086.0,240.0,15.0,1643.0,38.0,26.0,68.4,12.0,31.6,955.0,4092.0,2012.0,30.0,23.0,3.0,34.0,7.0,1152.0,44.0
2260,Marten de Roon,nl NED,CC,Atalanta,it Serie A,29,1991,33.6,2491.0,74.0,540.0,1527.0,439.0,13.0,2491.0,16.0,12.0,75.0,4.0,25.0,1412.0,5755.0,3080.0,37.0,42.0,5.0,17.0,10.0,1627.0,34.0
2261,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,1993,13.7,827.0,43.0,220.0,396.0,218.0,23.0,827.0,28.0,18.0,64.3,10.0,35.7,407.0,2007.0,1103.0,35.0,24.0,8.0,25.0,15.0,490.0,69.0
2262,Nolan Roux,fr FRA,DL,Nîmes,fr Ligue 1,32,1988,7.2,219.0,3.0,17.0,115.0,90.0,13.0,219.0,4.0,2.0,50.0,2.0,50.0,112.0,488.0,137.0,4.0,3.0,0.0,26.0,9.0,149.0,36.0
2263,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,18,2001,13.2,974.0,37.0,288.0,557.0,141.0,3.0,974.0,14.0,12.0,85.7,2.0,14.3,640.0,3035.0,1427.0,15.0,18.0,1.0,16.0,6.0,665.0,7.0
2264,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,1994,12.2,691.0,101.0,383.0,299.0,12.0,7.0,691.0,2.0,2.0,100.0,0.0,0.0,381.0,1390.0,559.0,0.0,1.0,0.0,3.0,0.0,446.0,2.0
2265,Rubén,es ESP,PO,Osasuna,es La Liga,36,1984,2.1,62.0,47.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,27.0,125.0,73.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2266,Waldo Rubio,es ESP,"DL,CC",Valladolid,es La Liga,24,1995,4.2,170.0,10.0,46.0,52.0,74.0,8.0,169.0,11.0,5.0,45.5,6.0,54.5,99.0,614.0,319.0,12.0,9.0,3.0,5.0,7.0,103.0,17.0
2267,John Ruddy,eng ENG,PO,Wolves,eng Premier League,33,1986,1.0,24.0,20.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,98.0,65.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2268,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,1993,19.0,1690.0,159.0,738.0,871.0,92.0,17.0,1690.0,6.0,3.0,50.0,3.0,50.0,1074.0,5196.0,3005.0,24.0,18.0,1.0,9.0,1.0,1301.0,6.0
4539,Sebastian Rudy,de GER,"CC,DL",Hoffenheim,de Bundesliga,30,1990,20.6,1277.0,49.0,240.0,620.0,430.0,24.0,1277.0,25.0,10.0,137.5,15.0,62.5,578.0,2470.0,982.0,19.0,27.0,7.0,21.0,10.0,754.0,74.0
2271,Kevin Rüegg,ch SUI,"DF,CC",Hellas Verona,it Serie A,21,1998,2.3,88.0,3.0,27.0,23.0,38.0,1.0,88.0,2.0,2.0,100.0,0.0,0.0,39.0,185.0,73.0,3.0,3.0,0.0,5.0,2.0,54.0,7.0
4545,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,1994,12.1,705.0,70.0,321.0,348.0,40.0,12.0,705.0,2.0,2.0,200.0,0.0,0.0,345.0,1512.0,768.0,4.0,6.0,0.0,4.0,3.0,403.0,5.0
2274,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2002,2.3,138.0,4.0,36.0,51.0,52.0,3.0,138.0,1.0,1.0,100.0,0.0,0.0,70.0,365.0,204.0,6.0,3.0,0.0,3.0,0.0,100.0,14.0
2275,Mário Rui,pt POR,DF,Napoli,it Serie A,29,1991,18.5,1556.0,49.0,432.0,724.0,410.0,20.0,1556.0,20.0,13.0,65.0,7.0,35.0,900.0,3620.0,2042.0,37.0,29.0,2.0,24.0,4.0,1063.0,111.0
2276,Aitor Ruibal,es ESP,"DL,CC",Betis,es La Liga,24,1996,17.7,776.0,5.0,105.0,320.0,370.0,64.0,776.0,60.0,37.0,61.7,23.0,38.3,462.0,2663.0,1365.0,40.0,26.0,14.0,50.0,36.0,545.0,148.0
2277,Isma Ruiz,es ESP,CC,Granada,es La Liga,19,2001,0.7,25.0,2.0,6.0,17.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0
2278,Kays Ruiz,ma MAR,"DL,CC",Paris S-G,fr Ligue 1,17,2002,2.1,206.0,3.0,36.0,105.0,65.0,4.0,206.0,7.0,5.0,71.4,2.0,28.6,145.0,912.0,494.0,12.0,11.0,0.0,4.0,5.0,184.0,12.0
2279,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,24,1996,28.5,2380.0,73.0,457.0,1378.0,569.0,39.0,2380.0,34.0,28.0,82.4,6.0,17.6,1520.0,7477.0,3871.0,61.0,55.0,6.0,23.0,20.0,1869.0,80.0
2280,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,1989,24.0,1487.0,152.0,731.0,735.0,32.0,9.0,1487.0,7.0,6.0,85.7,1.0,14.3,850.0,4245.0,2372.0,13.0,8.0,0.0,9.0,2.0,954.0,3.0
2281,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,28,1992,2.0,100.0,76.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,57.0,263.0,143.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
4565,Georginio Rutter,fr FRA,"DL,CC",Rennes,fr Ligue 1,18,2002,3.2,137.0,1.0,8.0,59.0,70.0,17.0,137.0,14.0,5.0,41.7,8.0,108.3,81.0,432.0,151.0,6.0,4.0,1.0,18.0,5.0,97.0,35.0
4569,Mathew Ryan,au AUS,PO,Arsenal,eng Premier League,28,1992,14.0,503.0,389.0,494.0,8.0,1.0,1.0,503.0,0.0,0.0,0.0,0.0,0.0,298.0,1352.0,735.0,0.0,0.0,0.0,0.0,0.0,289.0,1.0
2286,Julian Ryerson,no NOR,"DF,CC",Union Berlin,de Bundesliga,22,1997,11.9,685.0,25.0,205.0,337.0,148.0,5.0,685.0,19.0,11.0,57.9,8.0,42.1,322.0,1565.0,571.0,15.0,9.0,1.0,24.0,13.0,390.0,38.0
2287,Frederik Rønnow,dk DEN,PO,Schalke 04,de Bundesliga,27,1992,10.5,425.0,382.0,424.0,1.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,208.0,877.0,527.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0
2288,João Victor Santos Sá,br BRA,DL,Wolfsburg,de Bundesliga,26,1994,5.2,262.0,3.0,33.0,100.0,136.0,32.0,262.0,15.0,11.0,73.3,4.0,26.7,158.0,939.0,371.0,20.0,9.0,13.0,21.0,11.0,162.0,66.0
2289,Roli Pereira de Sa,fr FRA,"DL,CC",Nantes,fr Ligue 1,23,1996,0.6,58.0,0.0,8.0,37.0,14.0,2.0,58.0,5.0,4.0,80.0,1.0,20.0,29.0,184.0,119.0,3.0,2.0,2.0,0.0,0.0,40.0,1.0
