RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
2152,Gary Medel,cl CHI,DF,Bologna,it Serie A,33.0,1987.0,33,2823.0,86.0,82.5,31.4,32,88.0,24,1,23.0,1,1.18,35.0,46.0,-11.0,-0.35,-0.35,37.4,43.0,-5.6,-0.18,0.14
2153,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22.0,1999.0,31,2593.0,84.0,75.8,28.8,30,86.0,25,1,12.0,1,1.71,48.0,36.0,12.0,0.42,0.2,37.8,30.8,6.9,0.24,0.18
2154,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23.0,1997.0,19,775.0,41.0,25.3,8.6,7,81.0,5,12,18.0,10,0.79,5.0,20.0,-15.0,-1.74,-1.31,5.4,20.1,-14.7,-1.7,-0.84
2155,Oscar Medina,,PO,Alavés,es La Liga,,,0,,,,,0,,0,0,,1,,,,,,,,,,,
2156,Fernando Medrano,es ESP,DF,Celta Vigo,es La Liga,21.0,2000.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
2157,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31.0,1989.0,21,1839.0,88.0,53.8,20.4,21,88.0,20,0,,0,0.9,20.0,25.0,-5.0,-0.24,0.55,18.3,28.4,-10.1,-0.49,-0.08
2158,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30.0,1991.0,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,4,3.0,0.0,0.0,0.0,0.0,0.32,0.2,0.1,0.1,2.36,2.35
2159,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,20.0,2001.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
2160,Hannibal Mejbri,tn TUN,DL,Manchester Utd,eng Premier League,18.0,2003.0,2,68.0,34.0,2.0,0.8,1,61.0,0,1,7.0,5,0.0,0.0,2.0,-2.0,-2.65,-2.7,0.5,1.0,-0.5,-0.65,-0.74
2161,Farid El Melali,dz ALG,DL,Angers,fr Ligue 1,24.0,1997.0,2,14.0,7.0,0.4,0.2,0,,0,2,7.0,6,0.5,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.1,0.61,0.7
2162,Filippo Melegoni,it ITA,"CC,DL",Genoa,it Serie A,22.0,1999.0,25,980.0,39.0,28.7,10.9,10,65.0,2,15,22.0,9,0.76,4.0,15.0,-11.0,-1.01,-0.2,7.9,12.6,-4.7,-0.43,0.02
2163,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,23.0,1997.0,21,990.0,47.0,28.9,11.0,14,59.0,0,7,24.0,17,0.95,16.0,20.0,-4.0,-0.36,-0.03,12.6,15.3,-2.8,-0.25,0.18
2164,Gonzalo Melero,es ESP,CC,Levante,es La Liga,27.0,1994.0,29,1692.0,58.0,49.5,18.8,20,73.0,6,9,26.0,1,0.97,25.0,39.0,-14.0,-0.74,-0.17,24.8,27.1,-2.3,-0.12,-0.25
2165,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26.0,1994.0,31,1829.0,59.0,53.5,20.3,20,83.0,13,11,15.0,3,2.0,46.0,18.0,28.0,1.38,0.59,34.6,21.9,12.7,0.62,0.22
2166,Arthur Melo,br BRA,CC,Juventus,it Serie A,24.0,1996.0,20,962.0,48.0,28.1,10.7,11,76.0,5,9,14.0,7,2.0,22.0,7.0,15.0,1.4,1.22,14.6,9.9,4.7,0.44,0.13
2167,Memphis,nl NED,DL,Barcelona,es La Liga,27.0,1994.0,28,1851.0,66.0,54.1,20.6,20,85.0,15,8,19.0,1,1.75,31.0,21.0,10.0,0.49,-0.66,31.5,19.3,12.2,0.59,-0.37
2168,José Menargues,es ESP,DF,Valencia,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
2169,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23.0,1998.0,36,3220.0,89.0,94.2,35.8,36,89.0,33,0,,1,0.94,32.0,60.0,-28.0,-0.78,-0.78,38.0,48.7,-10.6,-0.3,-0.93
2170,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19.0,2002.0,27,1658.0,61.0,48.5,18.4,18,85.0,12,9,14.0,6,2.07,42.0,19.0,23.0,1.25,-0.33,35.7,20.5,15.3,0.83,-0.28
2171,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30.0,1990.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,2,0.0,0.0,0.0,0.0,0.0,0.32,0.1,0.2,-0.1,-0.4,-0.02
2172,Thiago Mendes,br BRA,"CC,DF",Lyon,fr Ligue 1,29.0,1992.0,29,1863.0,64.0,54.5,20.7,21,81.0,14,8,22.0,4,1.52,33.0,32.0,1.0,0.05,-0.76,34.4,29.0,5.3,0.26,-0.15
2173,Tomás Mendes,es ESP,CC,Alavés,es La Liga,16.0,2004.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.6,-0.6,-5.72,-5.21
2174,Brais Méndez,es ESP,CC,Celta Vigo,es La Liga,24.0,1997.0,37,3021.0,82.0,88.3,33.6,36,83.0,20,1,45.0,0,1.22,38.0,33.0,5.0,0.15,1.28,36.9,37.2,-0.3,-0.01,0.49
2175,Édgar Méndez,es ESP,"DL,CC",Alavés,es La Liga,31.0,1990.0,32,1614.0,50.0,47.2,17.9,17,73.0,3,15,25.0,0,0.78,19.0,35.0,-16.0,-0.89,0.0,19.1,28.0,-8.9,-0.5,0.04
2176,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,17.0,2004.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
2177,Arial Mendy,sn SEN,"DF,DL",Clermont Foot,fr Ligue 1,26.0,1994.0,18,792.0,44.0,23.2,8.8,9,73.0,2,9,15.0,18,0.94,6.0,20.0,-14.0,-1.59,-1.01,8.5,16.9,-8.4,-0.95,-0.96
2178,Batista Mendy,fr FRA,"CC,DF",Angers,fr Ligue 1,21.0,2000.0,34,2413.0,71.0,70.6,26.8,27,83.0,16,7,26.0,2,1.06,32.0,41.0,-9.0,-0.34,-0.16,31.4,36.3,-4.9,-0.18,-0.3
2179,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27.0,1994.0,1,78.0,78.0,2.3,0.9,1,78.0,0,0,,1,0.0,0.0,1.0,-1.0,-1.15,-3.15,1.7,1.0,0.7,0.8,-0.9
2180,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,29.0,1992.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,,0,1.97,70.0,31.0,39.0,1.15,0.15,59.0,30.6,28.4,0.84,0.42
2181,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26.0,1995.0,22,1734.0,79.0,50.7,19.3,20,84.0,14,2,24.0,2,2.36,41.0,12.0,29.0,1.51,0.44,38.3,20.0,18.3,0.95,0.45
2182,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,29.0,1992.0,14,1032.0,74.0,30.2,11.5,12,81.0,7,2,30.0,3,1.57,19.0,15.0,4.0,0.35,0.39,11.4,15.6,-4.2,-0.37,-0.09
2183,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23.0,1998.0,23,1208.0,53.0,35.3,13.4,13,79.0,8,10,18.0,7,0.48,14.0,35.0,-21.0,-1.56,-0.83,13.9,23.7,-9.8,-0.73,-0.24
2184,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24.0,1997.0,8,490.0,61.0,16.0,5.4,5,74.0,3,3,40.0,9,1.13,7.0,11.0,-4.0,-0.73,-0.98,8.8,11.2,-2.4,-0.43,-0.5
2185,Alex Meret,it ITA,PO,Napoli,it Serie A,24.0,1997.0,7,619.0,88.0,18.1,6.9,7,88.0,6,0,,25,2.29,16.0,6.0,10.0,1.45,0.39,13.7,6.4,7.3,1.06,0.48
2186,Fran Mérida,es ESP,CC,Espanyol,es La Liga,31.0,1990.0,10,266.0,27.0,7.8,3.0,3,58.0,0,7,13.0,24,0.91,1.0,6.0,-5.0,-1.69,-1.46,2.2,4.2,-2.0,-0.67,-0.32
2187,Mikel Merino,es ESP,CC,Real Sociedad,es La Liga,25.0,1996.0,34,2890.0,85.0,84.5,32.1,33,87.0,26,1,20.0,0,1.79,40.0,24.0,16.0,0.5,2.71,44.2,31.8,12.4,0.39,0.32
2188,Quentin Merlin,fr FRA,"DF,CC",Nantes,fr Ligue 1,19.0,2002.0,28,1926.0,69.0,56.3,21.4,21,87.0,16,7,14.0,5,1.54,34.0,28.0,6.0,0.28,0.22,25.1,30.6,-5.6,-0.26,-0.16
2189,Martín Merquelanz,es ESP,"DL,CC",Rayo Vallecano,es La Liga,26.0,1995.0,4,173.0,43.0,5.1,1.9,3,48.0,0,1,30.0,0,1.0,4.0,1.0,3.0,1.56,1.95,2.8,2.8,0.1,0.05,0.21
2190,Yıldırım Mert Çetin,tr TUR,CC,Hellas Verona,it Serie A,24.0,1997.0,2,46.0,23.0,1.3,0.5,0,,0,2,23.0,13,2.0,1.0,0.0,1.0,1.96,1.82,0.2,0.5,-0.4,-0.71,-0.75
2191,Dries Mertens,be BEL,"DL,CC",Napoli,it Serie A,34.0,1987.0,30,1384.0,46.0,40.5,15.4,16,72.0,3,14,17.0,3,1.83,36.0,11.0,25.0,1.63,0.83,24.4,14.0,10.4,0.68,0.02
2192,Illan Meslier,fr FRA,PO,Leeds United,eng Premier League,21.0,2000.0,38,3384.0,89.0,98.9,37.6,38,89.0,37,0,,0,1.0,39.0,79.0,-40.0,-1.06,-8.56,42.9,67.6,-24.7,-0.66,-3.76
2193,Lionel Messi,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,34.0,1987.0,26,2153.0,83.0,63.0,23.9,24,88.0,22,2,27.0,0,2.12,54.0,23.0,31.0,1.3,-0.34,51.3,25.8,25.5,1.06,0.25
2194,Junior Messias,br BRA,"DL,CC",Milan,it Serie A,30.0,1991.0,26,1428.0,55.0,41.8,15.9,14,70.0,2,12,37.0,1,2.08,30.0,13.0,17.0,1.07,0.12,23.5,13.8,9.8,0.62,-0.02
2195,Metinho,br BRA,CC,Troyes,fr Ligue 1,18.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
2196,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,29.0,1991.0,17,1402.0,82.0,45.8,15.6,17,82.0,12,0,,1,2.0,39.0,27.0,12.0,0.77,-0.37,27.0,23.7,3.3,0.21,-0.57
2197,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,32.0,1988.0,16,1227.0,77.0,35.9,13.6,14,87.0,13,2,6.0,2,0.94,20.0,37.0,-17.0,-1.25,-0.34,15.9,28.8,-12.9,-0.95,-0.58
2198,Marco Meyerhöfer,de GER,DF,Greuther Fürth,de Bundesliga,25.0,1995.0,26,2280.0,88.0,74.5,25.3,25,90.0,25,1,30.0,0,0.62,21.0,59.0,-38.0,-1.5,0.35,24.1,45.1,-21.0,-0.83,0.24
2199,Matt Miazga,us USA,DF,Alavés,es La Liga,26.0,1995.0,11,833.0,76.0,24.4,9.3,9,90.0,9,2,12.0,21,0.73,3.0,15.0,-12.0,-1.3,-0.53,6.4,15.9,-9.5,-1.03,-0.67
2200,Kingsley Michael,ng NGA,CC,Bologna,it Serie A,21.0,1999.0,2,76.0,38.0,2.2,0.8,1,59.0,0,1,17.0,1,1.0,1.0,0.0,1.0,1.18,1.51,0.5,0.9,-0.4,-0.45,-0.25
2201,Sven Michel,de GER,DL,Union Berlin,de Bundesliga,31.0,1990.0,13,338.0,26.0,11.0,3.8,2,77.0,0,11,17.0,1,1.54,6.0,6.0,0.0,0.0,-0.2,6.1,4.9,1.3,0.34,0.1
2202,Edouard Michut,fr FRA,CC,Paris S-G,fr Ligue 1,18.0,2003.0,5,70.0,14.0,2.0,0.8,0,,0,5,14.0,10,2.6,2.0,0.0,2.0,2.57,1.17,1.0,0.7,0.3,0.41,-0.58
2203,Francesco Migliardi,it ITA,DF,Sampdoria,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2204,Miguel,es ESP,"DL,CC",Alavés,es La Liga,21.0,1999.0,22,829.0,38.0,24.2,9.2,10,70.0,1,12,11.0,13,0.68,8.0,13.0,-5.0,-0.54,0.46,9.6,13.8,-4.3,-0.46,0.07
2205,Miguelito,es ESP,DF,Mallorca,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2206,Valentin Mihaila,ro ROU,"CC,DL",Atalanta,it Serie A,21.0,2000.0,5,76.0,15.0,2.2,0.8,0,,0,5,15.0,11,1.4,1.0,0.0,1.0,1.18,0.75,0.8,1.0,-0.2,-0.18,-0.65
2207,Mikael,br BRA,"DL,CC",Salernitana,it Serie A,22.0,1999.0,7,87.0,12.0,2.5,1.0,0,,0,7,12.0,9,1.29,1.0,0.0,1.0,1.03,2.28,1.7,0.4,1.3,1.37,2.18
2208,Hilmir Mikaelsson,is ISL,DL,Venezia,it Serie A,17.0,2004.0,1,18.0,18.0,0.5,0.2,0,,0,1,18.0,0,1.0,0.0,0.0,0.0,0.0,0.93,0.2,0.6,-0.5,-2.4,-1.48
2209,Georges Mikautadze,ge GEO,DL,Metz,fr Ligue 1,20.0,2000.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,1.0,0.0,1.0,-1.0,-90.0,-89.13,0.2,0.0,0.2,18.16,19.04
2210,William Mikelbrencis,fr FRA,DF,Metz,fr Ligue 1,17.0,2004.0,9,610.0,68.0,17.8,6.8,8,66.0,2,1,79.0,6,0.89,5.0,15.0,-10.0,-1.48,-0.71,5.8,15.6,-9.8,-1.45,-0.69
2211,Alberto Milan,it ITA,PO,Torino,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
2212,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,23.0,1997.0,34,2926.0,86.0,85.6,32.5,34,86.0,29,0,,2,1.56,46.0,41.0,5.0,0.15,-0.39,50.0,32.9,17.1,0.53,0.11
2213,Arkadiusz Milik,pl POL,DL,Marseille,fr Ligue 1,27.0,1994.0,23,1416.0,62.0,41.4,15.7,15,82.0,5,8,22.0,3,1.7,20.0,14.0,6.0,0.38,-0.47,20.3,18.5,1.7,0.11,-0.67
2214,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,26.0,1995.0,37,3100.0,84.0,90.6,34.4,36,85.0,26,1,45.0,0,1.73,75.0,52.0,23.0,0.67,1.79,54.0,44.2,9.8,0.28,0.89
2215,Vanja Milinković-Savić,rs SRB,PO,Torino,it Serie A,24.0,1997.0,27,2430.0,90.0,71.1,27.0,27,90.0,27,0,,8,1.26,35.0,33.0,2.0,0.07,-0.2,35.2,27.2,8.0,0.3,0.13
2216,Éder Militão,br BRA,DF,Real Madrid,es La Liga,23.0,1998.0,34,3031.0,89.0,88.6,33.7,34,89.0,32,0,,2,2.18,63.0,30.0,33.0,0.98,-2.72,60.7,38.8,21.9,0.65,-0.71
2217,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,30.0,1991.0,15,774.0,52.0,22.6,8.6,9,71.0,1,6,23.0,14,1.33,13.0,16.0,-3.0,-0.35,-0.59,11.2,7.9,3.4,0.39,0.31
2218,Luis Milla,es ESP,CC,Granada,es La Liga,26.0,1994.0,34,2773.0,82.0,81.1,30.8,33,83.0,21,1,45.0,0,1.09,37.0,45.0,-8.0,-0.26,0.99,30.0,46.5,-16.5,-0.54,0.26
2219,Pere Milla,es ESP,"CC,DL",Elche,es La Liga,28.0,1992.0,32,1644.0,51.0,48.1,18.3,17,77.0,8,15,22.0,5,1.16,22.0,24.0,-2.0,-0.11,0.4,16.6,29.3,-12.6,-0.69,-0.04
2220,Enzo Millot,fr FRA,CC,Stuttgart,de Bundesliga,19.0,2002.0,6,53.0,9.0,1.7,0.6,0,,0,6,9.0,5,0.33,1.0,1.0,0.0,0.0,0.54,0.9,0.6,0.4,0.61,0.93
2221,James Milner,eng ENG,"CC,DF",Liverpool,eng Premier League,35.0,1986.0,24,853.0,36.0,24.9,9.5,9,77.0,4,15,11.0,8,2.63,27.0,6.0,21.0,2.22,0.57,21.3,8.8,12.5,1.32,-0.16
2222,Santi Mina,es ESP,DL,Celta Vigo,es La Liga,25.0,1995.0,33,2367.0,72.0,69.2,26.3,30,76.0,14,3,25.0,0,1.18,28.0,26.0,2.0,0.08,0.25,26.3,30.8,-4.5,-0.17,-0.34
2223,Yerry Mina,co COL,DF,Everton,eng Premier League,26.0,1994.0,13,846.0,65.0,24.7,9.4,11,73.0,8,2,23.0,1,1.62,12.0,10.0,2.0,0.21,1.09,12.7,8.2,4.5,0.48,1.13
2224,Takumi Minamino,jp JPN,"DL,CC",Liverpool,eng Premier League,26.0,1995.0,11,186.0,17.0,5.4,2.1,1,90.0,1,10,10.0,15,2.55,6.0,1.0,5.0,2.42,0.67,5.1,0.6,4.4,2.15,0.75
2225,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,28.0,1993.0,36,3189.0,89.0,93.2,35.4,35,90.0,35,1,39.0,0,1.22,49.0,49.0,0.0,0.0,0.78,42.0,46.8,-4.9,-0.14,-0.1
2226,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,22.0,1999.0,19,894.0,47.0,26.1,9.9,9,79.0,3,10,18.0,16,1.74,13.0,10.0,3.0,0.3,-0.66,14.0,8.1,5.8,0.59,-0.24
2227,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,28.0,1992.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
2228,Rafa Mir,es ESP,DL,Sevilla,es La Liga,24.0,1997.0,34,1808.0,53.0,52.9,20.1,18,78.0,9,16,25.0,0,1.82,35.0,23.0,12.0,0.6,-0.02,23.4,21.1,2.3,0.12,-0.06
2229,Jorge Miramón,es ESP,DF,Levante,es La Liga,32.0,1989.0,29,1977.0,68.0,57.8,22.0,22,85.0,15,7,16.0,4,1.1,28.0,43.0,-15.0,-0.68,-0.06,34.4,34.4,0.0,0.0,0.0
2230,Aleksei Miranchuk,ru RUS,"CC,DL",Atalanta,it Serie A,25.0,1995.0,19,772.0,41.0,22.6,8.6,7,63.0,1,12,28.0,14,1.42,12.0,13.0,-1.0,-0.12,-0.73,11.4,11.3,0.0,0.0,-0.58
2231,Juan Miranda,es ESP,DF,Betis,es La Liga,21.0,2000.0,13,783.0,60.0,22.9,8.7,9,83.0,6,4,9.0,17,1.54,10.0,6.0,4.0,0.46,-0.15,10.3,7.5,2.8,0.32,0.08
2232,Antonio Mirante,it ITA,PO,Milan,it Serie A,38.0,1983.0,0,,,,,0,,0,0,,29,,,,,,,,,,,
2233,Fabio Miretti,it ITA,CC,Juventus,it Serie A,17.0,2003.0,6,321.0,54.0,9.4,3.6,4,79.0,1,2,3.0,7,1.67,6.0,4.0,2.0,0.56,0.04,3.5,3.3,0.2,0.06,-0.32
2234,Filippo Missori,it ITA,DF,Roma,it Serie A,17.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
2235,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,21.0,1999.0,36,3101.0,86.0,90.7,34.5,35,88.0,32,1,18.0,1,1.22,45.0,43.0,2.0,0.06,-0.51,40.7,37.9,2.7,0.08,-0.74
2236,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,31.0,1990.0,32,2667.0,83.0,78.0,29.6,31,85.0,24,1,24.0,4,1.09,31.0,32.0,-1.0,-0.03,0.8,23.6,29.3,-5.8,-0.19,0.23
2237,Maximilian Mittelstädt,de GER,"DF,DL",Hertha BSC,de Bundesliga,24.0,1997.0,24,1493.0,62.0,48.8,16.6,16,80.0,8,8,26.0,7,1.08,19.0,32.0,-13.0,-0.78,0.42,14.7,22.6,-7.9,-0.48,0.28
2238,Kaito Mizuta,jp JPN,DL,Mainz 05,de Bundesliga,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
2239,Henrikh Mkhitaryan,am ARM,"CC,DL",Roma,it Serie A,32.0,1989.0,31,2495.0,80.0,73.0,27.7,29,84.0,18,2,36.0,1,1.81,42.0,28.0,14.0,0.51,0.31,47.0,25.6,21.5,0.77,0.26
2240,Jakub Moder,pl POL,CC,Brighton,eng Premier League,22.0,1999.0,28,1701.0,61.0,49.7,18.9,19,81.0,10,9,18.0,2,1.18,17.0,23.0,-6.0,-0.32,-0.53,20.4,21.2,-0.8,-0.04,-0.26
2241,Anthony Modeste,fr FRA,DL,Köln,de Bundesliga,33.0,1988.0,32,2606.0,81.0,85.2,29.0,31,83.0,18,1,30.0,0,1.63,46.0,41.0,5.0,0.17,0.57,44.8,43.3,1.6,0.05,0.47
2242,Marco Modolo,it ITA,DF,Venezia,it Serie A,32.0,1989.0,6,392.0,65.0,11.5,4.4,4,90.0,4,2,16.0,20,1.17,4.0,6.0,-2.0,-0.46,0.52,4.2,9.0,-4.8,-1.1,-0.2
2243,Luka Modrić,hr CRO,CC,Real Madrid,es La Liga,35.0,1985.0,28,2032.0,73.0,59.4,22.6,25,79.0,6,3,22.0,2,2.29,47.0,20.0,27.0,1.2,-0.23,42.0,24.4,17.6,0.78,0.12
2244,Terem Moffi,ng NGA,DL,Lorient,fr Ligue 1,22.0,1999.0,37,2711.0,73.0,79.3,30.1,34,78.0,7,3,25.0,0,0.97,26.0,49.0,-23.0,-0.76,-0.13,30.6,41.4,-10.7,-0.36,-0.55
2245,Karim Mohamed,km COM,DF,Clermont Foot,fr Ligue 1,20.0,2001.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
2246,Kevin Möhwald,de GER,CC,Union Berlin,de Bundesliga,28.0,1993.0,16,354.0,22.0,11.6,3.9,3,49.0,0,13,16.0,13,1.44,2.0,9.0,-7.0,-1.78,-2.21,5.5,6.8,-1.3,-0.34,-0.66
2247,Dion Moise Sahi,ci CIV,"DL,CC",Strasbourg,fr Ligue 1,19.0,2001.0,8,128.0,16.0,3.7,1.4,0,,0,8,16.0,15,1.75,3.0,1.0,2.0,1.41,1.0,3.1,0.8,2.2,1.58,1.31
2248,Johan Mojica,co COL,DF,Elche,es La Liga,28.0,1992.0,33,2855.0,87.0,83.5,31.7,32,89.0,28,1,13.0,1,1.18,33.0,40.0,-7.0,-0.22,0.58,28.4,49.1,-20.7,-0.65,0.11
2249,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,20.0,2001.0,3,113.0,38.0,3.7,1.3,1,60.0,0,2,27.0,16,1.0,0.0,4.0,-4.0,-3.19,-2.76,1.1,2.5,-1.3,-1.06,-0.79
2250,Jorge Molina,es ESP,DL,Granada,es La Liga,39.0,1982.0,35,1966.0,56.0,57.5,21.8,19,84.0,10,16,23.0,2,0.97,30.0,35.0,-5.0,-0.23,0.51,27.0,33.3,-6.3,-0.29,0.7
2251,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,23.0,1998.0,35,2638.0,75.0,77.1,29.3,31,82.0,16,4,21.0,0,1.34,50.0,46.0,4.0,0.14,0.25,41.6,41.8,-0.2,-0.01,0.09
2252,Cristian Molinaro,it ITA,DF,Venezia,it Serie A,38.0,1983.0,8,548.0,69.0,16.0,6.1,6,83.0,4,2,26.0,16,0.63,6.0,13.0,-7.0,-1.15,-0.27,5.5,10.0,-4.6,-0.75,0.21
2253,Marco Molla,al ALB,PO,Bologna,it Serie A,19.0,2002.0,0,,,,,0,,0,0,,12,,,,,,,,,,,
2254,Victor Mollejo,es ESP,"DL,CC",Mallorca,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
2255,Florent Mollet,fr FRA,"DL,CC",Montpellier,fr Ligue 1,29.0,1991.0,35,2630.0,75.0,76.9,29.2,32,81.0,12,3,16.0,1,0.97,31.0,44.0,-13.0,-0.44,-0.56,29.0,43.0,-14.1,-0.48,-0.44
2256,Jon Moncayola,es ESP,CC,Osasuna,es La Liga,23.0,1998.0,36,2915.0,81.0,85.2,32.4,33,86.0,21,3,22.0,1,1.22,30.0,41.0,-11.0,-0.34,0.2,29.7,38.6,-8.9,-0.28,-0.15
2257,Monchu,es ESP,CC,Granada,es La Liga,21.0,1999.0,14,668.0,48.0,19.5,7.4,7,77.0,3,7,18.0,7,1.21,6.0,11.0,-5.0,-0.67,-0.28,7.1,12.4,-5.3,-0.72,-0.16
2258,Thomas Monconduit,fr FRA,CC,Lorient,fr Ligue 1,30.0,1991.0,34,2248.0,66.0,65.7,25.0,26,80.0,12,8,22.0,1,0.97,26.0,39.0,-13.0,-0.52,0.63,29.5,29.7,-0.1,-0.01,0.69
2259,Daniele Montevago,it ITA,DL,Sampdoria,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
2260,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,24.0,1997.0,18,1066.0,59.0,31.2,11.8,15,67.0,6,3,20.0,12,1.72,16.0,11.0,5.0,0.42,-0.27,10.6,11.7,-1.1,-0.09,-0.34
2261,Lorenzo Montipò,it ITA,PO,Hellas Verona,it Serie A,25.0,1996.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,,2,1.44,57.0,50.0,7.0,0.21,0.46,43.3,41.7,1.7,0.05,0.12
2262,Ángel Montoro,es ESP,CC,Granada,es La Liga,33.0,1988.0,24,1331.0,55.0,38.9,14.8,13,73.0,4,11,34.0,3,0.67,17.0,30.0,-13.0,-0.88,-0.71,14.4,26.4,-12.0,-0.81,-0.37
2263,Martín Montoya,es ESP,DF,Betis,es La Liga,30.0,1991.0,6,518.0,86.0,15.1,5.8,6,86.0,5,0,,8,1.33,9.0,8.0,1.0,0.17,-0.48,7.1,7.8,-0.7,-0.12,-0.46
2264,Kris Moore,eng ENG,DF,Leeds United,eng Premier League,17.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
2265,Wesley Moraes,br BRA,DL,Aston Villa,eng Premier League,24.0,1996.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,-0.1,-12.59,-12.46
2266,Álvaro Morata,es ESP,DL,Juventus,it Serie A,28.0,1992.0,35,2302.0,66.0,67.3,25.6,26,79.0,7,9,28.0,1,1.83,37.0,20.0,17.0,0.66,0.42,36.5,25.6,10.9,0.43,0.23
2267,Jan Morávek,cz CZE,CC,Augsburg,de Bundesliga,31.0,1989.0,17,471.0,28.0,15.4,5.2,5,54.0,0,12,17.0,4,1.41,3.0,7.0,-4.0,-0.76,-0.31,5.8,10.1,-4.3,-0.83,-0.24
2268,Jon Morcillo,es ESP,"CC,DL",Athletic Club,es La Liga,22.0,1998.0,7,54.0,8.0,1.6,0.6,0,,0,7,8.0,12,1.0,1.0,1.0,0.0,0.0,-0.19,2.0,1.1,0.9,1.47,1.19
2269,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,37.0,1984.0,9,604.0,67.0,17.7,6.7,6,90.0,6,3,21.0,5,0.67,4.0,8.0,-4.0,-0.6,0.17,5.3,9.8,-4.6,-0.68,-0.53
2270,Alberto Moreno,es ESP,"CC,DF",Villarreal,es La Liga,29.0,1992.0,24,1223.0,51.0,35.8,13.6,13,75.0,3,11,23.0,3,1.58,19.0,9.0,10.0,0.74,0.08,22.3,14.5,7.7,0.57,0.09
2271,Alberto Moreno,es ESP,CC,Atlético Madrid,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
