RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
2462,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,69.0,3.88,45.0,21.0,1.0,0.0,0.0,2.0,6.0,0.34,5.0,1.0,0.0,0.0,0.0,0.0
2463,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,29,1992,22.0,43.0,1.95,33.0,7.0,1.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2464,Aimar Sher,se SWE,CC,Spezia,it Serie A,18,2002,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,Eldor Shomurodov,uz UZB,"DL,CC",Roma,it Serie A,26,1995,8.7,30.0,3.45,29.0,0.0,1.0,0.0,0.0,0.0,5.0,0.57,4.0,0.0,1.0,0.0,0.0,0.0
2466,Shola Shoretire,eng ENG,CC,Manchester Utd,eng Premier League,17,2004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,Alassane Sidibe,ci CIV,CC,Atalanta,it Serie A,19,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,16.0,1.52,13.0,0.0,0.0,2.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
2471,Kaj Sierhuis,nl NED,DL,Reims,fr Ligue 1,23,1998,0.9,3.0,3.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,Arnór Sigurðsson,is ISL,"DL,CC",Venezia,it Serie A,22,1999,2.0,4.0,1.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,Kiliann Sildillia,fr FRA,"DF,CC",Freiburg,de Bundesliga,19,2002,1.9,4.0,2.11,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0
2475,Adrien Silva,pt POR,CC,Sampdoria,it Serie A,32,1989,12.0,23.0,1.91,20.0,1.0,0.0,2.0,0.0,0.0,3.0,0.25,2.0,0.0,0.0,1.0,0.0,0.0
2476,André Silva,pt POR,DL,RB Leipzig,de Bundesliga,25,1995,23.1,51.0,2.21,34.0,0.0,4.0,8.0,4.0,1.0,15.0,0.65,10.0,0.0,1.0,3.0,1.0,0.0
2477,Bernardo Silva,pt POR,"CC,DL",Manchester City,eng Premier League,26,1994,31.7,137.0,4.32,110.0,2.0,10.0,9.0,6.0,0.0,17.0,0.54,13.0,1.0,0.0,2.0,1.0,0.0
2478,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,24,1997,29.6,91.0,3.08,63.0,17.0,2.0,3.0,4.0,2.0,12.0,0.41,10.0,0.0,0.0,1.0,1.0,0.0
2479,David Silva,es ESP,CC,Real Sociedad,es La Liga,35,1986,19.1,98.0,5.13,77.0,8.0,7.0,1.0,4.0,1.0,15.0,0.78,11.0,1.0,0.0,0.0,3.0,0.0
2480,Fábio Silva,pt POR,DL,Wolves,eng Premier League,19,2002,6.4,16.0,2.51,9.0,0.0,4.0,3.0,0.0,0.0,2.0,0.31,1.0,0.0,0.0,1.0,0.0,0.0
2481,Gabriel Silva,br BRA,"DF,CC",Saint-Étienne,fr Ligue 1,30,1991,7.9,5.0,0.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,Jonathan Silva,ar ARG,"DF,DL",Getafe,es La Liga,27,1994,2.5,3.0,1.19,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,Rui Silva,pt POR,PO,Betis,es La Liga,27,1994,21.8,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,33.0,1.12,26.0,0.0,1.0,4.0,1.0,1.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0
2485,Marco Silvestri,it ITA,PO,Udinese,it Serie A,30,1991,35.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,18.0,0.81,15.0,0.0,0.0,2.0,1.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0
2487,Giovanni Simeone,ar ARG,DL,Hellas Verona,it Serie A,26,1995,29.5,58.0,1.97,41.0,0.0,3.0,7.0,5.0,2.0,9.0,0.31,7.0,0.0,0.0,1.0,1.0,0.0
2488,Giovanni Simeone,ar ARG,DL,Cagliari,it Serie A,26,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,Giuliano Simeone,ar ARG,CC,Atlético Madrid,es La Liga,18,2002,0.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,Ellis Simms,eng ENG,DL,Everton,eng Premier League,20,2001,0.7,1.0,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,Moses Simon,ng NGA,"DL,CC",Nantes,fr Ligue 1,26,1995,25.9,102.0,3.94,56.0,26.0,8.0,5.0,5.0,2.0,12.0,0.46,6.0,3.0,1.0,1.0,1.0,0.0
2492,Unai Simón,es ESP,PO,Athletic Club,es La Liga,24,1997,34.0,7.0,0.21,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,Xavi Simons,nl NED,"CC,DL",Paris S-G,fr Ligue 1,18,2003,1.5,2.0,1.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,Wilfried Singo,ci CIV,DF,Torino,it Serie A,20,2000,29.0,58.0,2.0,43.0,2.0,2.0,6.0,4.0,1.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0
2495,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,6.0,1.53,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,Tobias Sippel,de GER,PO,M'Gladbach,de Bundesliga,33,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,19,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,Salvatore Sirigu,it ITA,PO,Genoa,it Serie A,34,1987,37.0,4.0,0.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,Issouf Sissokho,ml MLI,CC,Bordeaux,fr Ligue 1,19,2002,4.8,14.0,2.89,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,Ibrahima Sissoko,ml MLI,"CC,DF",Strasbourg,fr Ligue 1,23,1997,25.6,57.0,2.23,45.0,0.0,5.0,2.0,4.0,1.0,8.0,0.31,7.0,0.0,0.0,0.0,1.0,0.0
2501,Moussa Sissoko,fr FRA,CC,Watford,eng Premier League,31,1989,35.8,75.0,2.1,62.0,0.0,4.0,3.0,1.0,5.0,3.0,0.08,1.0,0.0,1.0,0.0,0.0,1.0
2502,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,Sambou Sissoko,fr FRA,"CC,DF",Reims,fr Ligue 1,22,1999,2.0,6.0,3.07,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,Antonio Sivera,es ESP,PO,Alavés,es La Liga,24,1996,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,Ellyes Skhiri,tn TUN,CC,Köln,de Bundesliga,26,1995,20.2,29.0,1.43,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
2506,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,20,2000,15.0,24.0,1.6,22.0,0.0,1.0,1.0,0.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0
2507,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,21,1999,13.0,12.0,0.92,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,30,1991,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,Andreas Skov Olsen,dk DEN,"DL,DF",Bologna,it Serie A,21,1999,8.3,23.0,2.77,17.0,3.0,1.0,1.0,1.0,0.0,6.0,0.72,3.0,1.0,1.0,0.0,1.0,0.0
2510,Robert Skov,dk DEN,"DL,DF",Hoffenheim,de Bundesliga,25,1996,4.1,16.0,3.91,7.0,4.0,0.0,4.0,0.0,1.0,3.0,0.73,1.0,0.0,0.0,2.0,0.0,0.0
2511,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35.0,38.0,1.09,29.0,0.0,1.0,5.0,3.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2512,Islam Slimani,dz ALG,DL,Lyon,fr Ligue 1,33,1988,6.4,14.0,2.2,10.0,0.0,0.0,3.0,1.0,0.0,2.0,0.31,1.0,0.0,0.0,1.0,0.0,0.0
2513,William Smallbone,ie IRL,"CC,DL",Southampton,eng Premier League,21,2000,1.5,2.0,1.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,23.2,8.0,0.34,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2515,Emile Smith Rowe,eng ENG,"CC,DL",Arsenal,eng Premier League,21,2000,21.3,67.0,3.14,52.0,4.0,5.0,4.0,2.0,0.0,6.0,0.28,5.0,1.0,0.0,0.0,0.0,0.0
2516,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,16.5,37.0,2.24,27.0,9.0,0.0,1.0,0.0,0.0,3.0,0.18,2.0,1.0,0.0,0.0,0.0,0.0
2517,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,28.5,60.0,2.11,43.0,5.0,2.0,0.0,6.0,4.0,5.0,0.18,4.0,0.0,0.0,0.0,1.0,0.0
2518,Rubén Sobrino,es ESP,CC,Valencia,es La Liga,29,1992,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,Rubén Sobrino,es ESP,"DL,CC",Cádiz,es La Liga,29,1992,20.7,53.0,2.57,28.0,0.0,8.0,6.0,6.0,5.0,6.0,0.29,1.0,0.0,1.0,1.0,2.0,1.0
2520,Alex Sola,es ESP,"DF,DL",Real Sociedad,es La Liga,22,1999,0.5,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,Augusto Solari,ar ARG,"CC,DF",Celta Vigo,es La Liga,29,1992,7.9,23.0,2.9,15.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,Roberto Soldado,es ESP,DL,Levante,es La Liga,36,1985,7.4,14.0,1.85,10.0,0.0,3.0,0.0,1.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0
2523,Carlos Soler,es ESP,CC,Valencia,es La Liga,24,1997,27.5,88.0,3.2,46.0,37.0,0.0,2.0,3.0,0.0,8.0,0.29,4.0,4.0,0.0,0.0,0.0,0.0
2524,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,32,1988,33.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2525,Son,es ESP,DF,Levante,es La Liga,27,1994,21.9,39.0,1.78,33.0,2.0,1.0,1.0,1.0,1.0,4.0,0.18,3.0,0.0,0.0,0.0,1.0,0.0
2526,Brandon Soppy,fr FRA,"DF,CC",Udinese,it Serie A,19,2002,8.6,15.0,1.74,7.0,0.0,1.0,1.0,5.0,1.0,2.0,0.23,0.0,0.0,0.0,1.0,1.0,0.0
2527,David Soria,es ESP,PO,Getafe,es La Liga,28,1993,37.9,4.0,0.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,Roberto Soriano,it ITA,CC,Bologna,it Serie A,30,1991,29.1,102.0,3.5,90.0,1.0,0.0,4.0,4.0,3.0,10.0,0.34,10.0,0.0,0.0,0.0,0.0,0.0
2529,Alberto Soro,es ESP,"CC,DL",Granada,es La Liga,22,1999,6.4,14.0,2.18,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,Borna Sosa,hr CRO,"DF,DL",Stuttgart,de Bundesliga,23,1998,27.8,117.0,4.22,74.0,28.0,5.0,4.0,5.0,1.0,15.0,0.54,11.0,2.0,1.0,0.0,1.0,0.0
2531,Hugo Sotelo,es ESP,DL,Celta Vigo,es La Liga,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,Florian Sotoca,fr FRA,"DL,CC",Lens,fr Ligue 1,30,1990,27.6,80.0,2.91,58.0,0.0,7.0,8.0,4.0,3.0,9.0,0.33,4.0,0.0,1.0,3.0,1.0,0.0
2533,Riccardo Sottil,it ITA,DL,Fiorentina,it Serie A,22,1999,13.8,34.0,2.47,22.0,0.0,4.0,3.0,4.0,1.0,4.0,0.29,3.0,0.0,0.0,0.0,0.0,1.0
2534,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,26,1995,34.0,42.0,1.23,36.0,0.0,0.0,3.0,2.0,1.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
2535,Matìas Soulé,ar ARG,DL,Juventus,it Serie A,18,2003,0.1,2.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,Sambou Soumano,sn SEN,"DL,CC",Lorient,fr Ligue 1,20,2001,5.0,10.0,2.02,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0
2537,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,25.2,12.0,0.48,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2538,Boubakary Soumaré,fr FRA,CC,Leicester City,eng Premier League,22,1999,12.2,18.0,1.47,14.0,0.0,2.0,0.0,1.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
2539,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,25.9,49.0,1.89,31.0,6.0,6.0,3.0,2.0,1.0,6.0,0.23,5.0,0.0,0.0,0.0,1.0,0.0
2540,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,24,1997,26.8,57.0,2.12,45.0,2.0,0.0,2.0,4.0,4.0,7.0,0.26,6.0,0.0,0.0,0.0,1.0,0.0
2541,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,11.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
2542,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,27.7,14.0,0.5,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28,1993,1.4,5.0,3.54,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,29,1992,5.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
2545,Tony Springett,ie IRL,"CC,DL",Norwich City,eng Premier League,18,2002,1.6,3.0,1.91,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,6.7,13.0,1.94,7.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,Anton Stach,de GER,CC,Mainz 05,de Bundesliga,22,1998,20.7,59.0,2.85,35.0,10.0,2.0,5.0,7.0,0.0,10.0,0.48,8.0,1.0,0.0,1.0,0.0,0.0
2548,Kostas Stafylidis,gr GRE,"DF,CC",Bochum,de Bundesliga,27,1993,15.4,29.0,2.01,12.0,12.0,1.0,3.0,0.0,1.0,3.0,0.21,0.0,1.0,0.0,1.0,0.0,1.0
2549,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,17.0,2.37,14.0,1.0,0.0,2.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0
2551,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,12.0,0.53,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Jason Steele,eng ENG,PO,Brighton,eng Premier League,30,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,28,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,29,1991,10.7,36.0,3.35,26.0,1.0,1.0,2.0,4.0,2.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0
2555,Zack Steffen,us USA,PO,Manchester City,eng Premier League,26,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,Calvin Stengs,nl NED,CC,Nice,fr Ligue 1,22,1998,11.9,40.0,3.36,29.0,7.0,2.0,2.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
2557,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,19.0,1.91,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,Dale Stephens,eng ENG,CC,Burnley,eng Premier League,32,1989,1.4,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,6.0,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,26,1994,23.6,93.0,3.93,72.0,1.0,12.0,4.0,4.0,0.0,10.0,0.42,5.0,0.0,0.0,2.0,3.0,0.0
2561,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,Angelo Stiller,de GER,CC,Hoffenheim,de Bundesliga,20,2001,18.8,32.0,1.7,30.0,0.0,0.0,2.0,0.0,0.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0
2563,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,32,1988,18.1,64.0,3.54,53.0,2.0,1.0,5.0,1.0,2.0,7.0,0.39,7.0,0.0,0.0,0.0,0.0,0.0
2564,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,Kevin Stöger,at AUT,CC,Mainz 05,de Bundesliga,27,1993,4.7,33.0,7.05,22.0,5.0,1.0,4.0,1.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0
2566,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,79.0,2.6,66.0,4.0,6.0,1.0,2.0,0.0,4.0,0.13,3.0,0.0,1.0,0.0,0.0,0.0
2567,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,13.0,1.05,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0
2568,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,26,1995,23.0,3.0,0.13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0
2569,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,11.0,1.06,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
2570,Dávid Strelec,sk SVK,"DL,CC",Spezia,it Serie A,20,2001,5.6,14.0,2.5,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
2571,Tobias Strobl,de GER,"CC,DF",Augsburg,de Bundesliga,31,1990,3.6,6.0,1.67,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,Kevin Strootman,nl NED,CC,Cagliari,it Serie A,31,1990,7.1,6.0,0.84,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,Pascal Struijk,nl NED,"DF,CC",Leeds United,eng Premier League,21,1999,22.8,21.0,0.92,18.0,0.0,0.0,2.0,0.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
2574,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,16.0,2.11,11.0,3.0,1.0,1.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
2575,Leo Štulac,si SVN,CC,Empoli,it Serie A,26,1994,9.3,21.0,2.28,15.0,5.0,0.0,0.0,0.0,1.0,4.0,0.43,4.0,0.0,0.0,0.0,0.0,0.0
2576,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,28,1993,19.6,30.0,1.53,20.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,80.0,2.66,57.0,15.0,2.0,2.0,2.0,2.0,6.0,0.2,4.0,1.0,0.0,0.0,1.0,0.0
2578,Denis Suárez,es ESP,CC,Celta Vigo,es La Liga,27,1994,31.3,100.0,3.19,67.0,20.0,6.0,4.0,2.0,1.0,12.0,0.38,8.0,2.0,0.0,1.0,0.0,1.0
2579,Luis Suárez,uy URU,DL,Atlético Madrid,es La Liga,34,1987,20.4,38.0,1.86,27.0,0.0,2.0,5.0,2.0,2.0,7.0,0.34,4.0,0.0,1.0,1.0,1.0,0.0
2580,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,7.0,0.88,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,Isaac Success,ng NGA,"DL,CC",Udinese,it Serie A,25,1996,10.1,42.0,4.15,28.0,0.0,6.0,3.0,4.0,1.0,8.0,0.79,8.0,0.0,0.0,0.0,0.0,0.0
2582,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,28.0,1.37,22.0,1.0,2.0,3.0,0.0,0.0,5.0,0.25,4.0,0.0,0.0,1.0,0.0,0.0
2583,Kamaldeen Sulemana,gh GHA,"CC,DL",Rennes,fr Ligue 1,19,2002,11.3,46.0,4.07,34.0,1.0,7.0,1.0,2.0,1.0,4.0,0.35,3.0,0.0,1.0,0.0,0.0,0.0
2584,Crysencio Summerville,nl NED,"CC,DL",Leeds United,eng Premier League,19,2001,1.4,3.0,2.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,Vladyslav Supriaha,ua UKR,DL,Sampdoria,it Serie A,21,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,Suso,es ESP,DL,Sevilla,es La Liga,27,1993,4.3,13.0,3.05,10.0,0.0,2.0,1.0,0.0,0.0,3.0,0.7,2.0,0.0,0.0,1.0,0.0,0.0
2587,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,6.0,0.59,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
2588,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,22,1999,28.5,62.0,2.18,45.0,10.0,3.0,1.0,2.0,1.0,6.0,0.21,5.0,1.0,0.0,0.0,0.0,0.0
2589,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,13.7,6.0,0.44,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
2590,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
