RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
3248,Jamie Vardy,eng ENG,DL,Leicester City,eng Premier League,33.0,1987.0,34,2840.0,84.0,83.0,31.6,31,89.0,24.0,3,29.0,0,1.82,61.0,44.0,17.0,0.54,0.38,46.5,39.3,7.2,0.23,-0.18
3249,Ruben Vargas,ch SUI,"CC,DL",Augsburg,de Bundesliga,21.0,1998.0,30,1612.0,54.0,52.7,17.9,18,73.0,5.0,12,26.0,1,0.9,19.0,27.0,-8.0,-0.45,0.17,19.1,24.8,-5.7,-0.32,0.56
3250,Thibaut Vargas,fr FRA,DF,Montpellier,fr Ligue 1,20.0,2000.0,0,,,,,0,,,0,,2,,,,,,,,,,,
3251,Denis Vavro,sk SVK,DF,Lazio,it Serie A,24.0,1996.0,1,32.0,32.0,0.9,0.4,0,,0.0,1,32.0,1,0.0,0.0,1.0,-1.0,-2.81,-3.0,0.2,0.9,-0.7,-1.96,-2.27
3252,Denis Vavro,sk SVK,DF,Huesca,es La Liga,24.0,1996.0,11,611.0,56.0,17.9,6.8,9,61.0,2.0,2,31.0,6,1.27,6.0,6.0,0.0,0.0,0.61,4.8,4.4,0.4,0.06,0.37
3253,Franco Vázquez,ar ARG,"DL,CC",Sevilla,es La Liga,31.0,1989.0,15,164.0,11.0,4.8,1.8,1,55.0,0.0,14,8.0,22,2.0,4.0,5.0,-1.0,-0.55,-1.13,2.5,2.7,-0.1,-0.06,-0.61
3254,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,17.0,2003.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
3255,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,27.0,1993.0,8,562.0,70.0,16.4,6.2,5,89.0,4.0,3,39.0,15,2.38,9.0,7.0,2.0,0.32,0.45,6.5,11.5,-5.0,-0.81,-0.95
3256,Lucas Vázquez,es ESP,"DF,DL",Real Madrid,es La Liga,29.0,1991.0,24,1848.0,77.0,54.0,20.5,21,82.0,15.0,3,44.0,2,2.21,37.0,16.0,21.0,1.02,-0.01,31.6,20.1,11.4,0.56,-0.16
3257,Matías Vecino,uy URU,CC,Inter,it Serie A,28.0,1991.0,8,283.0,35.0,8.3,3.1,3,79.0,2.0,5,9.0,9,2.63,13.0,5.0,8.0,2.54,1.22,6.2,4.6,1.6,0.51,-0.43
3258,Koke Vegas,es ESP,PO,Levante,es La Liga,24.0,1995.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,18,0.0,2.0,6.0,-4.0,-4.0,-3.81,0.3,2.3,-2.0,-2.02,-1.72
3259,Gabriel Veiga,es ESP,"CC,DF",Celta Vigo,es La Liga,18.0,2002.0,6,118.0,20.0,3.5,1.3,1,59.0,0.0,5,12.0,10,0.83,0.0,3.0,-3.0,-2.29,-2.32,0.8,1.0,-0.2,-0.13,-0.12
3260,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,24.0,1995.0,23,1723.0,75.0,56.3,19.1,19,85.0,16.0,4,27.0,3,1.26,25.0,20.0,5.0,0.26,2.01,20.4,27.5,-7.1,-0.37,0.51
3261,Miguel Veloso,pt POR,CC,Hellas Verona,it Serie A,34.0,1986.0,21,1316.0,63.0,38.5,14.6,15,77.0,10.0,6,27.0,2,1.43,18.0,18.0,0.0,0.0,0.09,17.9,19.3,-1.4,-0.1,0.01
3262,Joël Veltman,nl NED,DF,Brighton,eng Premier League,28.0,1992.0,28,2281.0,81.0,66.7,25.3,25,87.0,22.0,3,34.0,5,1.04,22.0,27.0,-5.0,-0.2,-0.12,34.1,21.7,12.5,0.49,0.25
3263,Unai Vencedor Paris,es ESP,CC,Athletic Club,es La Liga,19.0,2000.0,28,1701.0,61.0,49.7,18.9,19,78.0,9.0,9,24.0,9,1.29,25.0,18.0,7.0,0.37,0.53,18.9,20.1,-1.2,-0.06,-0.41
3264,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,25.0,1995.0,28,1757.0,63.0,51.4,19.5,21,79.0,10.0,7,13.0,9,1.21,21.0,31.0,-10.0,-0.51,-0.4,20.6,31.2,-10.6,-0.54,-0.22
3265,Daniele Verde,it ITA,DL,Spezia,it Serie A,24.0,1996.0,21,980.0,47.0,28.7,10.9,12,64.0,0.0,9,23.0,6,0.77,13.0,27.0,-14.0,-1.29,-1.06,13.1,20.8,-7.7,-0.71,-0.31
3266,Simone Verdi,it ITA,"CC,DL",Torino,it Serie A,28.0,1992.0,33,1620.0,49.0,47.4,18.0,17,70.0,2.0,16,27.0,1,0.94,25.0,24.0,1.0,0.06,1.06,24.7,25.8,-1.1,-0.06,0.48
3267,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,31.0,1988.0,33,2944.0,89.0,86.1,32.7,33,89.0,32.0,0,,3,0.97,30.0,48.0,-18.0,-0.55,0.02,24.9,55.9,-31.0,-0.95,-0.94
3268,Jordan Veretout,fr FRA,CC,Roma,it Serie A,27.0,1993.0,29,2053.0,71.0,60.0,22.8,25,79.0,11.0,4,17.0,0,1.76,44.0,32.0,12.0,0.53,0.66,41.4,26.1,15.3,0.7,0.43
3269,Edoardo Vergani,it ITA,DL,Bologna,it Serie A,19.0,2001.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,12.0,6,0.0,0.0,0.0,0.0,0.0,0.37,0.4,0.0,0.4,2.71,2.92
3270,Marco Verratti,it ITA,CC,Paris S-G,fr Ligue 1,27.0,1992.0,21,1492.0,71.0,43.6,16.6,16,85.0,12.0,5,27.0,0,2.0,36.0,15.0,21.0,1.27,-0.46,34.4,16.1,18.3,1.11,0.12
3271,Valerio Verre,it ITA,"DL,CC",Sampdoria,it Serie A,26.0,1994.0,27,998.0,37.0,29.2,11.1,12,60.0,0.0,15,19.0,11,1.44,16.0,16.0,0.0,0.0,0.07,13.6,17.9,-4.3,-0.39,-0.15
3272,Michael Verrips,nl NED,PO,Sheffield Utd,eng Premier League,23.0,1996.0,0,,,,,0,,,0,,13,,,,,,,,,,,
3273,Mikel Vesga,es ESP,CC,Athletic Club,es La Liga,27.0,1993.0,30,1722.0,57.0,50.4,19.1,20,75.0,11.0,10,22.0,7,1.23,27.0,24.0,3.0,0.16,0.1,24.2,18.4,5.7,0.3,0.32
3274,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,27.0,1992.0,30,2574.0,86.0,75.3,28.6,29,87.0,28.0,1,45.0,1,1.27,42.0,46.0,-4.0,-0.14,1.67,33.3,35.4,-2.1,-0.07,0.96
3275,Rúben Vezo,pt POR,DF,Levante,es La Liga,26.0,1994.0,32,2316.0,72.0,67.7,25.7,25,88.0,23.0,7,17.0,1,1.03,24.0,34.0,-10.0,-0.39,-0.31,25.2,37.5,-12.3,-0.48,-0.42
3276,Samuele Vianni,it ITA,DL,Torino,it Serie A,19.0,2001.0,0,,,,,0,,0.0,0,,7,,,,,,,,,,,
3277,Guglielmo Vicario,it ITA,PO,Cagliari,it Serie A,23.0,1996.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,34,2.25,8.0,6.0,2.0,0.5,1.03,5.5,5.2,0.3,0.07,0.51
3278,Iñigo Vicente,es ESP,"DL,CC",Athletic Club,es La Liga,22.0,1998.0,3,52.0,17.0,1.5,0.6,0,,0.0,3,17.0,24,0.0,0.0,1.0,-1.0,-1.73,-1.86,0.6,0.5,0.0,0.07,-0.07
3279,Fede Vico,es ESP,"CC,DL",Granada,es La Liga,26.0,1994.0,20,767.0,38.0,22.4,8.5,9,56.0,0.0,11,24.0,11,1.05,8.0,17.0,-9.0,-1.06,-0.75,7.9,11.8,-3.9,-0.46,-0.08
3280,Aleix Vidal,es ESP,DF,Sevilla,es La Liga,30.0,1989.0,12,595.0,50.0,17.4,6.6,5,88.0,4.0,7,22.0,19,2.58,9.0,1.0,8.0,1.21,0.83,9.5,5.4,4.1,0.63,0.13
3281,Arturo Vidal,cl CHI,CC,Inter,it Serie A,33.0,1987.0,23,1138.0,49.0,33.3,12.6,14,69.0,2.0,9,19.0,3,2.3,33.0,13.0,20.0,1.58,0.24,26.2,12.8,13.4,1.06,0.23
3282,Clément Vidal,fr FRA,DF,Montpellier,fr Ligue 1,20.0,2000.0,2,86.0,43.0,2.5,1.0,1,74.0,0.0,1,12.0,11,0.0,1.0,2.0,-1.0,-1.05,-1.02,1.0,2.1,-1.2,-1.21,-0.85
3283,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,25.0,1995.0,34,2348.0,69.0,68.7,26.1,25,89.0,21.0,9,15.0,2,1.21,25.0,31.0,-6.0,-0.23,0.19,26.4,33.6,-7.2,-0.28,-0.12
3284,Ronaldo Vieira,eng ENG,"CC,DF",Hellas Verona,it Serie A,22.0,1998.0,4,226.0,57.0,6.6,2.5,2,90.0,2.0,2,23.0,4,1.0,2.0,2.0,0.0,0.0,0.06,2.3,2.3,0.0,0.01,0.13
3285,Ronaldo Vieira,eng ENG,CC,Sampdoria,it Serie A,22.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
3286,Luca Vignali,it ITA,DF,Spezia,it Serie A,24.0,1996.0,21,1590.0,76.0,46.5,17.7,19,80.0,12.0,2,33.0,13,1.0,19.0,32.0,-13.0,-0.74,-0.39,20.6,30.4,-9.8,-0.55,-0.12
3287,Emanuel Vignato,it ITA,"DL,CC",Bologna,it Serie A,19.0,2000.0,31,1203.0,39.0,35.2,13.4,11,77.0,3.0,20,18.0,7,0.97,17.0,28.0,-11.0,-0.82,-0.7,23.2,19.2,3.9,0.29,0.78
3288,Ignasi Vilarrasa,es ESP,DF,Valladolid,es La Liga,20.0,1999.0,0,,,,,0,,0.0,0,,6,,,,,,,,,,,
3289,Toni Villa,es ESP,"CC,DL",Valladolid,es La Liga,25.0,1995.0,21,969.0,46.0,28.3,10.8,10,68.0,0.0,11,26.0,15,0.57,13.0,11.0,2.0,0.19,1.1,12.5,12.4,0.1,0.01,0.48
3290,Asier Villalibre,es ESP,DL,Athletic Club,es La Liga,22.0,1997.0,35,1589.0,45.0,46.5,17.7,16,75.0,3.0,19,20.0,1,1.26,17.0,15.0,2.0,0.11,0.01,19.0,15.2,3.7,0.21,0.13
3291,Gonzalo Villar,es ESP,CC,Roma,it Serie A,22.0,1998.0,33,1859.0,56.0,54.4,20.7,21,79.0,8.0,12,17.0,3,1.55,37.0,29.0,8.0,0.39,0.27,35.1,24.8,10.3,0.5,-0.04
3292,Iván Villar,es ESP,PO,Celta Vigo,es La Liga,23.0,1997.0,21,1781.0,85.0,52.1,19.8,19,90.0,19.0,2,36.0,17,1.38,27.0,30.0,-3.0,-0.15,-0.21,23.4,30.6,-7.3,-0.37,-0.73
3293,Trey Vimalin,cg CGO,PO,Reims,fr Ligue 1,19.0,2001.0,0,,,,,0,,,0,,2,,,,,,,,,,,
3294,Rúben Vinagre,pt POR,"CC,DF",Wolves,eng Premier League,21.0,1999.0,2,173.0,87.0,5.1,1.9,1,90.0,1.0,1,83.0,1,0.0,1.0,7.0,-6.0,-3.12,-2.84,1.0,4.2,-3.2,-1.68,-1.41
3295,Carlos Vinícius,br BRA,DL,Tottenham,eng Premier League,25.0,1995.0,9,308.0,34.0,9.0,3.4,3,75.0,2.0,6,14.0,16,1.89,5.0,2.0,3.0,0.88,0.3,4.8,5.1,-0.3,-0.09,-0.21
3296,Nicolas Viola,it ITA,CC,Benevento,it Serie A,30.0,1989.0,17,1036.0,61.0,30.3,11.5,12,74.0,6.0,5,29.0,10,0.53,10.0,21.0,-11.0,-0.96,-0.05,10.7,19.8,-9.1,-0.79,-0.25
3297,João Virgínia,pt POR,PO,Everton,eng Premier League,20.0,1999.0,1,48.0,48.0,1.4,0.5,0,,0.0,1,48.0,16,0.0,0.0,0.0,0.0,0.0,0.03,0.8,0.4,0.5,0.89,1.02
3298,Rémy Vita,mg MAD,DF,Bayern Munich,de Bundesliga,19.0,2001.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
3299,Samuele Vitale,it ITA,PO,Sassuolo,it Serie A,17.0,2002.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
3300,Vitinha,pt POR,CC,Wolves,eng Premier League,20.0,2000.0,19,520.0,27.0,15.2,5.8,5,67.0,0.0,14,13.0,15,1.0,7.0,8.0,-1.0,-0.17,0.29,6.8,8.7,-1.9,-0.33,0.02
3301,Vitolo,es ESP,"CC,DL",Atlético Madrid,es La Liga,30.0,1989.0,10,298.0,30.0,8.7,3.3,3,60.0,0.0,7,17.0,25,2.45,10.0,3.0,7.0,2.11,1.11,4.6,3.9,0.7,0.22,-0.21
3302,Dušan Vlahović,rs SRB,DL,Fiorentina,it Serie A,20.0,2000.0,37,2923.0,79.0,85.5,32.5,34,84.0,20.0,3,25.0,1,1.05,41.0,52.0,-11.0,-0.34,-0.16,38.1,55.4,-17.3,-0.53,-0.67
3303,Michel Vlap,nl NED,"CC,DL",Arminia,de Bundesliga,23.0,1997.0,7,371.0,53.0,12.1,4.1,5,63.0,0.0,2,29.0,8,0.43,3.0,9.0,-6.0,-1.46,-0.79,4.2,7.8,-3.6,-0.87,-0.2
3304,Andreas Voglsammer,de GER,"DL,CC",Arminia,de Bundesliga,28.0,1992.0,18,1000.0,56.0,32.7,11.1,11,75.0,2.0,7,26.0,0,1.17,10.0,14.0,-4.0,-0.36,0.6,13.6,18.2,-4.6,-0.42,0.43
3305,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,28.0,1991.0,24,1841.0,77.0,60.2,20.5,20,86.0,18.0,4,29.0,3,1.0,27.0,37.0,-10.0,-0.49,-1.08,32.6,35.4,-2.8,-0.13,-0.25
3306,Mërgim Vojvoda,xk KVX,"DF,DL",Torino,it Serie A,25.0,1995.0,24,1359.0,57.0,39.7,15.1,17,75.0,7.0,7,11.0,9,1.08,20.0,28.0,-8.0,-0.53,-0.05,21.2,26.4,-5.2,-0.34,-0.05
3307,Dejan Vokič,si SVN,DF,Benevento,it Serie A,24.0,1996.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
3308,Jake Vokins,eng ENG,DF,Southampton,eng Premier League,20.0,2000.0,1,66.0,66.0,1.9,0.7,1,66.0,0.0,0,,7,0.0,1.0,2.0,-1.0,-1.36,-0.83,0.5,1.3,-0.8,-1.1,-0.8
3309,Kevin Volland,de GER,"DL,CC",Monaco,fr Ligue 1,28.0,1992.0,35,2769.0,79.0,81.0,30.8,34,81.0,13.0,1,13.0,0,2.03,64.0,32.0,32.0,1.04,0.76,53.6,26.3,27.3,0.89,-0.04
3310,Stefan de Vrij,nl NED,DF,Inter,it Serie A,28.0,1992.0,32,2734.0,85.0,79.9,30.4,30,90.0,30.0,2,17.0,5,2.28,64.0,27.0,37.0,1.22,-1.01,58.1,30.7,27.4,0.9,-0.01
3311,Giacomo Vrioni,al ALB,DL,Juventus,it Serie A,21.0,1998.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,5,1.0,0.0,0.0,0.0,0.0,-1.03,0.2,0.0,0.2,20.48,19.57
3312,Šime Vrsaljko,hr CRO,"DL,DF",Atlético Madrid,es La Liga,28.0,1992.0,9,519.0,58.0,15.2,5.8,6,69.0,3.0,3,34.0,18,2.56,13.0,6.0,7.0,1.21,0.13,7.6,6.1,1.6,0.27,-0.17
3313,Nikola Vukčević,me MNE,CC,Levante,es La Liga,28.0,1991.0,13,810.0,62.0,23.7,9.0,11,71.0,4.0,2,13.0,3,1.31,11.0,10.0,1.0,0.11,0.52,9.6,15.1,-5.5,-0.61,-0.36
3314,Miloš Vulić,rs SRB,CC,Crotone,it Serie A,23.0,1996.0,25,1305.0,52.0,38.2,14.5,13,74.0,4.0,12,29.0,10,0.48,15.0,30.0,-15.0,-1.03,0.33,12.8,27.8,-15.1,-1.04,-0.38
3315,Matěj Vydra,cz CZE,DL,Burnley,eng Premier League,28.0,1992.0,28,1371.0,49.0,40.1,15.2,15,78.0,5.0,13,16.0,5,0.75,18.0,24.0,-6.0,-0.39,0.31,18.2,21.4,-3.2,-0.21,0.32
3316,Paul Wade,fr FRA,DF,Nice,fr Ligue 1,20.0,2000.0,0,,,,,0,,,0,,1,,,,,,,,,,,
3317,Franklin Wadja,cm CMR,"CC,DL",Lorient,fr Ligue 1,25.0,1995.0,4,33.0,8.0,1.0,0.4,0,,0.0,4,8.0,14,1.25,2.0,0.0,2.0,5.45,5.99,1.3,0.7,0.6,1.52,1.65
3318,Elye Wahi,fr FRA,DL,Montpellier,fr Ligue 1,17.0,2003.0,18,555.0,31.0,16.2,6.2,3,66.0,0.0,15,24.0,5,1.33,13.0,8.0,5.0,0.81,1.03,11.2,14.1,-2.9,-0.48,-0.12
3319,Walace,br BRA,CC,Udinese,it Serie A,25.0,1995.0,30,2055.0,69.0,60.1,22.8,23,81.0,13.0,7,26.0,1,1.07,24.0,36.0,-12.0,-0.53,-0.26,24.6,36.6,-12.0,-0.52,-0.86
3320,Theo Walcott,eng ENG,"CC,DL",Southampton,eng Premier League,31.0,1989.0,21,1618.0,77.0,47.3,18.0,20,80.0,8.0,1,15.0,3,1.24,23.0,27.0,-4.0,-0.22,0.63,16.4,26.9,-10.5,-0.59,-0.52
3321,Theo Walcott,eng ENG,DL,Everton,eng Premier League,31.0,1989.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,13.0,1,3.0,0.0,1.0,-1.0,-6.92,-6.92,0.0,0.2,-0.2,-1.51,-1.39
3322,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,30.0,1990.0,24,1946.0,81.0,56.9,21.6,22,87.0,20.0,2,21.0,9,2.21,48.0,20.0,28.0,1.29,-0.11,32.9,20.6,12.4,0.57,-0.99
3323,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,23.0,1997.0,30,2645.0,88.0,77.3,29.4,30,88.0,26.0,0,,1,1.4,41.0,41.0,0.0,0.0,2.44,31.5,38.0,-6.5,-0.22,0.4
3324,Anthony Walongwa,,DF,Nantes,fr Ligue 1,26.0,1993.0,0,,,,,0,,,0,,2,,,,,,,,,,,
3325,Christian Walton,eng ENG,PO,Brighton,eng Premier League,24.0,1995.0,0,,,,,0,,,0,,8,,,,,,,,,,,
3326,Sebastian Walukiewicz,pl POL,DF,Cagliari,it Serie A,20.0,2000.0,19,1618.0,85.0,47.3,18.0,18,89.0,17.0,1,18.0,14,0.74,23.0,36.0,-13.0,-0.72,-0.57,21.4,36.2,-14.8,-0.83,-0.84
3327,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,22.0,1997.0,34,3060.0,90.0,89.5,34.0,34,90.0,34.0,0,,3,2.06,67.0,36.0,31.0,0.91,1.41,54.9,37.2,17.7,0.52,0.29
3328,Danny Ward,wls WAL,PO,Leicester City,eng Premier League,27.0,1993.0,0,,,,,0,,,0,,38,,,,,,,,,,,
3329,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,30.0,1989.0,26,2256.0,87.0,66.0,25.1,25,90.0,25.0,1,6.0,7,1.15,25.0,43.0,-18.0,-0.72,-0.18,20.9,40.7,-19.7,-0.79,-0.44
3330,James Ward-Prowse,eng ENG,CC,Southampton,eng Premier League,25.0,1994.0,38,3420.0,90.0,100.0,38.0,38,90.0,38.0,0,,0,1.13,47.0,68.0,-21.0,-0.55,,41.2,53.1,-11.8,-0.31,
3331,Daniel Wass,dk DEN,"CC,DF",Valencia,es La Liga,31.0,1989.0,35,2979.0,85.0,87.1,33.1,35,85.0,21.0,0,,2,1.2,43.0,46.0,-3.0,-0.09,-0.09,37.7,44.9,-7.2,-0.22,0.28
3332,Ollie Watkins,eng ENG,DL,Aston Villa,eng Premier League,24.0,1995.0,37,3328.0,90.0,97.3,37.0,37,90.0,36.0,0,,0,1.46,55.0,46.0,9.0,0.24,0.24,51.9,50.1,1.9,0.05,0.49
3333,Caleb Watts,au AUS,CC,Southampton,eng Premier League,18.0,2002.0,3,39.0,13.0,1.1,0.4,0,,0.0,3,13.0,6,0.0,0.0,0.0,0.0,0.0,0.56,0.6,0.6,0.0,0.02,0.34
3334,Timothy Weah,us USA,"DL,CC",Lille,fr Ligue 1,20.0,2000.0,28,878.0,31.0,25.7,9.8,7,69.0,0.0,21,19.0,6,2.25,14.0,7.0,7.0,0.72,-0.49,13.0,7.8,5.2,0.54,0.06
3335,Adam Webster,eng ENG,DF,Brighton,eng Premier League,25.0,1995.0,29,2594.0,89.0,75.8,28.8,29,89.0,28.0,0,,2,1.14,32.0,35.0,-3.0,-0.1,0.22,37.7,29.2,8.5,0.3,-0.47
3336,Wout Weghorst,nl NED,DL,Wolfsburg,de Bundesliga,27.0,1992.0,34,2941.0,87.0,96.1,32.7,33,89.0,24.0,1,14.0,0,1.79,58.0,35.0,23.0,0.7,-0.05,47.8,40.4,7.4,0.23,0.63
3337,Jensen Weir,sct SCO,CC,Brighton,eng Premier League,18.0,2002.0,0,,,,,0,,,0,,2,,,,,,,,,,,
3338,Mitchell Weiser,de GER,DF,Leverkusen,de Bundesliga,26.0,1994.0,5,226.0,45.0,7.4,2.5,2,79.0,1.0,3,23.0,14,2.4,7.0,3.0,4.0,1.59,1.28,3.9,1.5,2.4,0.95,0.8
3339,Shon Weissman,il ISR,DL,Valladolid,es La Liga,24.0,1996.0,32,2133.0,67.0,62.4,23.7,24,80.0,11.0,8,27.0,3,0.69,19.0,36.0,-17.0,-0.72,-0.3,23.9,33.8,-9.9,-0.42,-0.21
3340,Danny Welbeck,eng ENG,DL,Brighton,eng Premier League,29.0,1990.0,24,1545.0,64.0,45.2,17.2,17,81.0,7.0,7,24.0,2,1.04,18.0,18.0,0.0,0.0,0.29,25.0,15.4,9.7,0.56,0.28
3341,Reece Welch,eng ENG,DF,Everton,eng Premier League,16.0,2003.0,0,,,,,0,,,0,,2,,,,,,,,,,,
3342,Wendell,br BRA,DF,Leverkusen,de Bundesliga,27.0,1993.0,22,1457.0,66.0,47.6,16.2,15,86.0,13.0,7,25.0,11,1.41,23.0,21.0,2.0,0.12,-0.55,22.4,20.1,2.2,0.14,-0.14
3343,Oscar Wendt,se SWE,DF,M'Gladbach,de Bundesliga,34.0,1985.0,22,1254.0,57.0,41.0,13.9,15,75.0,4.0,7,18.0,12,1.68,22.0,23.0,-1.0,-0.07,-0.52,24.4,20.4,4.0,0.29,0.02
3344,Timo Werner,de GER,"DL,CC",Chelsea,eng Premier League,24.0,1996.0,35,2602.0,74.0,76.1,28.9,29,86.0,18.0,6,20.0,3,1.8,52.0,29.0,23.0,0.8,0.91,47.5,23.9,23.6,0.82,-0.12
3345,Ruwen Werthmüller,ch SUI,DL,Hertha BSC,de Bundesliga,19.0,2001.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
3346,Ashley Westwood,eng ENG,CC,Burnley,eng Premier League,30.0,1990.0,38,3410.0,90.0,99.7,37.9,38,90.0,37.0,0,,0,1.03,33.0,55.0,-22.0,-0.58,-0.58,39.3,54.6,-15.3,-0.4,0.13
3347,Ben White,eng ENG,"DF,CC",Brighton,eng Premier League,22.0,1997.0,36,3191.0,89.0,93.3,35.5,36,89.0,31.0,0,,1,1.14,39.0,44.0,-5.0,-0.14,0.25,45.9,33.1,12.8,0.36,-0.72
3348,Connor Wickham,eng ENG,"DL,CC",Crystal Palace,eng Premier League,27.0,1993.0,0,,,,,0,,,0,,3,,,,,,,,,,,
3349,David Wieser,it ITA,CC,Inter,it Serie A,18.0,2002.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
3350,Georginio Wijnaldum,nl NED,CC,Liverpool,eng Premier League,29.0,1990.0,38,2941.0,77.0,86.0,32.7,34,85.0,24.0,4,11.0,0,1.82,58.0,39.0,19.0,0.58,-0.73,57.9,38.6,19.3,0.59,-0.4
3351,Jetro Willems,nl NED,"DF,CC",Eint Frankfurt,de Bundesliga,26.0,1994.0,0,,,,,0,,0.0,0,,13,,,,,,,,,,,
3352,William,br BRA,"CC,DL",Wolfsburg,de Bundesliga,25.0,1995.0,2,2.0,1.0,0.1,0.0,0,,0.0,2,1.0,3,2.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.0,0.0,0.0,-0.2
3353,William,br BRA,"DF,DL",Schalke 04,de Bundesliga,25.0,1995.0,8,474.0,59.0,15.5,5.3,7,65.0,3.0,1,21.0,2,0.38,1.0,15.0,-14.0,-2.66,-1.02,1.4,9.5,-8.1,-1.53,-0.4
3354,Brandon Williams,eng ENG,DF,Manchester Utd,eng Premier League,19.0,2000.0,4,188.0,47.0,5.5,2.1,2,90.0,2.0,2,4.0,16,2.25,4.0,3.0,1.0,0.48,-0.3,2.5,1.9,0.7,0.32,-0.18
3355,Iñaki Williams,gh GHA,DL,Athletic Club,es La Liga,26.0,1994.0,38,2387.0,63.0,69.8,26.5,27,80.0,9.0,11,22.0,0,1.21,37.0,31.0,6.0,0.23,0.4,30.7,27.0,3.7,0.14,-0.01
3356,Neco Williams,wls WAL,DF,Liverpool,eng Premier League,19.0,2001.0,6,249.0,42.0,7.3,2.8,3,62.0,0.0,3,21.0,25,1.83,5.0,1.0,4.0,1.45,0.82,4.6,4.1,0.6,0.21,-0.47
3357,Nico Williams,es ESP,CC,Athletic Club,es La Liga,18.0,2002.0,2,57.0,29.0,1.7,0.6,0,,0.0,2,29.0,3,2.0,2.0,2.0,0.0,0.0,-0.11,1.3,0.8,0.5,0.71,0.58
3358,Rhys Williams,eng ENG,DF,Liverpool,eng Premier League,19.0,2001.0,9,661.0,73.0,19.3,7.3,7,89.0,6.0,2,19.0,16,2.44,14.0,6.0,8.0,1.09,0.5,13.0,8.3,4.7,0.64,-0.01
3359,Willian,br BRA,DL,Arsenal,eng Premier League,31.0,1988.0,25,1406.0,56.0,41.1,15.6,16,76.0,6.0,9,21.0,8,1.68,22.0,17.0,5.0,0.32,-0.17,22.3,17.1,5.2,0.33,0.17
3360,Joe Willock,eng ENG,CC,Arsenal,eng Premier League,20.0,1999.0,7,238.0,34.0,7.0,2.6,2,73.0,1.0,5,18.0,10,1.57,1.0,3.0,-2.0,-0.76,-1.27,2.7,6.0,-3.3,-1.25,-1.59
3361,Joe Willock,eng ENG,CC,Newcastle Utd,eng Premier League,20.0,1999.0,14,978.0,70.0,28.6,10.9,11,84.0,7.0,3,16.0,1,1.43,19.0,15.0,4.0,0.37,1.11,15.0,15.4,-0.4,-0.04,0.5
3362,Callum Wilson,eng ENG,DL,Newcastle Utd,eng Premier League,28.0,1992.0,26,2084.0,80.0,60.9,23.2,23,87.0,19.0,3,31.0,1,1.35,31.0,37.0,-6.0,-0.26,0.41,26.2,33.6,-7.4,-0.32,0.19
3363,Marten Winkler,de GER,DL,Hertha BSC,de Bundesliga,17.0,2002.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-2.72,-2.56
3364,Harry Winks,eng ENG,CC,Tottenham,eng Premier League,24.0,1996.0,15,861.0,57.0,25.2,9.6,9,79.0,4.0,6,25.0,15,1.67,22.0,16.0,6.0,0.63,0.03,17.7,11.4,6.3,0.66,0.74
3365,Florian Wirtz,de GER,CC,Leverkusen,de Bundesliga,17.0,2003.0,29,2224.0,77.0,72.7,24.7,25,84.0,16.0,4,33.0,0,1.45,41.0,30.0,11.0,0.45,0.12,35.7,29.9,5.9,0.24,0.1
3366,Yoane Wissa,cd COD,"CC,DL",Lorient,fr Ligue 1,23.0,1996.0,38,2674.0,70.0,78.2,29.7,30,81.0,12.0,8,30.0,0,1.11,41.0,49.0,-8.0,-0.27,0.94,38.1,39.0,-0.9,-0.03,0.34
