RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
2485,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,11.1,589.0,572.0,14.0,12.0,0.0,5.0,0,2.0,0.0,0.0,0.0,0.0,483.0,3.0,9.0
2486,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,20.2,1423.0,1370.0,52.0,21.0,0.0,16.0,10,31.0,0.0,0.0,0.0,0.0,1244.0,1.0,7.0
2487,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,23.6,1227.0,1079.0,145.0,12.0,2.0,13.0,103,133.0,0.0,0.0,0.0,0.0,957.0,3.0,33.0
2488,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,28,1992,14.0,376.0,295.0,80.0,23.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,315.0,1.0,0.0
2489,Mattia Sprocati,it ITA,"CC,DL",Parma,it Serie A,27,1993,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2490,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32.0,1377.0,1258.0,116.0,66.0,0.0,15.0,16,50.0,0.0,0.0,0.0,0.0,1068.0,3.0,20.0
2491,Benjamin Stambouli,fr FRA,"DF,CC",Schalke 04,de Bundesliga,29,1990,21.7,1075.0,993.0,72.0,36.0,1.0,11.0,10,36.0,0.0,0.0,0.0,0.0,780.0,10.0,15.0
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1.0,63.0,57.0,6.0,2.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0
2493,Niklas Stark,de GER,"DF,CC",Hertha BSC,de Bundesliga,25,1995,31.0,1568.0,1517.0,49.0,40.0,0.0,13.0,6,9.0,0.0,0.0,0.0,0.0,1295.0,2.0,14.0
2494,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,28,1991,17.4,647.0,601.0,42.0,8.0,2.0,2.0,47,19.0,4.0,1.0,3.0,0.0,458.0,4.0,22.0
2495,Zack Steffen,us USA,PO,Manchester City,eng Premier League,25,1995,1.0,30.0,22.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2496,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,14.2,1131.0,957.0,170.0,35.0,1.0,21.0,7,135.0,0.0,0.0,0.0,0.0,954.0,4.0,8.0
2497,Dale Stephens,eng ENG,CC,Burnley,eng Premier League,31,1989,2.9,120.0,119.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,1.0
2498,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,17.1,1067.0,1008.0,57.0,21.0,0.0,9.0,2,36.0,0.0,0.0,0.0,0.0,860.0,2.0,11.0
2499,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,25,1994,28.2,1141.0,1120.0,19.0,8.0,0.0,2.0,20,6.0,0.0,0.0,0.0,0.0,966.0,2.0,37.0
2500,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30.0,1459.0,1238.0,206.0,11.0,0.0,9.0,64,195.0,0.0,0.0,0.0,0.0,1108.0,15.0,31.0
2501,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,31,1988,21.8,1052.0,990.0,55.0,14.0,7.0,2.0,40,2.0,24.0,5.0,14.0,0.0,846.0,7.0,17.0
2502,Kevin Stöger,at AUT,"CC,DL",Mainz 05,de Bundesliga,26,1993,6.0,397.0,331.0,63.0,30.0,1.0,4.0,44,14.0,19.0,11.0,6.0,0.0,274.0,3.0,4.0
2503,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,21.5,1737.0,1717.0,20.0,11.0,0.0,10.0,1,9.0,0.0,0.0,0.0,0.0,1620.0,0.0,9.0
2504,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,25,1995,9.0,344.0,279.0,65.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0
2505,Tobias Strobl,de GER,CC,Augsburg,de Bundesliga,30,1990,20.5,809.0,794.0,12.0,10.0,0.0,8.0,7,0.0,0.0,0.0,0.0,0.0,656.0,3.0,18.0
2506,Kevin Strootman,nl NED,CC,Genoa,it Serie A,30,1990,14.6,849.0,781.0,61.0,32.0,2.0,2.0,39,11.0,18.0,5.0,7.0,0.0,683.0,7.0,13.0
2507,Kevin Strootman,nl NED,"CC,DL",Marseille,fr Ligue 1,30,1990,2.6,187.0,181.0,6.0,4.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,155.0,0.0,2.0
2508,Pascal Struijk,nl NED,"DF,CC",Leeds United,eng Premier League,20,1999,23.1,1301.0,1271.0,29.0,26.0,0.0,13.0,1,3.0,0.0,0.0,0.0,0.0,1118.0,1.0,7.0
2509,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,29.3,1314.0,1120.0,191.0,10.0,1.0,3.0,60,180.0,1.0,0.0,1.0,0.0,1022.0,3.0,26.0
2510,Stefano Sturaro,it ITA,CC,Hellas Verona,it Serie A,27,1993,4.7,183.0,171.0,12.0,7.0,0.0,5.0,5,5.0,0.0,0.0,0.0,0.0,137.0,0.0,5.0
2511,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,27,1993,4.9,236.0,203.0,33.0,13.0,0.0,3.0,22,2.0,14.0,5.0,7.0,0.0,165.0,0.0,7.0
2512,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,27.0,1343.0,938.0,395.0,80.0,1.0,33.0,91,309.0,6.0,0.0,4.0,0.0,863.0,10.0,32.0
2513,Denis Suárez,es ESP,CC,Celta Vigo,es La Liga,26,1994,31.7,2037.0,1825.0,207.0,83.0,7.0,22.0,119,11.0,70.0,23.0,40.0,1.0,1650.0,5.0,39.0
2514,Luis Suárez,uy URU,DL,Atlético Madrid,es La Liga,33,1987,27.9,588.0,559.0,26.0,1.0,5.0,13.0,8,2.0,0.0,0.0,0.0,0.0,418.0,3.0,13.0
2515,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,3.4,145.0,136.0,9.0,8.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0
2516,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,16.7,1331.0,1245.0,85.0,19.0,0.0,13.0,8,65.0,1.0,0.0,0.0,0.0,1203.0,1.0,5.0
2517,Suso,es ESP,DL,Sevilla,es La Liga,26,1993,24.6,1209.0,1140.0,64.0,22.0,5.0,39.0,101,11.0,27.0,12.0,1.0,0.0,977.0,5.0,31.0
2518,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,2.6,165.0,154.0,11.0,4.0,0.0,0.0,3,7.0,0.0,0.0,0.0,0.0,128.0,0.0,8.0
2519,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,21,1999,20.6,653.0,633.0,16.0,8.0,6.0,7.0,6,0.0,0.0,0.0,0.0,0.0,512.0,4.0,21.0
2520,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,0.1,5.0,2.0,3.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2521,Issiaga Sylla,gn GUI,"DF,CC",Lens,fr Ligue 1,26,1994,12.4,681.0,541.0,139.0,10.0,1.0,1.0,47,125.0,4.0,0.0,0.0,0.0,518.0,1.0,26.0
2522,Eddy Sylvestre,fr FRA,"DL,CC",Nice,fr Ligue 1,20,1999,1.1,38.0,35.0,3.0,1.0,0.0,0.0,3,1.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0
2523,Ádám Szalai,hu HUN,DL,Mainz 05,de Bundesliga,32,1987,8.1,208.0,203.0,4.0,0.0,2.0,2.0,6,0.0,0.0,0.0,0.0,0.0,113.0,1.0,10.0
2524,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,30,1990,29.7,1016.0,800.0,215.0,36.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,919.0,1.0,3.0
2525,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,1.1,53.0,49.0,4.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2526,Alexander Sørloth,no NOR,DL,RB Leipzig,de Bundesliga,24,1995,16.0,466.0,443.0,20.0,0.0,1.0,0.0,18,2.0,0.0,0.0,0.0,0.0,330.0,3.0,15.0
2527,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,9.4,368.0,324.0,42.0,30.0,0.0,6.0,0,12.0,0.0,0.0,0.0,0.0,269.0,2.0,3.0
2528,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,24.7,1991.0,1922.0,66.0,34.0,0.0,10.0,5,32.0,0.0,0.0,0.0,0.0,1778.0,3.0,7.0
2529,Waniss Taibi,fr FRA,CC,Angers,fr Ligue 1,18,2002,0.4,29.0,29.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2530,Flavien Tait,fr FRA,"CC,DL",Rennes,fr Ligue 1,27,1993,15.2,813.0,783.0,27.0,9.0,2.0,9.0,28,8.0,10.0,5.0,4.0,0.0,673.0,3.0,13.0
2531,Adrien Tameze,cm CMR,CC,Hellas Verona,it Serie A,26,1994,25.6,1014.0,971.0,35.0,28.0,1.0,6.0,15,5.0,0.0,0.0,0.0,0.0,802.0,8.0,12.0
2532,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,5.4,239.0,201.0,38.0,2.0,1.0,2.0,4,36.0,0.0,0.0,0.0,0.0,195.0,0.0,6.0
2533,Renato Tapia,pe PER,CC,Celta Vigo,es La Liga,25,1995,30.0,1598.0,1543.0,51.0,48.0,0.0,34.0,4,3.0,0.0,0.0,0.0,0.0,1292.0,4.0,20.0
2534,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,29.5,2816.0,2729.0,85.0,59.0,1.0,25.0,4,7.0,0.0,0.0,0.0,0.0,2523.0,2.0,19.0
2535,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,37.8,2189.0,1755.0,422.0,61.0,1.0,13.0,146,347.0,14.0,10.0,2.0,0.0,1647.0,12.0,44.0
2536,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36.0,1279.0,1229.0,41.0,36.0,0.0,25.0,6,5.0,0.0,0.0,0.0,0.0,889.0,9.0,8.0
2537,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,34,1986,1.0,26.0,22.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2538,Percy Tau,za RSA,DL,Brighton,eng Premier League,26,1994,1.1,33.0,31.0,2.0,0.0,1.0,0.0,2,0.0,1.0,0.0,1.0,0.0,24.0,0.0,1.0
2539,Niklas Tauer,de GER,"CC,DF",Mainz 05,de Bundesliga,19,2001,0.8,25.0,20.0,5.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2540,Heriberto Tavares,pt POR,"DL,CC",Brest,fr Ligue 1,23,1997,0.5,14.0,12.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
2541,Sidnei Tavares,pt POR,CC,Leicester City,eng Premier League,18,2001,0.9,26.0,25.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2542,Tomás Tavares,pt POR,"CC,DF",Alavés,es La Liga,19,2001,0.7,21.0,20.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
2543,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,27.0,1342.0,1079.0,260.0,16.0,0.0,6.0,105,244.0,0.0,0.0,0.0,0.0,922.0,3.0,28.0
2544,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,0.2,10.0,9.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2545,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,Warren Tchimbembé,cg CGO,"CC,DL",Metz,fr Ligue 1,22,1998,5.5,257.0,254.0,3.0,2.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,210.0,0.0,2.0
2547,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,20,2000,34.0,1860.0,1818.0,39.0,36.0,4.0,29.0,29,2.0,1.0,0.0,1.0,0.0,1516.0,3.0,30.0
2548,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,1.2,99.0,78.0,21.0,1.0,0.0,0.0,13,20.0,0.0,0.0,0.0,0.0,76.0,0.0,3.0
2549,Nathan Tella,eng ENG,"DL,CC",Southampton,eng Premier League,21,1999,8.3,142.0,141.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,99.0,0.0,10.0
2550,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,7.7,584.0,477.0,106.0,8.0,1.0,2.0,55,70.0,28.0,5.0,18.0,1.0,467.0,1.0,5.0
2551,Andrés Tello,co COL,"DF,CC",Benevento,it Serie A,23,1996,4.6,191.0,172.0,17.0,2.0,0.0,2.0,10,13.0,2.0,0.0,1.0,0.0,133.0,2.0,5.0
2552,Cristian Tello,es ESP,"DL,CC",Betis,es La Liga,28,1991,14.3,504.0,486.0,16.0,5.0,2.0,3.0,29,4.0,7.0,5.0,1.0,0.0,388.0,2.0,15.0
2553,Lino Tempelmann,de GER,CC,Freiburg,de Bundesliga,21,1999,3.0,151.0,142.0,8.0,0.0,0.0,0.0,3,7.0,0.0,0.0,0.0,0.0,120.0,1.0,4.0
2554,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,3.9,205.0,174.0,28.0,1.0,1.0,0.0,16,27.0,0.0,0.0,0.0,0.0,148.0,3.0,4.0
2555,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,28,1992,31.0,1043.0,845.0,197.0,36.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,925.0,1.0,0.0
2556,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,30,1990,3.0,88.0,40.0,48.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2557,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,23,1997,27.1,796.0,765.0,30.0,1.0,1.0,4.0,17,0.0,1.0,0.0,0.0,0.0,626.0,1.0,21.0
2558,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,20.8,1348.0,1247.0,86.0,83.0,0.0,32.0,4,3.0,0.0,0.0,0.0,0.0,1125.0,15.0,9.0
2559,Kenny Tete,nl NED,"DF,CC",Fulham,eng Premier League,24,1995,16.5,879.0,758.0,119.0,4.0,0.0,3.0,72,115.0,0.0,0.0,0.0,0.0,636.0,2.0,42.0
2560,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,0.2,20.0,18.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2561,Cedric Teuchert,de GER,"DL,CC",Union Berlin,de Bundesliga,23,1997,8.4,188.0,178.0,9.0,1.0,0.0,2.0,7,2.0,2.0,1.0,0.0,1.0,128.0,1.0,6.0
2562,Florian Thauvin,fr FRA,"DL,CC",Marseille,fr Ligue 1,27,1993,30.4,1406.0,1255.0,145.0,54.0,5.0,25.0,204,16.0,68.0,37.0,22.0,1.0,987.0,6.0,44.0
2563,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,16.1,764.0,713.0,49.0,20.0,0.0,5.0,2,29.0,0.0,0.0,0.0,0.0,613.0,2.0,10.0
2564,Jan Thielmann,de GER,"DL,CC",Köln,de Bundesliga,18,2002,11.4,354.0,339.0,13.0,0.0,0.0,1.0,43,6.0,0.0,0.0,0.0,0.0,214.0,2.0,22.0
2565,Sada Thioub,sn SEN,"DL,CC",Angers,fr Ligue 1,25,1995,14.0,608.0,594.0,12.0,2.0,1.0,4.0,25,7.0,1.0,0.0,0.0,0.0,497.0,2.0,24.0
2566,William Thomas Fish,eng ENG,DL,Manchester Utd,eng Premier League,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,10.8,498.0,415.0,81.0,7.0,0.0,2.0,17,74.0,0.0,0.0,0.0,0.0,358.0,2.0,18.0
2568,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,33.6,1678.0,1612.0,65.0,62.0,1.0,20.0,0,3.0,0.0,0.0,0.0,0.0,1420.0,1.0,6.0
2569,Adrien Thomasson,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,26,1993,29.2,1132.0,1078.0,51.0,8.0,0.0,10.0,38,11.0,3.0,0.0,0.0,0.0,861.0,3.0,39.0
2570,Erik Thommy,de GER,"CC,DF",Stuttgart,de Bundesliga,25,1994,3.5,136.0,126.0,9.0,3.0,0.0,0.0,14,2.0,4.0,2.0,2.0,0.0,98.0,1.0,6.0
2571,Morten Thorsby,no NOR,CC,Sampdoria,it Serie A,24,1996,29.4,986.0,960.0,23.0,9.0,0.0,3.0,4,14.0,0.0,0.0,0.0,0.0,737.0,3.0,19.0
2572,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,19,2001,16.6,965.0,940.0,23.0,23.0,2.0,4.0,2,0.0,0.0,0.0,0.0,0.0,846.0,2.0,4.0
2573,Marcus Thuram,fr FRA,"DL,CC",M'Gladbach,de Bundesliga,22,1997,19.2,577.0,565.0,11.0,0.0,1.0,3.0,23,1.0,0.0,0.0,0.0,0.0,398.0,1.0,18.0
2574,Cheikh Tidiane Sabaly,sn SEN,DL,Metz,fr Ligue 1,21,1999,0.1,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
2575,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,23,1997,37.3,2642.0,2445.0,188.0,76.0,11.0,14.0,138,13.0,99.0,38.0,31.0,2.0,2061.0,9.0,40.0
2576,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,25.5,1523.0,1279.0,240.0,26.0,0.0,8.0,125,214.0,0.0,0.0,0.0,0.0,1130.0,4.0,31.0
2577,Steffen Tigges,de GER,"DL,DF",Dortmund,de Bundesliga,22,1998,0.6,18.0,16.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
2578,Guus Til,nl NED,DL,Freiburg,de Bundesliga,22,1997,1.4,35.0,34.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0
2579,David Timor,es ESP,"CC,DF",Getafe,es La Liga,30,1989,15.5,633.0,559.0,72.0,54.0,0.0,46.0,33,4.0,12.0,6.0,4.0,0.0,393.0,2.0,4.0
2580,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.8,1128.0,1086.0,42.0,40.0,0.0,16.0,2,2.0,0.0,0.0,0.0,0.0,990.0,0.0,2.0
2581,Karl Toko Ekambi,cm CMR,DL,Lyon,fr Ligue 1,27,1992,31.2,975.0,956.0,17.0,2.0,5.0,4.0,53,15.0,0.0,0.0,0.0,0.0,751.0,2.0,35.0
2582,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,25,1994,8.7,558.0,533.0,22.0,12.0,0.0,10.0,12,3.0,6.0,3.0,3.0,0.0,480.0,3.0,11.0
2583,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,16.6,896.0,772.0,123.0,20.0,0.0,5.0,30,103.0,0.0,0.0,0.0,0.0,791.0,1.0,14.0
2584,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,28.2,1698.0,1606.0,88.0,37.0,1.0,15.0,30,51.0,0.0,0.0,0.0,0.0,1394.0,4.0,36.0
2585,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,30.2,1677.0,1481.0,191.0,47.0,0.0,6.0,23,139.0,0.0,0.0,0.0,0.0,1366.0,5.0,24.0
2586,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,6.1,182.0,174.0,8.0,8.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1.0
2587,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,22,1997,0.5,29.0,28.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2588,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,22,1997,16.3,918.0,872.0,42.0,23.0,0.0,5.0,1,2.0,0.0,0.0,0.0,0.0,810.0,4.0,7.0
2589,Sandro Tonali,it ITA,CC,Milan,it Serie A,20,2000,14.8,772.0,734.0,34.0,19.0,0.0,5.0,26,3.0,12.0,7.0,4.0,0.0,630.0,4.0,15.0
2590,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,30,1990,19.8,913.0,839.0,72.0,66.0,0.0,16.0,0,6.0,0.0,0.0,0.0,0.0,742.0,2.0,4.0
2591,Toño,es ESP,"DF,DL",Levante,es La Liga,30,1989,8.1,406.0,337.0,67.0,9.0,0.0,3.0,22,58.0,0.0,0.0,0.0,0.0,324.0,2.0,12.0
2592,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,31,1989,21.6,1078.0,997.0,76.0,74.0,0.0,4.0,0,2.0,0.0,0.0,0.0,0.0,881.0,5.0,10.0
2593,Tyron Tormin,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,19,2001,0.2,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
2594,Ernesto Torregrossa,ve VEN,DL,Sampdoria,it Serie A,28,1992,1.9,43.0,40.0,3.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0
2595,Lucas Torreira,uy URU,CC,Atlético Madrid,es La Liga,24,1996,5.8,312.0,309.0,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,3.0
2596,Ferrán Torres,es ESP,"DL,CC",Manchester City,eng Premier League,20,2000,14.5,445.0,421.0,23.0,3.0,1.0,1.0,33,5.0,11.0,7.0,4.0,0.0,353.0,1.0,9.0
2597,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,25,1994,15.6,1026.0,967.0,52.0,7.0,3.0,57.0,38,15.0,24.0,6.0,4.0,0.0,860.0,7.0,9.0
2598,Pau Torres,es ESP,DF,Villarreal,es La Liga,23,1997,33.0,2069.0,1998.0,67.0,62.0,1.0,43.0,2,5.0,0.0,0.0,0.0,0.0,1812.0,4.0,12.0
2599,Roberto Torres,es ESP,"CC,DL",Osasuna,es La Liga,31,1989,21.0,781.0,686.0,90.0,49.0,0.0,23.0,101,10.0,31.0,12.0,15.0,0.0,519.0,5.0,21.0
2600,Lucas Torró,es ESP,CC,Osasuna,es La Liga,26,1994,17.2,669.0,663.0,6.0,6.0,0.0,9.0,2,0.0,0.0,0.0,0.0,0.0,504.0,0.0,6.0
2601,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,22,1997,10.8,653.0,624.0,26.0,4.0,0.0,4.0,3,22.0,0.0,0.0,0.0,0.0,559.0,3.0,9.0
2602,Cenk Tosun,tr TUR,DL,Everton,eng Premier League,29,1991,0.5,15.0,13.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
2603,Abdoulaye Touré,fr FRA,CC,Nantes,fr Ligue 1,26,1994,18.7,946.0,941.0,5.0,5.0,3.0,6.0,9,0.0,0.0,0.0,0.0,0.0,799.0,0.0,7.0
2604,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,24,1996,7.8,341.0,309.0,31.0,0.0,0.0,1.0,45,31.0,0.0,0.0,0.0,0.0,222.0,1.0,13.0
2605,Lucas Tousart,fr FRA,CC,Hertha BSC,de Bundesliga,23,1997,23.2,861.0,835.0,21.0,18.0,2.0,18.0,12,3.0,0.0,0.0,0.0,0.0,655.0,5.0,16.0
2606,Andros Townsend,eng ENG,"CC,DL",Crystal Palace,eng Premier League,29,1991,25.1,871.0,761.0,103.0,36.0,2.0,3.0,155,6.0,56.0,29.0,5.0,12.0,578.0,7.0,36.0
2607,Conor Townsend,eng ENG,DF,West Brom,eng Premier League,27,1993,24.8,1196.0,964.0,227.0,15.0,0.0,4.0,62,211.0,1.0,0.0,0.0,0.0,883.0,5.0,22.0
2608,Mattéo Tramoni,fr FRA,"CC,DL",Cagliari,it Serie A,20,2000,0.8,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0
2609,Adama Traoré,es ESP,"DL,CC",Wolves,eng Premier League,24,1996,29.4,873.0,848.0,23.0,1.0,1.0,2.0,150,21.0,0.0,0.0,0.0,0.0,572.0,2.0,47.0
2610,Amadou Traore,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,3.4,95.0,88.0,6.0,0.0,0.0,0.0,15,5.0,1.0,0.0,0.0,0.0,66.0,1.0,4.0
2611,Bertrand Traoré,bf BFA,DL,Aston Villa,eng Premier League,24,1995,25.7,808.0,721.0,84.0,39.0,2.0,10.0,102,3.0,42.0,22.0,11.0,1.0,569.0,3.0,16.0
2612,Boubacar Traoré,ml MLI,CC,Metz,fr Ligue 1,18,2001,0.6,45.0,45.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2613,Chaka Traorè,ci CIV,"DL,DF",Parma,it Serie A,15,2004,0.2,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2614,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,28,1992,18.9,959.0,749.0,209.0,19.0,0.0,1.0,34,190.0,0.0,0.0,0.0,0.0,660.0,1.0,18.0
2615,Cheick Traoré,ml MLI,DF,Lens,fr Ligue 1,25,1995,0.4,26.0,15.0,11.0,0.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2616,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,28,1992,33.3,2452.0,2068.0,380.0,40.0,0.0,12.0,133,339.0,1.0,0.0,0.0,0.0,2016.0,4.0,35.0
2617,Ibrahima Traoré,gn GUI,"DL,DF",M'Gladbach,de Bundesliga,32,1988,1.1,46.0,41.0,5.0,1.0,0.0,0.0,8,3.0,1.0,1.0,0.0,0.0,31.0,0.0,2.0
2618,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,33,1986,33.3,1745.0,1677.0,63.0,60.0,1.0,12.0,4,3.0,0.0,0.0,0.0,0.0,1461.0,5.0,16.0
2619,Kevin Trapp,de GER,PO,Eint Frankfurt,de Bundesliga,30,1990,33.0,1359.0,1012.0,341.0,76.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,953.0,6.0,0.0
