RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,ACT2017-2018,SCA902017-2018,PassLive2017-2018,PassDead2017-2018,HASTA2017-2018,Dis2017-2018,FR2017-2018,Def2017-2018,ACG2017-2018,GCA902017-2018,PassLive.12017-2018,PassDead.12017-2018,HASTA.12017-2018,Dis.12017-2018,FR.12017-2018,Def.12017-2018
125,Aythami Artiles,es ESP,DF,Las Palmas,es La Liga,31.0,1986.0,2.0,2.0,0.98,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0
126,Kwadwo Asamoah,gh GHA,DF,Juventus,it Serie A,28.0,1988.0,17.4,38.0,2.18,32.0,1.0,2.0,1.0,2.0,0.0,4.0,0.23,3.0,0.0,1.0,0.0,0.0,0.0
127,Takuma Asano,jp JPN,"DL,CC",Stuttgart,de Bundesliga,22.0,1994.0,8.0,21.0,2.61,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
128,Santiago Ascacíbar,ar ARG,CC,Stuttgart,de Bundesliga,20.0,1997.0,26.5,32.0,1.21,21.0,0.0,1.0,2.0,5.0,3.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,28.0,1989.0,23.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
130,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,21.0,1996.0,20.5,107.0,5.22,87.0,10.0,4.0,3.0,2.0,1.0,11.0,0.54,11.0,0.0,0.0,0.0,0.0,0.0
131,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,29.0,1987.0,32.6,136.0,4.17,100.0,7.0,14.0,4.0,9.0,2.0,19.0,0.58,12.0,0.0,6.0,1.0,0.0,0.0
132,Benoît Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33.0,1984.0,11.7,14.0,1.2,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Simon Asta,de GER,CC,Augsburg,de Bundesliga,16.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Davide Astori,it ITA,DF,Fiorentina,it Serie A,30.0,1987.0,25.0,30.0,1.2,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
135,Christian Atsu,gh GHA,"DL,CC",Newcastle Utd,eng Premier League,25.0,1992.0,19.8,54.0,2.72,38.0,1.0,8.0,1.0,5.0,1.0,6.0,0.3,3.0,0.0,1.0,1.0,1.0,0.0
273,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,28.0,1989.0,27.4,67.0,4.9,47.0,0.0,7.0,10.0,2.0,1.0,18.0,1.32,9.0,0.0,3.0,4.0,2.0,0.0
138,Jean-Kévin Augustin,fr FRA,DL,RB Leipzig,de Bundesliga,20.0,1997.0,14.1,39.0,2.77,22.0,0.0,7.0,5.0,5.0,0.0,9.0,0.64,7.0,0.0,0.0,1.0,1.0,0.0
139,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,23.0,1994.0,28.1,64.0,2.27,46.0,11.0,0.0,6.0,1.0,0.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0
140,Yann Aurel Bisseck,de GER,"DF,CC",Köln,de Bundesliga,16.0,2000.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,24.0,1992.0,15.9,38.0,2.39,29.0,1.0,2.0,5.0,1.0,0.0,4.0,0.25,1.0,0.0,1.0,1.0,1.0,0.0
142,Charlie Austin,eng ENG,DL,Southampton,eng Premier League,28.0,1989.0,11.5,23.0,1.99,15.0,0.0,2.0,5.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0
143,Danilo Avelar,br BRA,DF,Amiens,fr Ligue 1,28.0,1989.0,19.2,33.0,1.72,27.0,3.0,0.0,0.0,2.0,1.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0
144,Felipe Avenatti,uy URU,DL,Bologna,it Serie A,24.0,1993.0,5.2,7.0,1.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Durel Avounou,cg CGO,"DF,CC",Caen,fr Ligue 1,19.0,1997.0,7.2,5.0,0.69,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Chidozie Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20.0,1997.0,16.8,13.0,0.77,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
295,André Ayew,gh GHA,"CC,DL",West Ham,eng Premier League,27.0,1989.0,20.5,33.0,3.2,23.0,1.0,4.0,2.0,3.0,0.0,8.0,0.78,5.0,0.0,1.0,1.0,1.0,0.0
149,Jordan Ayew,gh GHA,"DL,CC",Swansea City,eng Premier League,25.0,1991.0,31.7,83.0,2.62,38.0,1.0,15.0,12.0,12.0,5.0,4.0,0.13,1.0,0.0,1.0,2.0,0.0,0.0
150,Karim Azamoum,fr FRA,CC,Troyes,fr Ligue 1,27.0,1990.0,25.0,44.0,1.76,36.0,5.0,0.0,3.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27.0,1989.0,37.0,61.0,1.65,58.0,0.0,1.0,1.0,0.0,1.0,8.0,0.22,8.0,0.0,0.0,0.0,0.0,0.0
152,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,31.0,1986.0,12.9,21.0,1.63,18.0,1.0,1.0,0.0,0.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
307,Khouma Babacar,sn SEN,DL,Fiorentina,it Serie A,24.0,1993.0,13.3,28.0,4.41,19.0,0.0,2.0,2.0,5.0,0.0,3.0,0.44,2.0,0.0,0.0,0.0,1.0,0.0
155,Carlos Bacca,co COL,DL,Villarreal,es La Liga,30.0,1986.0,27.7,75.0,2.7,51.0,0.0,18.0,5.0,1.0,0.0,14.0,0.5,8.0,0.0,6.0,0.0,0.0,0.0
156,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,28.0,1989.0,26.1,97.0,3.71,85.0,0.0,4.0,4.0,2.0,2.0,4.0,0.15,2.0,0.0,0.0,2.0,0.0,0.0
157,Holger Badstuber,de GER,"DF,CC",Stuttgart,de Bundesliga,28.0,1989.0,24.1,9.0,0.37,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Dylan Bahamboula,cg CGO,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,0.3,2.0,5.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Farès Bahlouli,fr FRA,"CC,DL",Lille,fr Ligue 1,22.0,1995.0,3.4,18.0,5.29,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Stéphane Bahoken,cm CMR,DL,Strasbourg,fr Ligue 1,25.0,1992.0,18.5,32.0,1.73,21.0,0.0,2.0,7.0,2.0,0.0,2.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0
161,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,33.0,1984.0,28.2,73.0,2.59,57.0,3.0,0.0,6.0,5.0,2.0,7.0,0.25,5.0,1.0,0.0,1.0,0.0,0.0
162,Leon Bailey,jm JAM,"DL,DF",Leverkusen,de Bundesliga,19.0,1997.0,24.6,128.0,5.2,66.0,26.0,20.0,7.0,5.0,4.0,15.0,0.61,7.0,2.0,5.0,0.0,0.0,1.0
163,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23.0,1994.0,11.1,4.0,0.36,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32.0,1984.0,21.2,46.0,2.17,35.0,9.0,1.0,0.0,1.0,0.0,4.0,0.19,2.0,1.0,1.0,0.0,0.0,0.0
165,Riad Bajić,ba BIH,"DL,CC",Udinese,it Serie A,23.0,1994.0,0.9,4.0,4.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Marvin Bakalorz,de GER,CC,Hannover 96,de Bundesliga,27.0,1989.0,22.8,43.0,1.88,28.0,0.0,4.0,3.0,8.0,0.0,5.0,0.22,3.0,0.0,1.0,1.0,0.0,0.0
167,Cédric Bakambu,cd COD,DL,Villarreal,es La Liga,26.0,1991.0,14.0,25.0,1.78,18.0,0.0,3.0,4.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0
168,Tiemoué Bakayoko,fr FRA,CC,Chelsea,eng Premier League,22.0,1994.0,23.6,45.0,1.91,37.0,0.0,2.0,3.0,1.0,2.0,6.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0
169,Zakaria Bakkali,be BEL,"DL,CC",La Coruña,es La Liga,21.0,1996.0,10.1,34.0,3.37,21.0,3.0,6.0,2.0,2.0,0.0,2.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0
170,Ridle Baku,de GER,CC,Mainz 05,de Bundesliga,19.0,1998.0,2.6,8.0,3.09,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.77,1.0,0.0,1.0,0.0,0.0,0.0
171,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,22.0,1995.0,16.4,42.0,2.57,25.0,0.0,11.0,3.0,3.0,0.0,10.0,0.61,5.0,0.0,4.0,1.0,0.0,0.0
172,Sam Baldock,eng ENG,DL,Brighton,eng Premier League,28.0,1989.0,0.4,1.0,2.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,28.0,1989.0,20.0,71.0,3.55,60.0,0.0,4.0,4.0,3.0,0.0,9.0,0.45,5.0,0.0,1.0,1.0,2.0,0.0
174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29.0,1988.0,17.2,17.0,0.99,12.0,2.0,1.0,0.0,1.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
175,Andrija Balić,hr CRO,CC,Udinese,it Serie A,19.0,1997.0,12.0,34.0,2.83,22.0,6.0,4.0,0.0,2.0,0.0,5.0,0.42,2.0,1.0,1.0,0.0,1.0,0.0
176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25.0,1992.0,21.7,38.0,1.75,30.0,3.0,2.0,0.0,3.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0
177,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20.0,1997.0,22.8,22.0,0.96,18.0,2.0,1.0,0.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
178,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,37.0,1980.0,9.6,26.0,2.72,21.0,2.0,2.0,0.0,1.0,0.0,6.0,0.63,4.0,0.0,2.0,0.0,0.0,0.0
179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29.0,1988.0,13.0,5.0,0.38,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Mario Balotelli,it ITA,DL,Nice,fr Ligue 1,26.0,1990.0,25.2,91.0,3.61,55.0,3.0,7.0,10.0,14.0,2.0,7.0,0.28,3.0,0.0,1.0,2.0,1.0,0.0
181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27.0,1990.0,17.0,19.0,1.12,14.0,2.0,2.0,0.0,1.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
182,Jonathan Bamba,ci CIV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,28.6,107.0,3.74,71.0,17.0,8.0,6.0,5.0,0.0,15.0,0.52,7.0,1.0,2.0,2.0,3.0,0.0
183,Yacine Bammou,ma MAR,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,8.1,17.0,2.11,13.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Éver Banega,ar ARG,CC,Sevilla,es La Liga,29.0,1988.0,26.7,144.0,5.4,96.0,33.0,8.0,1.0,3.0,3.0,6.0,0.23,2.0,4.0,0.0,0.0,0.0,0.0
185,Mattia Bani,it ITA,DF,Chievo,it Serie A,23.0,1993.0,14.6,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Beni Baningime,cd COD,CC,Everton,eng Premier League,18.0,1998.0,2.2,3.0,1.36,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Léo Baptistão,br BRA,"DL,CC",Espanyol,es La Liga,24.0,1992.0,29.7,71.0,2.39,43.0,1.0,9.0,7.0,8.0,3.0,8.0,0.27,6.0,0.0,1.0,0.0,0.0,1.0
188,Sekou Baradji,fr FRA,CC,Amiens,fr Ligue 1,33.0,1984.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Antonín Barák,cz CZE,CC,Udinese,it Serie A,22.0,1994.0,30.1,83.0,2.75,66.0,2.0,3.0,7.0,2.0,3.0,7.0,0.23,4.0,0.0,1.0,0.0,0.0,2.0
190,Andrea Barberis,it ITA,CC,Crotone,it Serie A,23.0,1993.0,33.7,68.0,2.03,41.0,18.0,1.0,3.0,2.0,3.0,5.0,0.15,2.0,1.0,0.0,1.0,1.0,0.0
191,Mariano Barbosa,ar ARG,PO,Villarreal,es La Liga,33.0,1984.0,12.5,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,22.0,1995.0,17.6,57.0,3.25,40.0,10.0,2.0,2.0,2.0,1.0,6.0,0.34,6.0,0.0,0.0,0.0,0.0,0.0
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32.0,1985.0,12.5,14.0,1.12,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Nicolò Barella,it ITA,CC,Cagliari,it Serie A,20.0,1997.0,32.8,88.0,2.68,65.0,12.0,5.0,2.0,3.0,1.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,28.0,1989.0,20.7,32.0,1.55,24.0,0.0,1.0,3.0,2.0,2.0,3.0,0.15,2.0,0.0,0.0,0.0,0.0,1.0
196,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,23.0,1993.0,1.4,4.0,2.79,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Aymen Barkok,ma MAR,"DL,CC",Eint Frankfurt,de Bundesliga,19.0,1998.0,3.5,8.0,2.29,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0
198,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,27.0,1989.0,24.1,51.0,2.12,34.0,0.0,4.0,2.0,11.0,0.0,7.0,0.29,5.0,0.0,1.0,0.0,1.0,0.0
199,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,19.0,1997.0,0.1,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Antonio Barragán,es ESP,DF,Betis,es La Liga,30.0,1987.0,26.4,48.0,1.82,40.0,1.0,4.0,1.0,1.0,1.0,12.0,0.46,11.0,0.0,1.0,0.0,0.0,0.0
201,Antonio Barreca,it ITA,DF,Torino,it Serie A,22.0,1995.0,5.2,5.0,0.97,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,33.0,1984.0,21.8,42.0,1.92,38.0,0.0,1.0,2.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
203,Barri,es ESP,"CC,DL",Getafe,es La Liga,21.0,1995.0,1.3,2.0,1.59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Musa Barrow,gm GAM,DL,Atalanta,it Serie A,18.0,1998.0,4.9,24.0,4.85,16.0,0.0,1.0,7.0,0.0,0.0,3.0,0.61,2.0,0.0,0.0,1.0,0.0,0.0
205,Gareth Barry,eng ENG,CC,West Brom,eng Premier League,36.0,1981.0,21.4,38.0,1.78,28.0,5.0,1.0,0.0,4.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
206,Fin Bartels,de GER,DL,Werder Bremen,de Bundesliga,30.0,1987.0,12.5,44.0,3.53,34.0,1.0,3.0,2.0,4.0,0.0,6.0,0.48,4.0,1.0,0.0,0.0,1.0,0.0
207,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,26.0,1991.0,2.6,2.0,0.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Marc Bartra,es ESP,DF,Betis,es La Liga,26.0,1991.0,24.8,30.0,2.48,23.0,0.0,3.0,1.0,2.0,1.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0
210,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,36.0,1981.0,16.1,12.0,0.75,9.0,1.0,0.0,1.0,1.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,25.0,1992.0,28.0,67.0,2.39,56.0,3.0,1.0,2.0,4.0,1.0,7.0,0.25,5.0,0.0,0.0,1.0,1.0,0.0
212,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,19.0,1998.0,3.5,6.0,1.72,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Dušan Basta,rs SRB,DF,Lazio,it Serie A,32.0,1984.0,8.6,19.0,2.26,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
429,Gil Bastião Dias,pt POR,"DL,CC",Fiorentina,it Serie A,20.0,1996.0,13.299999999999999,53.0,4.01,38.0,1.0,7.0,3.0,3.0,1.0,6.0,0.45,5.0,0.0,1.0,0.0,0.0,0.0
216,Samuel Bastien,cd COD,CC,Chievo,it Serie A,20.0,1996.0,15.1,23.0,1.53,18.0,0.0,1.0,2.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
217,Borja Bastón,es ESP,DL,Málaga,es La Liga,24.0,1992.0,10.9,21.0,1.92,11.0,0.0,1.0,6.0,3.0,0.0,2.0,0.18,0.0,0.0,0.0,1.0,1.0,0.0
218,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,18.0,1999.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Bastos,ao ANG,DF,Lazio,it Serie A,26.0,1991.0,15.6,8.0,0.51,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
441,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,23.0,1993.0,13.3,30.0,4.51,20.0,0.0,1.0,7.0,0.0,2.0,6.0,0.9299999999999999,5.0,0.0,0.0,0.0,0.0,1.0
222,Moritz Bauer,at AUT,"DF,CC",Stoke City,eng Premier League,25.0,1992.0,14.5,23.0,1.58,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Robert Bauer,de GER,"DF,DL",Werder Bremen,de Bundesliga,22.0,1995.0,10.6,14.0,1.32,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0
224,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,27.0,1990.0,34.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21.0,1996.0,29.0,14.0,0.48,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
226,Julian Baumgartlinger,at AUT,"CC,DF",Leverkusen,de Bundesliga,29.0,1988.0,15.5,26.0,1.68,24.0,1.0,0.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
227,Jon Bautista,es ESP,"DL,CC",Real Sociedad,es La Liga,22.0,1995.0,2.0,3.0,1.49,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
457,Paul Baysse,fr FRA,DF,Málaga,es La Liga,29.0,1988.0,20.1,5.0,0.54,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0
230,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Hannover 96,de Bundesliga,20.0,1996.0,1.3,1.0,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Hervé Bazile,ht HAI,"CC,DL",Caen,fr Ligue 1,27.0,1990.0,9.7,31.0,3.18,12.0,10.0,3.0,2.0,4.0,0.0,2.0,0.21,1.0,1.0,0.0,0.0,0.0,0.0
232,Riechedly Bazoer,nl NED,CC,Wolfsburg,de Bundesliga,20.0,1996.0,6.6,7.0,1.07,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Enrico Bearzotti,it ITA,"DF,DL",Hellas Verona,it Serie A,20.0,1996.0,4.6,5.0,1.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Claudio Beauvue,gp GLP,DL,Leganés,es La Liga,29.0,1988.0,18.6,36.0,1.94,18.0,0.0,7.0,4.0,7.0,0.0,3.0,0.16,0.0,0.0,2.0,0.0,1.0,0.0
235,Bebé,cv CPV,"CC,DL",Eibar,es La Liga,27.0,1990.0,4.1,11.0,2.73,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Ihlas Bebou,tg TOG,"CC,DL",Hannover 96,de Bundesliga,23.0,1994.0,23.8,104.0,4.37,70.0,0.0,11.0,7.0,13.0,3.0,8.0,0.34,6.0,0.0,0.0,1.0,1.0,0.0
237,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,30.0,1987.0,21.4,38.0,1.78,31.0,4.0,0.0,0.0,3.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
238,Henri Bedimo,cm CMR,"DF,DL",Marseille,fr Ligue 1,33.0,1984.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,21.0,1996.0,4.7,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Asmir Begović,ba BIH,PO,Bournemouth,eng Premier League,30.0,1987.0,38.0,4.0,0.11,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
241,Valon Behrami,ch SUI,CC,Udinese,it Serie A,32.0,1985.0,15.5,26.0,1.67,17.0,0.0,3.0,0.0,1.0,5.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
485,Vid Belec,si SVN,PO,Benevento,it Serie A,27.0,1990.0,14.4,3.0,0.24,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Ishak Belfodil,dz ALG,DL,Werder Bremen,de Bundesliga,25.0,1992.0,15.0,53.0,3.53,31.0,0.0,8.0,8.0,6.0,0.0,5.0,0.33,2.0,0.0,1.0,1.0,1.0,0.0
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,25.0,1991.0,24.2,14.0,0.58,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Karim Bellarabi,de GER,"CC,DL",Leverkusen,de Bundesliga,27.0,1990.0,12.7,53.0,4.16,38.0,1.0,4.0,2.0,6.0,2.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0
247,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,22.0,1995.0,33.9,85.0,2.51,76.0,2.0,1.0,2.0,3.0,1.0,8.0,0.24,7.0,0.0,0.0,1.0,0.0,0.0
248,François Bellugou,fr FRA,CC,Troyes,fr Ligue 1,30.0,1987.0,24.2,13.0,0.54,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
249,Andrea Belotti,it ITA,DL,Torino,it Serie A,23.0,1993.0,29.8,85.0,2.86,50.0,0.0,5.0,12.0,18.0,0.0,14.0,0.47,8.0,0.0,1.0,4.0,1.0,0.0
250,Chaouki Ben Saada,tn TUN,"DL,CC",Troyes,fr Ligue 1,33.0,1984.0,3.8,17.0,4.47,13.0,3.0,1.0,0.0,0.0,0.0,2.0,0.53,1.0,1.0,0.0,0.0,0.0,0.0
251,Wissam Ben Yedder,fr FRA,DL,Sevilla,es La Liga,26.0,1990.0,18.9,58.0,3.07,46.0,0.0,5.0,3.0,3.0,1.0,9.0,0.48,7.0,0.0,1.0,1.0,0.0,0.0
252,Diego Benaglio,ch SUI,PO,Monaco,fr Ligue 1,33.0,1983.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Ahmad Benali,ly LBY,CC,Crotone,it Serie A,25.0,1992.0,9.0,23.0,2.55,14.0,5.0,0.0,3.0,1.0,0.0,3.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0
254,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,30.0,1987.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Marco Benassi,it ITA,"CC,DL",Fiorentina,it Serie A,22.0,1994.0,30.9,85.0,2.75,76.0,0.0,3.0,5.0,0.0,1.0,6.0,0.19,5.0,0.0,0.0,1.0,0.0,0.0
256,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,30.0,1987.0,19.5,10.0,0.51,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
