RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,Int.2017-2018,Balón vivo2017-2018,Balón muerto2017-2018,FK2017-2018,PL2017-2018,Camb.2017-2018,Pcz2017-2018,Lanz.2017-2018,SE2017-2018,Dentro2017-2018,Fuera2017-2018,Rect.2017-2018,Cmp2017-2018,PA2017-2018,Bloqueos2017-2018
1417,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,24.0,1993.0,4.6,220.0,188.0,32.0,6.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,179.0,0.0,1.0
1418,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,28.0,1988.0,24.1,613.0,591.0,18.0,4.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,472.0,4.0,26.0
1419,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32.0,1985.0,4.9,191.0,163.0,28.0,5.0,0.0,1.0,11.0,23.0,0.0,0.0,0.0,0.0,152.0,0.0,1.0
1420,Stephan Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33.0,1984.0,18.9,1250.0,1069.0,180.0,24.0,2.0,8.0,45.0,156.0,0.0,0.0,0.0,0.0,1009.0,1.0,35.0
1421,Dimitri Liénard,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,29.0,1988.0,28.9,1678.0,1404.0,260.0,107.0,5.0,45.0,266.0,23.0,129.0,63.0,59.0,1.0,1196.0,14.0,36.0
1422,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,21.0,1996.0,9.6,405.0,392.0,12.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,325.0,1.0,5.0
1423,Lucas Lima,br BRA,"DF,DL",Nantes,fr Ligue 1,25.0,1991.0,29.5,1580.0,1156.0,409.0,70.0,0.0,10.0,248.0,258.0,81.0,25.0,49.0,0.0,1006.0,15.0,61.0
1424,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,23.0,1994.0,14.3,780.0,738.0,41.0,14.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,707.0,1.0,4.0
1425,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,22.0,1995.0,23.8,1055.0,1028.0,22.0,12.0,1.0,5.0,14.0,10.0,0.0,0.0,0.0,0.0,843.0,5.0,23.0
1426,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,24.0,1992.0,20.2,996.0,928.0,66.0,7.0,8.0,1.0,46.0,16.0,24.0,4.0,13.0,0.0,841.0,2.0,21.0
1427,Pol Lirola,es ESP,"DF,DL",Sassuolo,it Serie A,19.0,1997.0,22.5,947.0,766.0,176.0,8.0,2.0,4.0,84.0,168.0,0.0,0.0,0.0,0.0,648.0,5.0,41.0
1428,Jake Livermore,eng ENG,CC,West Brom,eng Premier League,27.0,1989.0,29.7,1133.0,1106.0,21.0,5.0,8.0,16.0,16.0,8.0,1.0,1.0,0.0,0.0,878.0,6.0,22.0
1429,Raúl Lizoain,es ESP,PO,Las Palmas,es La Liga,26.0,1991.0,11.0,383.0,254.0,128.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,1.0,0.0
1430,Adem Ljajić,rs SRB,"CC,DL",Torino,it Serie A,25.0,1991.0,24.1,1280.0,1111.0,161.0,63.0,8.0,5.0,85.0,26.0,57.0,25.0,20.0,0.0,1010.0,8.0,32.0
1431,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23.0,1993.0,25.8,1532.0,1481.0,46.0,42.0,0.0,27.0,3.0,4.0,0.0,0.0,0.0,0.0,1360.0,5.0,10.0
1432,Fernando Llorente,es ESP,"DL,CC",Tottenham,eng Premier League,32.0,1985.0,2.6,88.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0
1433,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,22.0,1995.0,6.1,430.0,418.0,12.0,12.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,5.0
1434,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,30.0,1986.0,36.0,1167.0,883.0,282.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,2.0,1.0
1435,Giovani Lo Celso,ar ARG,CC,Paris S-G,fr Ligue 1,21.0,1996.0,19.7,1602.0,1549.0,48.0,31.0,18.0,11.0,15.0,8.0,9.0,2.0,4.0,0.0,1434.0,5.0,30.0
1436,Simone Lo Faso,it ITA,DL,Fiorentina,it Serie A,19.0,1998.0,0.4,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0
1437,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,22.0,1994.0,34.0,2087.0,2029.0,54.0,49.0,2.0,18.0,10.0,4.0,0.0,0.0,0.0,0.0,1888.0,4.0,14.0
1438,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,23.0,1993.0,2.5,55.0,51.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0
1439,Manuel Locatelli,it ITA,CC,Milan,it Serie A,19.0,1998.0,7.6,548.0,533.0,12.0,7.0,0.0,3.0,7.0,3.0,2.0,0.0,1.0,0.0,465.0,3.0,5.0
1440,Ruben Loftus-Cheek,eng ENG,CC,Crystal Palace,eng Premier League,21.0,1996.0,20.8,745.0,725.0,14.0,2.0,1.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,603.0,6.0,24.0
1441,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,16.0,2000.0,1.9,106.0,106.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0
1442,Joe Lolley,eng ENG,"DL,CC",Huddersfield,eng Premier League,24.0,1992.0,2.5,73.0,73.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0
1443,David Lombán,es ESP,DF,Eibar,es La Liga,30.0,1987.0,11.0,450.0,428.0,21.0,21.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,1.0,0.0
1444,Cristiano Lombardi,it ITA,"CC,DF",Benevento,it Serie A,21.0,1995.0,12.4,364.0,320.0,43.0,4.0,0.0,4.0,37.0,39.0,0.0,0.0,0.0,0.0,258.0,1.0,30.0
1445,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26.0,1990.0,16.0,546.0,535.0,9.0,8.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,389.0,2.0,5.0
1446,Shane Long,ie IRL,DL,Southampton,eng Premier League,30.0,1987.0,17.6,419.0,404.0,15.0,0.0,1.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,271.0,0.0,13.0
2895,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,19.0,1997.0,8.200000000000001,279.0,264.0,14.0,4.0,1.0,1.0,12.0,3.0,5.0,3.0,2.0,0.0,211.0,1.0,15.0
1449,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,26.0,1990.0,34.0,1052.0,721.0,328.0,88.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,834.0,3.0,0.0
1450,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,21.0,1995.0,28.1,842.0,811.0,28.0,6.0,2.0,4.0,94.0,17.0,5.0,3.0,2.0,0.0,588.0,3.0,41.0
1451,Adrián López,es ESP,"DL,CC",La Coruña,es La Liga,29.0,1988.0,26.1,904.0,884.0,7.0,0.0,6.0,3.0,29.0,2.0,1.0,1.0,0.0,0.0,610.0,13.0,28.0
1452,Alberto López,es ESP,DF,Málaga,es La Liga,22.0,1995.0,0.5,22.0,15.0,7.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1453,Andoni López,es ESP,DF,Athletic Club,es La Liga,21.0,1996.0,1.0,45.0,34.0,11.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
1454,David López,es ESP,"DF,CC",Espanyol,es La Liga,27.0,1989.0,37.0,1933.0,1817.0,109.0,99.0,1.0,28.0,3.0,10.0,0.0,0.0,0.0,0.0,1565.0,7.0,21.0
1455,Diego López,es ESP,PO,Espanyol,es La Liga,35.0,1981.0,9.5,270.0,153.0,117.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,1.0
1456,Iván López,es ESP,DF,Levante,es La Liga,23.0,1993.0,1.9,104.0,77.0,27.0,1.0,0.0,4.0,8.0,26.0,0.0,0.0,0.0,0.0,77.0,0.0,3.0
1457,Javi López,es ESP,DF,Espanyol,es La Liga,31.0,1986.0,10.7,613.0,460.0,151.0,8.0,0.0,2.0,28.0,143.0,0.0,0.0,0.0,0.0,455.0,2.0,15.0
1458,Lisandro López,ar ARG,DF,Inter,it Serie A,27.0,1989.0,0.5,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
1459,Maxi López,ar ARG,DL,Udinese,it Serie A,33.0,1984.0,18.7,374.0,327.0,44.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,243.0,3.0,13.0
1460,Maxime Lopez,fr FRA,"CC,DL",Marseille,fr Ligue 1,19.0,1997.0,15.3,1439.0,1375.0,59.0,27.0,5.0,7.0,46.0,9.0,21.0,9.0,7.0,0.0,1292.0,5.0,7.0
1461,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33.0,1983.0,17.7,830.0,614.0,215.0,15.0,0.0,3.0,53.0,200.0,0.0,0.0,0.0,0.0,612.0,1.0,21.0
1462,Pau López,es ESP,PO,Espanyol,es La Liga,22.0,1994.0,28.5,817.0,485.0,330.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,2.0,1.0
1463,Pedro López,es ESP,PO,Betis,es La Liga,22.0,1995.0,4.6,182.0,130.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
1464,Víctor López,es ESP,CC,Alavés,es La Liga,20.0,1997.0,0.7,18.0,16.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,2.0
1465,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,28.0,1989.0,38.0,1390.0,912.0,475.0,171.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,3.0,1.0
1466,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28.0,1989.0,23.6,1814.0,1769.0,43.0,38.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,1602.0,2.0,5.0
1467,Chris Löwe,de GER,DF,Huddersfield,eng Premier League,28.0,1989.0,17.6,868.0,661.0,202.0,16.0,0.0,4.0,73.0,171.0,15.0,14.0,1.0,0.0,601.0,5.0,30.0
1468,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28.0,1989.0,25.5,1165.0,883.0,274.0,11.0,1.0,12.0,71.0,263.0,0.0,0.0,0.0,0.0,779.0,8.0,27.0
1469,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,24.0,1993.0,5.2,129.0,120.0,8.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,81.0,1.0,6.0
1470,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29.0,1987.0,8.0,283.0,265.0,16.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,2.0,4.0
1471,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31.0,1985.0,18.4,1178.0,964.0,208.0,26.0,0.0,8.0,43.0,181.0,1.0,0.0,0.0,0.0,956.0,6.0,27.0
1472,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22.0,1995.0,32.4,1676.0,1418.0,250.0,29.0,2.0,6.0,94.0,221.0,0.0,0.0,0.0,0.0,1325.0,8.0,38.0
1473,José Luis Morales,es ESP,"CC,DL",Levante,es La Liga,30.0,1987.0,34.0,973.0,902.0,67.0,16.0,8.0,10.0,148.0,30.0,18.0,1.0,13.0,1.0,609.0,4.0,75.0
1474,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27.0,1990.0,22.0,1150.0,1071.0,77.0,38.0,0.0,4.0,7.0,39.0,0.0,0.0,0.0,0.0,955.0,2.0,14.0
1475,Luisinho,pt POR,DF,La Coruña,es La Liga,32.0,1985.0,29.1,1580.0,1254.0,319.0,16.0,1.0,11.0,88.0,303.0,0.0,0.0,0.0,0.0,1206.0,7.0,36.0
1476,David Luiz,br BRA,"DF,CC",Chelsea,eng Premier League,30.0,1987.0,9.3,495.0,472.0,21.0,21.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,420.0,2.0,2.0
1477,Douglas Luiz,br BRA,"CC,DL",Girona,es La Liga,19.0,1998.0,3.4,144.0,133.0,8.0,4.0,0.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,107.0,3.0,3.0
1478,Everton Luiz,br BRA,CC,SPAL,it Serie A,29.0,1988.0,7.1,244.0,233.0,8.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,3.0,5.0
1479,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,23.0,1994.0,15.1,783.0,659.0,122.0,2.0,0.0,3.0,73.0,120.0,0.0,0.0,0.0,0.0,603.0,2.0,44.0
1480,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,24.0,1993.0,31.9,763.0,732.0,26.0,0.0,11.0,6.0,36.0,1.0,0.0,0.0,0.0,0.0,502.0,5.0,26.0
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17.0,2000.0,2.0,113.0,112.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0
1482,Dodi Lukebakio,be BEL,"CC,DL",Watford,eng Premier League,19.0,1997.0,0.2,8.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0
1483,Saša Lukić,rs SRB,CC,Levante,es La Liga,20.0,1996.0,11.0,345.0,333.0,10.0,10.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,289.0,2.0,5.0
1484,Senad Lulić,ba BIH,"DF,CC",Lazio,it Serie A,31.0,1986.0,27.0,1487.0,1279.0,197.0,19.0,4.0,20.0,90.0,174.0,2.0,1.0,0.0,0.0,1108.0,11.0,45.0
1485,Levi Lumeka,eng ENG,DL,Crystal Palace,eng Premier League,18.0,1998.0,0.3,11.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26.0,1991.0,22.5,997.0,772.0,221.0,16.0,1.0,8.0,58.0,205.0,0.0,0.0,0.0,0.0,681.0,4.0,22.0
1487,Arnaud Lusamba,cd COD,CC,Nice,fr Ligue 1,20.0,1997.0,1.8,92.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0
1488,Fabian Lustenberger,ch SUI,"CC,DF",Hertha BSC,de Bundesliga,29.0,1988.0,17.6,862.0,828.0,34.0,32.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,711.0,0.0,7.0
1489,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,30.0,1987.0,2.0,79.0,62.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
1490,Lyanco,br BRA,DF,Torino,it Serie A,20.0,1997.0,3.5,160.0,149.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,3.0,1.0
1491,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23.0,1993.0,7.6,296.0,203.0,93.0,6.0,0.0,2.0,28.0,82.0,5.0,2.0,2.0,0.0,170.0,0.0,16.0
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29.0,1988.0,5.4,228.0,165.0,60.0,5.0,1.0,0.0,4.0,55.0,0.0,0.0,0.0,0.0,170.0,3.0,3.0
1493,Raïs M'Bolhi,dz ALG,PO,Rennes,fr Ligue 1,31.0,1986.0,1.0,24.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1494,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,27.0,1990.0,16.4,1302.0,1262.0,33.0,28.0,2.0,23.0,6.0,5.0,0.0,0.0,0.0,0.0,1140.0,7.0,10.0
1495,Zinédine Machach,fr FRA,"DL,CC",Toulouse,fr Ligue 1,21.0,1996.0,2.1,47.0,44.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,3.0
1496,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20.0,1997.0,29.4,1240.0,953.0,282.0,8.0,1.0,5.0,112.0,272.0,2.0,0.0,0.0,0.0,879.0,5.0,23.0
1497,Christian Maggio,it ITA,DF,Napoli,it Serie A,35.0,1982.0,7.1,471.0,362.0,109.0,13.0,0.0,1.0,16.0,96.0,0.0,0.0,0.0,0.0,394.0,0.0,10.0
1498,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,32.0,1984.0,27.7,1691.0,1502.0,180.0,142.0,11.0,32.0,36.0,1.0,19.0,10.0,8.0,0.0,1377.0,9.0,13.0
1499,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24.0,1993.0,38.0,1781.0,1711.0,59.0,44.0,2.0,29.0,15.0,15.0,0.0,0.0,0.0,0.0,1379.0,11.0,14.0
1500,Hicham Mahou,fr FRA,"CC,DL",Nice,fr Ligue 1,18.0,1999.0,0.6,27.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
1501,Riyad Mahrez,dz ALG,"CC,DL",Leicester City,eng Premier League,26.0,1991.0,32.8,1485.0,1249.0,224.0,86.0,18.0,28.0,158.0,39.0,93.0,62.0,11.0,0.0,1088.0,12.0,34.0
1502,Thiago Maia,br BRA,"CC,DF",Lille,fr Ligue 1,20.0,1997.0,27.4,1759.0,1684.0,69.0,36.0,3.0,8.0,8.0,33.0,0.0,0.0,0.0,0.0,1482.0,6.0,23.0
1503,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,18.0,1999.0,13.6,642.0,631.0,9.0,9.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,530.0,2.0,15.0
1504,Sebastian Maier,de GER,CC,Hannover 96,de Bundesliga,23.0,1993.0,2.9,136.0,119.0,16.0,5.0,0.0,1.0,13.0,3.0,8.0,3.0,5.0,0.0,88.0,1.0,5.0
1505,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34.0,1982.0,5.2,254.0,235.0,17.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0,2.0,1.0
1506,Habib Maïga,ci CIV,"CC,DF",Saint-Étienne,fr Ligue 1,21.0,1996.0,7.9,364.0,335.0,24.0,1.0,1.0,1.0,16.0,22.0,0.0,0.0,0.0,0.0,272.0,5.0,10.0
1507,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,22.0,1995.0,33.7,1155.0,789.0,365.0,79.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,1.0,1.0
1508,Linton Maina,de GER,CC,Hannover 96,de Bundesliga,18.0,1999.0,0.1,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
1509,Ainsley Maitland-Niles,eng ENG,"DF,CC",Arsenal,eng Premier League,19.0,1997.0,10.2,640.0,550.0,87.0,6.0,0.0,3.0,20.0,81.0,0.0,0.0,0.0,0.0,530.0,3.0,18.0
1510,Jean-Victor Makengo,fr FRA,"DL,CC",Nice,fr Ligue 1,19.0,1998.0,2.7,110.0,110.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0
1511,Nemanja Maksimović,rs SRB,CC,Valencia,es La Liga,22.0,1995.0,6.2,258.0,255.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,216.0,1.0,1.0
1512,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25.0,1991.0,1.1,59.0,57.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0
1513,Malcom,br BRA,DL,Bordeaux,fr Ligue 1,20.0,1997.0,31.7,1576.0,1348.0,212.0,83.0,8.0,22.0,189.0,19.0,110.0,53.0,38.0,0.0,1182.0,16.0,49.0
1514,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26.0,1991.0,20.2,1200.0,1021.0,177.0,24.0,1.0,6.0,67.0,153.0,0.0,0.0,0.0,0.0,944.0,2.0,37.0
1515,Yunus Mallı,tr TUR,"DL,CC",Wolfsburg,de Bundesliga,25.0,1992.0,24.9,854.0,798.0,53.0,17.0,3.0,3.0,47.0,8.0,23.0,9.0,10.0,0.0,641.0,3.0,26.0
1516,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26.0,1991.0,33.3,2187.0,1804.0,371.0,53.0,1.0,19.0,113.0,316.0,2.0,0.0,0.0,0.0,1608.0,12.0,55.0
1517,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26.0,1991.0,12.4,708.0,530.0,171.0,9.0,0.0,5.0,46.0,162.0,0.0,0.0,0.0,0.0,492.0,7.0,34.0
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28.0,1989.0,33.0,1737.0,1275.0,457.0,34.0,4.0,6.0,62.0,423.0,0.0,0.0,0.0,0.0,1329.0,5.0,43.0
1519,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21.0,1996.0,7.6,348.0,326.0,21.0,10.0,0.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,281.0,1.0,0.0
1520,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,32.0,1985.0,30.0,892.0,627.0,261.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,4.0,3.0
1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25.0,1991.0,33.6,2146.0,2042.0,99.0,86.0,1.0,25.0,1.0,13.0,0.0,0.0,0.0,0.0,1965.0,5.0,7.0
1522,Georges Mandjeck,cm CMR,"CC,DF",Metz,fr Ligue 1,28.0,1988.0,10.8,437.0,431.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,342.0,1.0,7.0
1523,Rolando Mandragora,it ITA,CC,Crotone,it Serie A,20.0,1997.0,36.0,1377.0,1287.0,82.0,60.0,3.0,9.0,42.0,2.0,20.0,15.0,1.0,0.0,1084.0,8.0,22.0
1524,Mario Mandžukić,hr CRO,DL,Juventus,it Serie A,31.0,1986.0,25.8,995.0,959.0,31.0,4.0,3.0,17.0,19.0,22.0,1.0,0.0,0.0,0.0,739.0,5.0,33.0
1525,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,25.0,1992.0,24.3,1005.0,991.0,11.0,2.0,10.0,3.0,32.0,8.0,1.0,0.0,0.0,0.0,787.0,3.0,29.0
3053,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26.0,1991.0,6.9,418.0,403.0,13.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,376.0,2.0,5.0
1528,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,19.0,1998.0,8.7,353.0,345.0,7.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,274.0,1.0,11.0
1529,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34.0,1983.0,19.1,672.0,647.0,23.0,23.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,507.0,2.0,4.0
1530,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,30.0,1987.0,33.6,2151.0,1877.0,265.0,142.0,10.0,31.0,181.0,13.0,89.0,47.0,27.0,0.0,1541.0,9.0,57.0
1531,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26.0,1991.0,26.0,1373.0,1331.0,41.0,38.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,1198.0,1.0,9.0
1532,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23.0,1994.0,19.5,766.0,568.0,196.0,2.0,0.0,2.0,30.0,194.0,0.0,0.0,0.0,0.0,561.0,2.0,18.0
1533,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33.0,1984.0,11.4,384.0,361.0,23.0,17.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,297.0,0.0,2.0
1534,José Manuel Jurado,es ESP,"CC,DL",Espanyol,es La Liga,31.0,1986.0,16.7,642.0,612.0,27.0,12.0,2.0,5.0,23.0,9.0,1.0,0.0,0.0,0.0,512.0,3.0,14.0
1535,Harrison Manzala,cd COD,"DL,CC",Amiens,fr Ligue 1,23.0,1994.0,20.7,678.0,659.0,16.0,1.0,2.0,2.0,53.0,14.0,1.0,0.0,0.0,0.0,486.0,3.0,31.0
1536,Myziane Maolida,km COM,"DL,CC",Lyon,fr Ligue 1,18.0,1999.0,3.7,141.0,136.0,5.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,109.0,0.0,3.0
1537,Faitout Maouassa,fr FRA,"CC,DL",Rennes,fr Ligue 1,19.0,1998.0,9.9,264.0,248.0,14.0,3.0,0.0,0.0,33.0,4.0,7.0,5.0,1.0,0.0,185.0,2.0,10.0
1538,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28.0,1989.0,14.4,1003.0,838.0,158.0,26.0,0.0,1.0,27.0,132.0,0.0,0.0,0.0,0.0,828.0,7.0,19.0
1539,Vincent Marcel,fr FRA,"CC,DL",Nice,fr Ligue 1,20.0,1997.0,0.5,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
3081,Marcelo,br BRA,DF,Real Madrid,es La Liga,29.0,1988.0,59.6,4221.0,3866.0,336.0,118.0,8.0,62.0,157.0,207.0,11.0,0.0,1.0,0.0,3533.0,19.0,61.0
1542,Solly March,eng ENG,"CC,DL",Brighton,eng Premier League,23.0,1994.0,20.6,756.0,710.0,35.0,4.0,1.0,11.0,102.0,6.0,18.0,6.0,9.0,1.0,516.0,11.0,36.0
1543,Gabriele Marchegiani,it ITA,PO,SPAL,it Serie A,21.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,Claudio Marchisio,it ITA,CC,Juventus,it Serie A,31.0,1986.0,9.1,681.0,660.0,16.0,13.0,5.0,10.0,4.0,1.0,2.0,0.0,1.0,0.0,602.0,5.0,7.0
1545,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25.0,1992.0,29.4,1705.0,1646.0,56.0,54.0,2.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1502.0,3.0,10.0
1546,Óscar de Marcos,es ESP,"DF,DL",Athletic Club,es La Liga,28.0,1989.0,18.4,921.0,758.0,160.0,10.0,2.0,8.0,58.0,150.0,0.0,0.0,0.0,0.0,706.0,3.0,25.0
